,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,2CB,"RAF Camora",609849,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
2,10von10,Pajel,541512,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
3,"STAY (with Justin Bieber)","The Kid LAROI",522676,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
4,"Auf & Ab",Montez,511607,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
5,"Heat Waves","Glass Animals",457115,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
6,"Where Are You Now","Lost Frequencies",359755,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
7,"Blaues Licht","RAF Camora",359701,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
8,"Bad Habits","Ed Sheeran",345282,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
9,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",333500,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK
10,"Belgisches Viertel",ART,317058,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
11,Sommergewitter,Pashanim,298651,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
12,Shivers,"Ed Sheeran",292318,https://open.spotify.com/track/75MNhvTCCKsST3YqqUiU9r
13,"Wenn du mich siehst","RAF Camora",265820,https://open.spotify.com/track/3AVC5l5wCEALuj4tg02uIL
14,"Love Tonight - Edit",Shouse,253326,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
15,"Sterne unterm Dach",badmómzjay,250085,https://open.spotify.com/track/0Gj6aUE3y9Pcjm9Lr3IcH9
16,Beggin',Måneskin,242118,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
17,Woman,"Doja Cat",240030,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
18,Crashen,t-low,230340,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
19,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",228159,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
20,"good 4 u","Olivia Rodrigo",221885,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
21,2sad2disco,"Apache 207",206968,https://open.spotify.com/track/3HJKVymmisbtzi3s0hFCG4
22,"I WANNA BE YOUR SLAVE",Måneskin,201127,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
23,"Fair Trade (with Travis Scott)",Drake,198130,https://open.spotify.com/track/40iJIUlhi6renaREYGeIDS
24,"Roid Rage",Kollegah,195705,https://open.spotify.com/track/1NuypJsLPLx3sRGtq0U5rR
25,"Because You Move Me",Tinlicker,194860,https://open.spotify.com/track/1F80MEkZA9yTlpMQp9dhht
26,"Wenn Du mich lässt",LEA,184971,https://open.spotify.com/track/6Ey7KSTV0Zx0fnxOw6bdK8
27,"61 Grad",Endzone,176622,https://open.spotify.com/track/5Z7J2Au61uO7K1ZPNG1eTv
28,Mandarinen,Shindy,170807,https://open.spotify.com/track/4HOWTItpwHvQSNyyiwWsPT
29,"DUFT (feat. Lio)",Nimo,170184,https://open.spotify.com/track/6OUZjMJSzuS22SKdJOhuIH
30,Colorado,"Milky Chance",167753,https://open.spotify.com/track/0eZmBWVC1HYayrP2fqQ7nu
31,u.,niteboi,165160,https://open.spotify.com/track/0J7oHYxjF6Oln61wy0kP2i
32,Vollmond,Eno,164317,https://open.spotify.com/track/7fAzrCS4F29tUvXxi4PcRR
33,"love nwantiti (feat. ElGrande Toto) - North African Remix",CKay,163630,https://open.spotify.com/track/1EYeZGTMCjV7uVey5fNWXM
34,"Mit Mir",Loredana,163403,https://open.spotify.com/track/5RWOCS1epJ5Sm6Gu4k8FVo
35,"MONTERO (Call Me By Your Name)","Lil Nas X",159323,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
36,"Lieben wir","Shirin David",150872,https://open.spotify.com/track/49gzU1IS1B6P3GATSZ5eCE
37,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,149196,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
38,"Chosen (feat. Ty Dolla $ign)",Blxst,145898,https://open.spotify.com/track/1dIWPXMX4kRHj6Dt2DStUQ
39,Habit,Laurell,145829,https://open.spotify.com/track/4bnutybG1itDcpyoQo2Uoc
40,"Girls Want Girls (with Lil Baby)",Drake,140030,https://open.spotify.com/track/37Nqx7iavZpotJSDXZWbJ3
41,SCHMETTERLING,Luciano,136703,https://open.spotify.com/track/3gUVLJZ0JoGRuoRNUCIYsI
42,50km/h,Azet,136547,https://open.spotify.com/track/2doQEUAL5bzUVG6fP07VWV
43,Durstlöscher,01099,136250,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
44,"Way 2 Sexy (with Future & Young Thug)",Drake,134101,https://open.spotify.com/track/0k1WUmIRnG3xU6fvvDVfRG
45,"Liege wieder wach",Jamule,133716,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
46,"King Kong",HBz,131869,https://open.spotify.com/track/7GIlBNE6pZRfoRfo4oL7f0
47,Moncler,SSIO,131465,https://open.spotify.com/track/6ekW1oiSgYxhXUwomHQzW0
48,"HAB NUR EINE BITTE.",Lune,128917,https://open.spotify.com/track/3wuZr8TDtyvJWVIpSKK4HZ
49,"ALLES WAR SCHÖN UND NICHTS TAT WEH",Casper,127374,https://open.spotify.com/track/6SVOuPaRKdMai1Ff4kX47U
50,Pepas,Farruko,121525,https://open.spotify.com/track/5fwSHlTEWpluwOM0Sxnh5k
51,"Happier Than Ever","Billie Eilish",120945,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
52,Fair,Nura,117741,https://open.spotify.com/track/3uSWJuI3SGbn2HGKrhM3Mn
53,"If You Really Love Me (How Will I Know)","David Guetta",116669,https://open.spotify.com/track/1V7bZ9gEIwFQpm8yGxRHNA
54,Hurricane,"Kanye West",116494,https://open.spotify.com/track/0RbW8kWozrVSIGb4V13o0o
55,"Für dich (feat. ille & MABU)",lityway,112557,https://open.spotify.com/track/2e9SUhfqprCWCWNXcZNjxP
56,Madonna,Bausa,111785,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
57,"Need to Know","Doja Cat",111592,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi
58,Zwannis,Pashanim,108716,https://open.spotify.com/track/0hjnVLb05BYtmMzSKroSEO
59,"In Da Getto","J Balvin",108074,https://open.spotify.com/track/1q0PYXTbDsirp2l74ng6pn
60,"Never Going Home",Kungs,107573,https://open.spotify.com/track/0xfMlIW8lS40qvpsUw1l0X
61,"Take My Breath - Single Version","The Weeknd",107363,https://open.spotify.com/track/6M3PsepEj5gyJoIi7Xvr7u
62,"Like I Can","Sam Smith",106414,https://open.spotify.com/track/0mJBiaODgK0XjOLCN5fItq
63,Run,OneRepublic,104741,https://open.spotify.com/track/6KL88T4Ma4ABXqzgUoEwkd
64,"Ich darf das","Shirin David",103757,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
65,"Love Tonight - David Guetta Remix Edit",Shouse,99806,https://open.spotify.com/track/2prnn41CblB8B4yWACDljP
66,"Iko Iko (My Bestie)","Justin Wellington",98847,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
67,Zukunft,"RAF Camora",98770,https://open.spotify.com/track/34tKBUUl8bAeqex8i82Z0L
68,Roller,"Apache 207",98124,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
69,Extasy,"187 Strassenbande",98031,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
70,Paradies,Samra,97885,https://open.spotify.com/track/0DsZj4PVVZjYCjhvibE5wp
71,"Your Love (9PM)",ATB,97654,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
72,"The Business",Tiësto,96140,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
73,"Following the Sun",SUPER-Hi,95091,https://open.spotify.com/track/5A5bLKdL5I3k3FTEQlAUw7
74,Frisch,01099,94680,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
75,"Blinding Lights","The Weeknd",94437,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
