,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Shivers,"Ed Sheeran",337743,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5
2,"Heat Waves","Glass Animals",321155,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
3,"paris freestyle - skrilla remix",Pashanim,319122,https://open.spotify.com/track/6fuO9uk9wbjCHvQJqk2Qpx
4,B.I.B.O.,Dardan,307463,https://open.spotify.com/track/5F3sqL2deoeV2kr8Vn9H4V
5,Gelebt,"KC Rebell",291011,https://open.spotify.com/track/2zc3acsVhebCn3oYmBh51v
6,"Where Are You Now","Lost Frequencies",280295,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
7,"STAY (with Justin Bieber)","The Kid LAROI",270372,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
8,"Easy On Me",Adele,261548,https://open.spotify.com/track/0gplL1WMoJ6iYaPgMCL0gX
9,"Thunfisch & Weinbrand","Apache 207",246692,https://open.spotify.com/track/0m4ZKA2izLfFp74EOu5ob5
10,"Cold Heart - PNAU Remix","Elton John",239192,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39
11,Pepas,Farruko,235757,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
12,"BLEIB' ÜBER NACHT (feat. Luciano)",KALIM,221015,https://open.spotify.com/track/6jnR8dYSsKNqj1lVVFT5R0
13,"Auf & Ab",Montez,217070,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
14,"Bad Habits","Ed Sheeran",213087,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d
15,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",208937,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
16,"Canada Goose",Samra,208686,https://open.spotify.com/track/6CL9ip2mMQzm8atRzahP5F
17,"Be a Hoe/Break a Hoe","Shirin David",208365,https://open.spotify.com/track/2NkKIjlfLa9o9Yfsq2tl99
18,Raindrops,"Katja Krasavice",193271,https://open.spotify.com/track/3sZOiHgkXpDcilUBtHSixK
19,"Küsse wie Gift",LEA,190217,https://open.spotify.com/track/30YfM60marCBbIDOVxa7Lk
20,"Do It To It",ACRAZE,183728,https://open.spotify.com/track/20on25jryn53hWghthWWW3
21,10von10,Pajel,182033,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
22,MONEY,LISA,177716,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
23,Späti,Gzuz,172532,https://open.spotify.com/track/1S4Ehm8b7O4n9lIy3uAMS1
24,Toxic,BoyWithUke,171933,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v
25,"Blaues Licht","RAF Camora",171055,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
26,"Dein Song",CRO,168401,https://open.spotify.com/track/4VIyBZioj5khxauaZJexks
27,2011,Dardan,158956,https://open.spotify.com/track/44IkrAeQhRxZpuyshIeVEW
28,"Belgisches Viertel",ART,157422,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
29,Acapulco,"Jason Derulo",157172,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
30,"ESCAPE PLAN","Travis Scott",156371,https://open.spotify.com/track/4R67rQNSbbsR4TdUVOIdez
31,Sommergewitter,Pashanim,153131,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
32,"Overpass Graffiti","Ed Sheeran",143436,https://open.spotify.com/track/4btFHqumCO31GksfuBLLv3
33,"Love Tonight - Edit",Shouse,141924,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
34,Mosaik,"kid kapri",139443,https://open.spotify.com/track/3x9fMzoAPNxEFVrP6kU1f7
35,"THATS WHAT I WANT","Lil Nas X",139248,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
36,"Friendships (Lost My Love)","Pascal Letoublon",138316,https://open.spotify.com/track/0lQ2obtzmAsJu9xk3D6FqH
37,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",136008,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
38,"Moth To A Flame (with The Weeknd)","Swedish House Mafia",134531,https://open.spotify.com/track/2gpWyfu7eZ01zzncHpxOtA
39,2CB,"RAF Camora",133817,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
40,Colorado,"Milky Chance",133350,https://open.spotify.com/track/35iR1qzexmbcUSgA01S4gI
41,"good 4 u","Olivia Rodrigo",133129,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
42,"love nwantiti (ah ah ah)",CKay,130776,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
43,Woman,"Doja Cat",125931,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
