,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"good 4 u","Olivia Rodrigo",476452,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
2,"Ich darf das","Shirin David",447015,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
3,"Liege wieder wach",Jamule,394536,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
4,"ZITTI E BUONI",Måneskin,382561,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw
5,Extasy,"187 Strassenbande",370731,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
6,"Vielen Dank","187 Strassenbande",350940,https://open.spotify.com/track/4xN9cgMVhYyhnugUFZdhcZ
7,"Tu nicht so",badmómzjay,304698,https://open.spotify.com/track/4rs0jr2tC1Qg32Fm7zfdsT
8,"MONTERO (Call Me By Your Name)","Lil Nas X",287374,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
9,"BLESSED (feat. Capital Bra)",CRO,266978,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
10,"Alles nach Plan","187 Strassenbande",262153,https://open.spotify.com/track/1fW5PpJSmPiVXAi0l92PHm
11,"Frag mich nicht","Miksu / Macloud",261633,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
12,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,259795,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
13,ELMAS,Luciano,238958,https://open.spotify.com/track/37yAd2kwEI9axbB6UznrOQ
14,"Favourite Artist",Ufo361,236888,https://open.spotify.com/track/6z7fOAKMA2CcnVzRrNR2T3
15,Lila,Kida,233565,https://open.spotify.com/track/4uzjXVcYivDXD5FHKwVVTR
16,Butter,BTS,223153,https://open.spotify.com/track/3VqeTFIvhxu3DIe4eZVzGq
17,"An meinem schlechtesten Tag (feat. Samra)","Kontra K",221535,https://open.spotify.com/track/2k3eSZAcD5asE39rpNQUOU
18,Madonna,Bausa,217254,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
19,"Astronaut In The Ocean","Masked Wolf",202804,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
20,"Leere Hände (feat. Sido & Samra)",SANTOS,200100,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
21,"Levitating (feat. DaBaby)","Dua Lipa",197470,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
22,"I WANNA BE YOUR SLAVE",Måneskin,189086,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
23,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",187743,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
24,"Wenn das Schicksal trifft","Kontra K",184176,https://open.spotify.com/track/1g7alT46CACdfftqj1wxm9
25,Frisch,01099,178776,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
26,"Your Love (9PM)",ATB,177383,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
27,"Cover Me In Sunshine",P!nk,176212,https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m
28,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",175026,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
29,ZART,Nimo,170005,https://open.spotify.com/track/1WUXlAFlKIu7fixKZvQECX
30,"DU BIST DER FEHLER.",Lune,168866,https://open.spotify.com/track/7Fz8qYsfyRfUCKCzdiCiaV
31,"KIDS FROM THE BLOCK",Luciano,164857,https://open.spotify.com/track/26hbmLeqiz8loWjFshsegF
32,"Wasted Love (feat. Lagique)",Ofenbach,162207,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
33,"Ohne Dich",KASIMIR1441,160433,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
