,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Heat Waves","Glass Animals",465262,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
2,"STAY (with Justin Bieber)","The Kid LAROI",414484,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
3,Vodka,"Apache 207",413016,https://open.spotify.com/track/5axqVsveGtmOkq7H1wV3c0
4,"Auf & Ab",Montez,395797,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
5,"Where Are You Now","Lost Frequencies",383465,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
6,Shivers,"Ed Sheeran",375224,https://open.spotify.com/track/75MNhvTCCKsST3YqqUiU9r
7,Mond,Montez,360580,https://open.spotify.com/track/7ucTEwb8eRMpRlA744gjOo
8,10von10,Pajel,331040,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
9,"Moje Sve",Hava,327242,https://open.spotify.com/track/1LBWVVGfTCr8EYNSd92W81
10,"Ich bin weg - BoroBoro",Samra,320339,https://open.spotify.com/track/1f6Paz0Vf1CPhcNDs1vMyR
11,"Blaues Licht","RAF Camora",306751,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
12,MONEY,LISA,297459,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
13,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",296220,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
14,"Belgisches Viertel",ART,294299,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
15,2CB,"RAF Camora",291084,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
16,"Bad Habits","Ed Sheeran",275519,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
17,Sommergewitter,Pashanim,228069,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
18,"Baby 2.0",Zuna,216593,https://open.spotify.com/track/4mc0wGvP83zeFlhuatdyXM
19,"Love Tonight - Edit",Shouse,211465,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
20,Fair,Nura,204721,https://open.spotify.com/track/3uSWJuI3SGbn2HGKrhM3Mn
21,"love nwantiti (ah ah ah)",CKay,202342,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
22,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",200586,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
