,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Heat Waves","Glass Animals",446507,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
2,"STAY (with Justin Bieber)","The Kid LAROI",445812,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
3,"Auf & Ab",Montez,418598,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
4,10von10,Pajel,391374,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
5,"Ich bin weg - BoroBoro",Samra,389237,https://open.spotify.com/track/1f6Paz0Vf1CPhcNDs1vMyR
6,"Where Are You Now","Lost Frequencies",381193,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
7,Shivers,"Ed Sheeran",370860,https://open.spotify.com/track/75MNhvTCCKsST3YqqUiU9r
8,2CB,"RAF Camora",332648,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
9,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",315641,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
10,"Blaues Licht","RAF Camora",313573,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
11,"Belgisches Viertel",ART,304372,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
12,"Bad Habits","Ed Sheeran",290799,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
13,"Baby 2.0",Zuna,277896,https://open.spotify.com/track/4mc0wGvP83zeFlhuatdyXM
14,"Eine Pille","Bonez MC",256054,https://open.spotify.com/track/54mztWQ0VfH2pqw0jRROZC
15,Fair,Nura,251631,https://open.spotify.com/track/3uSWJuI3SGbn2HGKrhM3Mn
16,Sommergewitter,Pashanim,247513,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
17,"Immer wenn es regnet",Loredana,228025,https://open.spotify.com/track/1ET2yDvPFLjWGNUoZHPbSh
18,"Para Drill",Dardan,226784,https://open.spotify.com/track/1JOAfPOJkTIdrVdrYMF9LD
19,"Love Tonight - Edit",Shouse,221413,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
20,Woman,"Doja Cat",209001,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
21,"Wenn du mich siehst","RAF Camora",199373,https://open.spotify.com/track/3AVC5l5wCEALuj4tg02uIL
22,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",199156,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
23,Beggin',Måneskin,198945,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
24,OZEAN,KALIM,198802,https://open.spotify.com/track/3vQqFgN3bhO1Lim4yXzmi5
25,"good 4 u","Olivia Rodrigo",198444,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
26,"THATS WHAT I WANT","Lil Nas X",193281,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
27,Crashen,t-low,189676,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
28,"love nwantiti (ah ah ah)",CKay,178990,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
29,"Because You Move Me",Tinlicker,177826,https://open.spotify.com/track/1F80MEkZA9yTlpMQp9dhht
30,"I WANNA BE YOUR SLAVE",Måneskin,175071,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
31,Pepas,Farruko,173840,https://open.spotify.com/track/5fwSHlTEWpluwOM0Sxnh5k
32,u.,niteboi,168715,https://open.spotify.com/track/0J7oHYxjF6Oln61wy0kP2i
33,"Wenn Du mich lässt",LEA,160363,https://open.spotify.com/track/6Ey7KSTV0Zx0fnxOw6bdK8
34,"Sterne unterm Dach",badmómzjay,160007,https://open.spotify.com/track/1edUWAS1x66v10yguQ6qkO
35,"MONTERO (Call Me By Your Name)","Lil Nas X",159956,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W
36,"ICH WILL DICH",Rubi,159653,https://open.spotify.com/track/6TVjsvC0IzHsVwfSmt2EjO
37,Polizei,"KC Rebell",159213,https://open.spotify.com/track/21nMasJVN7cJ9gxtxUEPsu
38,Colorado,"Milky Chance",156177,https://open.spotify.com/track/0eZmBWVC1HYayrP2fqQ7nu
39,"Gut im Geschäft","AK AUSSERKONTROLLE",155461,https://open.spotify.com/track/7yLsJKvUGkfjg8gkXSJhDF
