,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Liege wieder wach",Jamule,633343,https://open.spotify.com/track/0ZqL6UhrqydZE4DaXvCMeT
2,"Frag mich nicht","Miksu / Macloud",541475,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
3,"MONTERO (Call Me By Your Name)","Lil Nas X",515997,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
4,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,505538,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
5,"Leere Hände (feat. Sido & Samra)",SANTOS,414024,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
6,"Allein sein","Mario Novembre",411729,https://open.spotify.com/track/11NFxVnEwPDz4LjIyKazxV
7,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",404499,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
8,Madonna,Bausa,386274,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
9,Star,Samra,375668,https://open.spotify.com/track/7chi59IEpZJyTan2zwdagF
10,"KIDS FROM THE BLOCK",Luciano,371857,https://open.spotify.com/track/26hbmLeqiz8loWjFshsegF
11,"Astronaut In The Ocean","Masked Wolf",354871,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
12,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",323993,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
13,Aventador,Azet,319243,https://open.spotify.com/track/1Cyn9zw9ZakCeOsmbPwpxi
14,"Your Love (9PM)",ATB,295277,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
15,"Cover Me In Sunshine",P!nk,289307,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
16,"Wasted Love (feat. Lagique)",Ofenbach,284259,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
17,"The Business",Tiësto,272932,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
18,"Ohne Dich",KASIMIR1441,267160,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
19,"UNTER VERDACHT","Capital Bra",251712,https://open.spotify.com/track/54AnAMobwJ5ElDCTcPFJk5
20,SUPERWOMAN,CRO,245963,https://open.spotify.com/track/4dal09q6f5ZYP20QefD23D
21,"Rap hat mich gerettet","Miksu / Macloud",241465,https://open.spotify.com/track/0MToPNyHBXwCkzJYjv3QC2
22,"Save Your Tears","The Weeknd",221383,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
