,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"good 4 u","Olivia Rodrigo",414468,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
2,"Ich darf das","Shirin David",408726,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
3,"Liege wieder wach",Jamule,356164,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
4,Extasy,"187 Strassenbande",337933,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
5,"Vielen Dank","187 Strassenbande",326930,https://open.spotify.com/track/4xN9cgMVhYyhnugUFZdhcZ
6,"ZITTI E BUONI",Måneskin,325613,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw
7,"MONTERO (Call Me By Your Name)","Lil Nas X",276195,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
8,"Tu nicht so",badmómzjay,271077,https://open.spotify.com/track/4rs0jr2tC1Qg32Fm7zfdsT
9,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,267230,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
10,"BLESSED (feat. Capital Bra)",CRO,251687,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
11,"Frag mich nicht","Miksu / Macloud",244213,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
12,"Alles nach Plan","187 Strassenbande",236564,https://open.spotify.com/track/1fW5PpJSmPiVXAi0l92PHm
13,"Favourite Artist",Ufo361,220225,https://open.spotify.com/track/6z7fOAKMA2CcnVzRrNR2T3
14,ELMAS,Luciano,217345,https://open.spotify.com/track/37yAd2kwEI9axbB6UznrOQ
15,Lila,Kida,214234,https://open.spotify.com/track/4uzjXVcYivDXD5FHKwVVTR
16,Madonna,Bausa,208744,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
17,Butter,BTS,198650,https://open.spotify.com/track/3VqeTFIvhxu3DIe4eZVzGq
18,"Levitating (feat. DaBaby)","Dua Lipa",193631,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
19,"Astronaut In The Ocean","Masked Wolf",192979,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
20,"An meinem schlechtesten Tag (feat. Samra)","Kontra K",188246,https://open.spotify.com/track/2k3eSZAcD5asE39rpNQUOU
21,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",187409,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
22,"Leere Hände (feat. Sido & Samra)",SANTOS,182176,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
23,"Your Love (9PM)",ATB,177273,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
24,"Cover Me In Sunshine",P!nk,176966,https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m
25,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",172524,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
26,Frisch,01099,169296,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
27,"Wenn das Schicksal trifft","Kontra K",166499,https://open.spotify.com/track/1g7alT46CACdfftqj1wxm9
28,"Wasted Love (feat. Lagique)",Ofenbach,161479,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
29,ZART,Nimo,160368,https://open.spotify.com/track/1WUXlAFlKIu7fixKZvQECX
