,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Leere Hände (feat. Sido & Samra)",SANTOS,488697,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
2,"KIDS FROM THE BLOCK",Luciano,451910,https://open.spotify.com/track/26hbmLeqiz8loWjFshsegF
3,"MONTERO (Call Me By Your Name)","Lil Nas X",448796,https://open.spotify.com/track/3BZEcbdtXQSo7OrvKRJ6mb
4,"Frag mich nicht","Miksu / Macloud",397842,https://open.spotify.com/track/46zfTi4Wg6mmkOBPimtg6X
5,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",385876,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
6,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,314784,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
7,Madonna,Bausa,307013,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
8,"Astronaut In The Ocean","Masked Wolf",295061,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
9,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",263968,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
10,ZART,Nimo,235256,https://open.spotify.com/track/1WUXlAFlKIu7fixKZvQECX
11,"Cover Me In Sunshine",P!nk,232398,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
12,"Your Love (9PM)",ATB,228654,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
13,"The Business",Tiësto,214126,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
14,"Wasted Love (feat. Lagique)",Ofenbach,212978,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
15,BOBBY,Veysel,206965,https://open.spotify.com/track/5z9GzmGD3bXsSXQHqMCON7
16,"Ohne Dich",KASIMIR1441,206411,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
17,"Save Your Tears","The Weeknd",203025,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
18,badmómz.,badmómzjay,197230,https://open.spotify.com/track/20IGCreXC8TeuEo3RoQZwh
19,"Girls Like Us","Zoe Wees",190407,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
20,Turtlez,"Big Toe",183369,https://open.spotify.com/track/5KQuQptKeiPuCVRHAEfBHW
21,Overdose,Jamule,179390,https://open.spotify.com/track/0iSNXzEBlNNJrqRiEIAw1s
22,PEPPERMINT,Luciano,174285,https://open.spotify.com/track/6V1lWr7s8CO5VkxXe4hBtg
