,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Auf & Ab",Montez,685163,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
2,"STAY (with Justin Bieber)","The Kid LAROI",636023,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
3,"Wenn du mich siehst","RAF Camora",554017,https://open.spotify.com/track/3hxJ3qXqg8ysYBF1QmO8Ir
4,"Blaues Licht","RAF Camora",483936,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
5,"Bad Habits","Ed Sheeran",393910,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
6,Sommergewitter,Pashanim,388862,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
7,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",326275,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK
8,Beggin',Måneskin,322723,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
9,"Love Tonight - Edit",Shouse,322040,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
10,10von10,Pajel,309477,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
11,Paradies,Samra,308471,https://open.spotify.com/track/0DsZj4PVVZjYCjhvibE5wp
12,"good 4 u","Olivia Rodrigo",268755,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
13,"Im Schatten der Feigenbäume",Shindy,247513,https://open.spotify.com/track/4RXaGSgu3taiAD1ZjZtnF2
14,Woman,"Doja Cat",240779,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
15,"I WANNA BE YOUR SLAVE",Måneskin,239064,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
16,Crashen,t-low,227300,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
17,"Because You Move Me",Tinlicker,218685,https://open.spotify.com/track/05GvwwTLLID738BbKN1ze0
18,Zuhälteraura,Kollegah,214738,https://open.spotify.com/track/1hRoprfptl47BWtW1Ylk8U
19,"61 Grad",Endzone,213705,https://open.spotify.com/track/5Z7J2Au61uO7K1ZPNG1eTv
20,"NOCH EINMAL",reezy,198863,https://open.spotify.com/track/1rYai69NxMrwxFwzAbd7Pd
21,"Where Are You Now","Lost Frequencies",190851,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
22,"Lieben wir","Shirin David",190320,https://open.spotify.com/track/49gzU1IS1B6P3GATSZ5eCE
23,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,181825,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
24,"Heat Waves","Glass Animals",179042,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
25,"MONTERO (Call Me By Your Name)","Lil Nas X",178911,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
26,"Happier Than Ever","Billie Eilish",175031,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
27,Venus,Bausa,174335,https://open.spotify.com/track/0f9uqeifywK2mdO0lRVDAc
28,"Wenn Du mich lässt",LEA,168869,https://open.spotify.com/track/6Ey7KSTV0Zx0fnxOw6bdK8
29,Durstlöscher,01099,167537,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
30,"HAB NUR EINE BITTE.",Lune,164353,https://open.spotify.com/track/6gSXG57Sp2BmdEXMCopTIF
31,"CLOUD 7",Dardan,159613,https://open.spotify.com/track/7ksQkf6p0rF9CoDhxoePKn
32,Colorado,"Milky Chance",158837,https://open.spotify.com/track/0eZmBWVC1HYayrP2fqQ7nu
33,"King Kong",HBz,155691,https://open.spotify.com/track/7GIlBNE6pZRfoRfo4oL7f0
34,"Take My Breath - Single Version","The Weeknd",154553,https://open.spotify.com/track/6M3PsepEj5gyJoIi7Xvr7u
35,"Need to Know","Doja Cat",152073,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi
