,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Heat Waves","Glass Animals",439235,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
2,"STAY (with Justin Bieber)","The Kid LAROI",372445,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
3,Shivers,"Ed Sheeran",367791,https://open.spotify.com/track/75MNhvTCCKsST3YqqUiU9r
4,"Where Are You Now","Lost Frequencies",359663,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
5,"Auf & Ab",Montez,336598,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
6,Guapa,"RAF Camora",328430,https://open.spotify.com/track/5FsV0biZgb8tmQtau5LxKz
7,Mosaik,"kid kapri",306964,https://open.spotify.com/track/3x9fMzoAPNxEFVrP6kU1f7
8,10von10,Pajel,298365,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
9,"Belgisches Viertel",ART,288020,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
10,MONEY,LISA,285845,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
11,Vodka,"Apache 207",280120,https://open.spotify.com/track/5axqVsveGtmOkq7H1wV3c0
12,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",275179,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
13,"Moje Sve",Hava,269347,https://open.spotify.com/track/1LBWVVGfTCr8EYNSd92W81
14,"Ich bin weg - BoroBoro",Samra,266741,https://open.spotify.com/track/1f6Paz0Vf1CPhcNDs1vMyR
15,Mond,Montez,262728,https://open.spotify.com/track/7ucTEwb8eRMpRlA744gjOo
16,"Blaues Licht","RAF Camora",261035,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
17,"Bad Habits","Ed Sheeran",256797,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
18,2CB,"RAF Camora",233133,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
19,Pepas,Farruko,223506,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
20,Sommergewitter,Pashanim,207503,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
21,"Love Tonight - Edit",Shouse,194401,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
22,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",191659,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
23,RAFFAELO,BOJAN,190418,https://open.spotify.com/track/0DCzcpbdO1tMMlRRQ1txZy
24,"love nwantiti (ah ah ah)",CKay,187251,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
25,Woman,"Doja Cat",179289,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
26,Acapulco,"Jason Derulo",178004,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
27,"good 4 u","Olivia Rodrigo",177805,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
28,"THATS WHAT I WANT","Lil Nas X",172973,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
29,"Cold Heart - PNAU Remix","Elton John",172470,https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz
30,Beggin',Måneskin,171538,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
31,"Baby 2.0",Zuna,167556,https://open.spotify.com/track/4mc0wGvP83zeFlhuatdyXM
32,"Lüg mich an","Pietro Lombardi",166721,https://open.spotify.com/track/2PtNuLMikmNybz4nhIqgOq
33,"Keine Pause",1986zig,166328,https://open.spotify.com/track/0BbXvSdwgIqXdz0PIol1w7
34,"love nwantiti (feat. Dj Yo! & AX'EL) - Remix",CKay,162603,https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU
35,"Because You Move Me",Tinlicker,161610,https://open.spotify.com/track/1F80MEkZA9yTlpMQp9dhht
36,"Rotlichtmassaker 2",Kollegah,159921,https://open.spotify.com/track/0MwarXPnmE6fh9PbICsp3x
37,Fair,Nura,158637,https://open.spotify.com/track/3uSWJuI3SGbn2HGKrhM3Mn
38,Colorado,"Milky Chance",158364,https://open.spotify.com/track/0eZmBWVC1HYayrP2fqQ7nu
39,Crashen,t-low,156981,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
40,"Life Goes On","Oliver Tree",156567,https://open.spotify.com/track/0eu4C55hL6x29mmeAjytzC
41,Infinity,"Jaymes Young",155873,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK
42,"Wenn du mich siehst","RAF Camora",154915,https://open.spotify.com/track/3AVC5l5wCEALuj4tg02uIL
43,"I WANNA BE YOUR SLAVE",Måneskin,154321,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
