,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Madonna,Bausa,469873,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
2,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",391969,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
3,"Astronaut In The Ocean","Masked Wolf",386538,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
4,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",380684,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
5,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,359112,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
6,"LOW LIFE",Ufo361,350687,https://open.spotify.com/track/3IjfWBZrBISpcLhIMY44T6
7,"Ohne Dich",KASIMIR1441,315822,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
8,"Your Love (9PM)",ATB,293597,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
9,"The Business",Tiësto,286039,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
10,"Wein für mich",KASIMIR1441,268601,https://open.spotify.com/track/5hCtPGRLgeF05Q902Qdxe2
11,PEPPERMINT,Luciano,261677,https://open.spotify.com/track/6V1lWr7s8CO5VkxXe4hBtg
12,"Wasted Love (feat. Lagique)",Ofenbach,256055,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
13,"Save Your Tears","The Weeknd",253765,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
14,"Girls Like Us","Zoe Wees",247931,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
15,Ordentlich,t-low,244060,https://open.spotify.com/track/4DnHEa1fuf3bn61AwT8Qiv
16,"Hold On","Justin Bieber",231305,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
17,"WITHOUT YOU","The Kid LAROI",228806,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
18,"BAD EYEZ",Nimo,228005,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
19,"drivers license","Olivia Rodrigo",212882,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
20,"Deine Schuld",AYLIVA,207426,https://open.spotify.com/track/1dXz1boMWgpeiNcTK3jRtU
21,"White Lies",VIZE,200037,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
22,"Niemand bringt Marten um",Marteria,199223,https://open.spotify.com/track/0nYSnbFVX5ghrERjwVZgwZ
23,Doublecup,"PA Sports",188490,https://open.spotify.com/track/0tcWtn95oGyM1OElWWos4q
24,"Head & Heart (feat. MNEK)","Joel Corry",184232,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
25,"Wellerman - Sea Shanty","Nathan Evans",183214,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
26,PAIN,KALIM,182080,https://open.spotify.com/track/5GUV8sDq4o2UnZn4NJJMBq
27,"Paradise (feat. Dermot Kennedy)",MEDUZA,174249,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
28,"Love Not War (The Tampa Beat)","Jason Derulo",174243,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
29,"Mood (feat. iann dior)",24kGoldn,171107,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
30,"My Head & My Heart","Ava Max",169592,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
31,"Cover Me In Sunshine",P!nk,167083,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
32,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,166622,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
33,Goosebumps,HVME,166109,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
34,"Blinding Lights","The Weeknd",165547,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
35,"Rise Up (feat. Vamero)",VINAI,164328,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
36,Roller,"Apache 207",163572,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
37,Arcade,"Duncan Laurence",160967,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
38,Aventador,"Capital Bra",158830,https://open.spotify.com/track/5T7pVU8KMd7hpyqfWt0nhy
39,"Where The Lights Are Low","Toby Romeo",157044,https://open.spotify.com/track/0Cnb8XdGDMHAmIRBUJMkIS
40,"Alles fürs Geschäft",NGEE,154978,https://open.spotify.com/track/2v3H9tGWnTcQzA2vgRokyM
41,"All We Got (feat. KIDDO)","Robin Schulz",154283,https://open.spotify.com/track/1iAyJBksvAI6DQEnzv8l1E
42,"Wer wenn nicht wir","Wincent Weiss",153100,https://open.spotify.com/track/5jYDCxuSx1mfApeWA4SlqX
43,"As I Am (feat. Khalid)","Justin Bieber",152580,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J
44,"Faded Love",Leony,151883,https://open.spotify.com/track/3RcXFW8aiRYHRaDDYBqJ76
45,Whoopty,CJ,141126,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
46,"Lost (feat. TOPIC42)",Samra,139351,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
47,Fluch,Azet,129732,https://open.spotify.com/track/0MuUSRBlStYNy0IeSrjmEu
48,"you broke me first","Tate McRae",124945,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
49,"Diese eine Melodie","Kontra K",124197,https://open.spotify.com/track/6RvBo8JZUMSvvHnGa2hDrj
50,Afterglow,"Ed Sheeran",123065,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
51,Frisch,01099,113409,https://open.spotify.com/track/2iKPlIQFubIq7tcK2MUMBp
52,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",112471,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
53,"Wenn sie ruft","Miksu / Macloud",111995,https://open.spotify.com/track/0O214XAfoQz8VVH83xpAjz
54,Angst,"Apache 207",111825,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
55,"Calling My Phone","Lil Tjay",109849,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
56,BED,"Joel Corry",108724,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
57,"No Comprendo",Jamule,108697,https://open.spotify.com/track/5ezbc8nalmV7JqLQQfHwTV
58,"Verdammt ich lieb' Dich","Mike Singer",107463,https://open.spotify.com/track/6PA5kMfB3Hbi7rFFKiRIf4
59,Habibi,"Ricky Rich",106039,https://open.spotify.com/track/0PukrHFus6hVBHku8hrS0Z
60,"Fuck Love",Samo104,105567,https://open.spotify.com/track/0HhifV2v8vcNC4I3gpnwf3
61,Nesesari,"Kizz Daniel",105140,https://open.spotify.com/track/3YzhsBh8BRGxbMThPC3Ibw
62,"The One","Rea Garvey",101261,https://open.spotify.com/track/6j0l7Hjt6qeDCQnYBZuJXY
63,"Prisoner (feat. Dua Lipa)","Miley Cyrus",100704,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
64,"WEG VON DIR (feat. CALO)",Play69,100540,https://open.spotify.com/track/2LpFMAlxhyE5xwJjEg8fbk
