,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ein Jahr (feat. Montez)","Capital Bra",429641,https://open.spotify.com/track/1umWYzhtxWxlVvnvfWLbT4
2,"Do It To It",ACRAZE,384199,https://open.spotify.com/track/20on25jryn53hWghthWWW3
3,"Mit Dir",Sido,383860,https://open.spotify.com/track/2xFMvrqk99biaLQavjufta
4,abcdefu,GAYLE,359524,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL
5,"Easy On Me",Adele,352899,https://open.spotify.com/track/46IZ0fSY2mpAiktS3KOqds
6,"DER LETZTE SONG (ALLES WIRD GUT) (feat. Fred Rabe)",KUMMER,338700,https://open.spotify.com/track/2FQRZLR31e3423Nmrgv0Pv
7,Shivers,"Ed Sheeran",311569,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5
8,"Heat Waves","Glass Animals",304827,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
9,"paris freestyle - skrilla remix",Pashanim,287698,https://open.spotify.com/track/6fuO9uk9wbjCHvQJqk2Qpx
10,"Where Are You Now","Lost Frequencies",276933,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
11,HIGH,Hava,268589,https://open.spotify.com/track/2PDM9Byxz5crB2IXuh2Oal
12,"Cold Heart - PNAU Remix","Elton John",254431,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39
13,"STAY (with Justin Bieber)","The Kid LAROI",249282,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
14,B.I.B.O.,Dardan,236763,https://open.spotify.com/track/5F3sqL2deoeV2kr8Vn9H4V
15,Pepas,Farruko,236435,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
16,NDA's,"Shirin David",232797,https://open.spotify.com/track/4mIWLMi5SAeX6FhnlaOj1y
17,"Auf & Ab",Montez,225839,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
18,Violett,Jamule,223211,https://open.spotify.com/track/6tTHWYH8frkyqwAvGjGvXS
19,"All I Want for Christmas Is You","Mariah Carey",212357,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
20,"Enemy (with JID) - from the series Arcane League of Legends","Imagine Dragons",210528,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ
21,"Schlechtes Vorbild","Shirin David",209809,https://open.spotify.com/track/3y8BOdCyXS6xlJq75lBDKw
22,Toxic,BoyWithUke,202934,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v
23,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",200122,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
24,"Oh My God",Adele,199723,https://open.spotify.com/track/3Kkjo3cT83cw09VJyrLNwX
25,"Last Christmas",Wham!,199652,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
26,"Be a Hoe/Break a Hoe","Shirin David",193988,https://open.spotify.com/track/0AbWRjGhzZDlWEoUs4VOUQ
27,Lautlos,"Mario Novembre",193606,https://open.spotify.com/track/3wyLJfkbukEpP3oMp6Typx
28,"Babsi Bars","Shirin David",188844,https://open.spotify.com/track/6JOAAQNp721ZTe48yoX42A
29,"Bad Habits","Ed Sheeran",180599,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d
30,"Blaues Licht","RAF Camora",174326,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
31,"Ghetto Gemälde",Anonym,168924,https://open.spotify.com/track/6TzjSTZpVkYuPKsBF4qg9u
32,Späti,Gzuz,167573,https://open.spotify.com/track/1S4Ehm8b7O4n9lIy3uAMS1
33,"Dior Sauvage","Shirin David",165171,https://open.spotify.com/track/7I4bIflVBgszHHluR0x6ji
34,"BLEIB' ÜBER NACHT (feat. Luciano)",KALIM,163717,https://open.spotify.com/track/6jnR8dYSsKNqj1lVVFT5R0
