,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ohne Dich",KASIMIR1441,685113,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
2,"drivers license","Olivia Rodrigo",404895,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
3,"NO HUGS",Ufo361,389970,https://open.spotify.com/track/6lWncv0txvt3Qwf5jY3ogH
4,"The Business",Tiësto,291704,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
5,Angst,"Apache 207",276287,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
6,"Lost (feat. TOPIC42)",Samra,248538,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
7,"WITHOUT YOU","The Kid LAROI",247817,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
8,Paradies,Gzuz,246348,https://open.spotify.com/track/6qNLO4HzHeVvHxTaCFMXrf
9,Hell,"PA Sports",223797,https://open.spotify.com/track/1CFBjAXDYaKLyxGMrijeo1
10,"All We Got (feat. KIDDO)","Robin Schulz",214399,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
11,Whoopty,CJ,211820,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
12,"HIGHWAY (feat. ELIF)","Katja Krasavice",208716,https://open.spotify.com/track/6QVxJg8q95hEuPgNRb56jK
13,Lonely,"Miksu / Macloud",207193,https://open.spotify.com/track/2YjkalYiseRDPYjpzLu8Vl
14,"Mood (feat. iann dior)",24kGoldn,203002,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
15,"Astronaut In The Ocean","Masked Wolf",200781,https://open.spotify.com/track/3Ofmpyhv5UAQ70mENzB277
16,"ALLES DOPE",CRO,198750,https://open.spotify.com/track/7HZMdCSq7oUYmn6OHU6kSB
17,"Head & Heart (feat. MNEK)","Joel Corry",194603,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
18,"Your Love (9PM)",ATB,191134,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
19,"Paradise (feat. Dermot Kennedy)",MEDUZA,190485,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
20,"Gece Gündüz",Murda,182090,https://open.spotify.com/track/4jq1WK3fiUU2SOhZ0iaMP1
21,Rapkiller,"Kool Savas",180724,https://open.spotify.com/track/1lcmuqFzLwI595hs4uOrnD
22,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,179492,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
23,Goosebumps,HVME,177306,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
24,Verlierer,LUNA,174880,https://open.spotify.com/track/6ZklqpekeC0KFGzyFVjQuj
25,"Love Not War (The Tampa Beat)","Jason Derulo",165544,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
26,"Blinding Lights","The Weeknd",163378,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
27,"Save Your Tears","The Weeknd",159460,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
28,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",156521,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
29,"you broke me first","Tate McRae",155072,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
30,Habibi,"Ricky Rich",150616,https://open.spotify.com/track/5lrq8sHObtY0xMmF7Ukzl7
31,7,Ufo361,144132,https://open.spotify.com/track/3ipliatTDndCmnYGaNiAbI
32,"Rise Up (feat. Vamero)",VINAI,141931,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
33,"Bayrisch Drip",Sääftig,137962,https://open.spotify.com/track/3ECbHfRSFMjfm99YFvAD4x
34,"Verdammt ich lieb' Dich","Mike Singer",137484,https://open.spotify.com/track/6PA5kMfB3Hbi7rFFKiRIf4
35,"WO DU",Nimo,137241,https://open.spotify.com/track/27jutMh8QmJfaJrMFEnTDN
36,"Girls Like Us","Zoe Wees",136556,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
37,HOLIDAY,"Lil Nas X",133758,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
38,"Wer wenn nicht wir","Wincent Weiss",133163,https://open.spotify.com/track/5jYDCxuSx1mfApeWA4SlqX
39,"Prisoner (feat. Dua Lipa)","Miley Cyrus",131648,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
40,Afterglow,"Ed Sheeran",126768,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
41,"gebe auf.",Lune,126042,https://open.spotify.com/track/1upzszB5JxMfNUEBmkcgaO
42,Roller,"Apache 207",124868,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
43,"Ich will es Bar",Vega,124575,https://open.spotify.com/track/1mYLYGG6H38V0QdVxqpGCW
44,"Fly Away","Tones And I",124254,https://open.spotify.com/track/5ri4zqtWhG07hIuNNDWP76
45,"vija vija",Dardan,123010,https://open.spotify.com/track/5Hplvh1ZoVp6SNPvLIpcgS
