,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Rosenkrieg,Loredana,588210,https://open.spotify.com/track/6DiaHETMcKdX7FwuGXwp1O
2,"good 4 u","Olivia Rodrigo",535668,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
3,"Ich darf das","Shirin David",467956,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
4,"Liege wieder wach",Jamule,411087,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
5,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,398491,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
6,GHETTOGIRL,Capo,393494,https://open.spotify.com/track/3idbCPumlga23rxFA08fZE
7,Extasy,"187 Strassenbande",370531,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
8,"ZITTI E BUONI",Måneskin,346822,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw
9,"MONTERO (Call Me By Your Name)","Lil Nas X",330268,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
10,"BLESSED (feat. Capital Bra)",CRO,293956,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
11,BOUNCE,KALIM,285834,https://open.spotify.com/track/1SVI1xBJz23bUK3HrX8Kka
12,"Frag mich nicht","Miksu / Macloud",280686,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
13,"I WANNA BE YOUR SLAVE",Måneskin,278622,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
14,"Tu nicht so",badmómzjay,272476,https://open.spotify.com/track/4rs0jr2tC1Qg32Fm7zfdsT
15,Madonna,Bausa,271037,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
16,"Alles nach Plan","187 Strassenbande",257489,https://open.spotify.com/track/1fW5PpJSmPiVXAi0l92PHm
17,ELMAS,Luciano,256547,https://open.spotify.com/track/37yAd2kwEI9axbB6UznrOQ
18,"Vielen Dank","187 Strassenbande",251670,https://open.spotify.com/track/4xN9cgMVhYyhnugUFZdhcZ
19,WEEE,"Scorpion Gang",250985,https://open.spotify.com/track/5R2HaFZUDpMNo9RslRAkSf
20,Clubhouse,SSIO,246284,https://open.spotify.com/track/0oSIYJiJNBXIMVCUEhsN1q
21,"Astronaut In The Ocean","Masked Wolf",240561,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
22,"Levitating (feat. DaBaby)","Dua Lipa",240538,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
23,"Your Love (9PM)",ATB,240051,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
24,"DIS IS FASTLIFE",NGEE,233830,https://open.spotify.com/track/686JMwtROED9urmcVAwbUK
25,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",232983,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
26,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",230808,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
27,"Wasted Love (feat. Lagique)",Ofenbach,221928,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
28,"The Business",Tiësto,219154,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
29,"Leere Hände (feat. Sido & Samra)",SANTOS,211537,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
30,Frisch,01099,207494,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
31,"Cover Me In Sunshine",P!nk,205029,https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m
32,Kinderkram,K.I.Z,199842,https://open.spotify.com/track/0674eBMZxpwxHWOz1pxly4
33,Rasputin,Majestic,193304,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
34,Butter,BTS,192477,https://open.spotify.com/track/3VqeTFIvhxu3DIe4eZVzGq
35,"Unterfickt und geistig behindert",K.I.Z,187513,https://open.spotify.com/track/52P6IsUUXpVlYagiqc9lo3
36,"Ohne Dich",KASIMIR1441,185964,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
37,Lila,Kida,183791,https://open.spotify.com/track/4uzjXVcYivDXD5FHKwVVTR
38,"Kiss Me More (feat. SZA)","Doja Cat",180265,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
39,"Girls Like Us","Zoe Wees",179825,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
40,"DU BIST DER FEHLER.",Lune,179137,https://open.spotify.com/track/7Fz8qYsfyRfUCKCzdiCiaV
41,ZART,Nimo,178621,https://open.spotify.com/track/1WUXlAFlKIu7fixKZvQECX
42,"Drei Uhr Nachts","Mark Forster",178533,https://open.spotify.com/track/58GxgFEG5uHc9oMhofuuIP
43,"Head & Heart (feat. MNEK)","Joel Corry",176183,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
44,"KIDS FROM THE BLOCK",Luciano,169836,https://open.spotify.com/track/26hbmLeqiz8loWjFshsegF
45,"SCHIESSEN (feat. Kontra K)",Veysel,169184,https://open.spotify.com/track/4FoyKLZg6CYzWDUCGsukHt
46,"Rap über Hass",K.I.Z,167928,https://open.spotify.com/track/21ownMQ51Jqlv8si9CTI6R
47,"Ich ficke euch (alle)",K.I.Z,166901,https://open.spotify.com/track/0ggal2fI5xr8gtOVIhLKke
48,"White Lies",VIZE,166253,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
49,BED,"Joel Corry",164258,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
50,Filmriss,K.I.Z,162129,https://open.spotify.com/track/1b3thE0t0BxzLqCuRkqKZE
51,Durstlöscher,01099,161119,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
52,Run,OneRepublic,157662,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw
53,"Favourite Artist",Ufo361,157074,https://open.spotify.com/track/6z7fOAKMA2CcnVzRrNR2T3
54,"Mehr als nur ein Fan",K.I.Z,155511,https://open.spotify.com/track/4qLeL7EImVqV9ZEb1qHdbv
55,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",151264,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
56,"Save Your Tears","The Weeknd",151190,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
57,"Blinding Lights","The Weeknd",151030,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
58,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,148151,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
59,"Wenn das Schicksal trifft","Kontra K",146204,https://open.spotify.com/track/1g7alT46CACdfftqj1wxm9
60,"Definition von Glück",K.I.Z,143737,https://open.spotify.com/track/6uPLFAfq72cAYjHelYSMT3
61,"Bitte sag's nicht meiner Freundin",K.I.Z,143663,https://open.spotify.com/track/1NridNoJ0aBJyCh6hQxY4T
62,Roller,"Apache 207",143381,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
63,"deja vu","Olivia Rodrigo",143175,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
64,"Little Bit of Love","Tom Grennan",141159,https://open.spotify.com/track/3Iba59sFmGhQ4kbCY5L8AX
65,Dynamite,ILIRA,139861,https://open.spotify.com/track/3HqQpSTLHJRKDhulVacRFb
66,"drivers license","Olivia Rodrigo",139216,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
67,"VIP in der Psychiatrie",K.I.Z,138780,https://open.spotify.com/track/0b9cSSHeOuo2622idMdVTM
