,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"good 4 u","Olivia Rodrigo",499173,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
2,Beggin',Måneskin,461791,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
3,"I WANNA BE YOUR SLAVE",Måneskin,429753,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
4,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",347979,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
5,Shawty,"PA Sports",317356,https://open.spotify.com/track/3quQYEq6YMZmSmHpc2UKkc
6,"Ich darf das","Shirin David",313220,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
7,"Liege wieder wach",Jamule,302810,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
8,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,302076,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
9,"MONTERO (Call Me By Your Name)","Lil Nas X",286069,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
10,GHETTOGIRL,Capo,285442,https://open.spotify.com/track/3idbCPumlga23rxFA08fZE
11,Extasy,"187 Strassenbande",251229,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
12,Rotlichtsonate,Kollegah,246945,https://open.spotify.com/track/1wxnA0kd9ywcsxG2YABWwm
13,Durstlöscher,01099,229635,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
14,"Ramenez la coupe à la maison",Vegedream,225406,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
15,Rosenkrieg,Loredana,223789,https://open.spotify.com/track/6DiaHETMcKdX7FwuGXwp1O
16,"Iko Iko (My Bestie)","Justin Wellington",220861,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
17,"BLESSED (feat. Capital Bra)",CRO,217832,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
18,"Levitating (feat. DaBaby)","Dua Lipa",207888,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
19,Sommer,"Beatzarre & Djorkaeff",207434,https://open.spotify.com/track/3sqZwhR5UFmHAh1KLXGOgq
20,Madonna,Bausa,206887,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
21,"Your Love (9PM)",ATB,199394,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
22,DRILLA,Luciano,198545,https://open.spotify.com/track/4P9lNdUhVPhwfVxZlgjWlL
23,Dinero,"Trinidad Cardona",194339,https://open.spotify.com/track/3ggtU1ZOKO8ZNiqPNyXGcm
24,"Frag mich nicht","Miksu / Macloud",185557,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
25,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",185250,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
26,"Wasted Love (feat. Lagique)",Ofenbach,183555,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
