,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ohne Dich",KASIMIR1441,545632,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
2,"drivers license","Olivia Rodrigo",336922,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
3,"Wenn sie ruft","Miksu / Macloud",302066,https://open.spotify.com/track/0O214XAfoQz8VVH83xpAjz
4,"Astronaut In The Ocean","Masked Wolf",290227,https://open.spotify.com/track/3Ofmpyhv5UAQ70mENzB277
5,"The Business",Tiësto,289171,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
6,"Save Your Tears","The Weeknd",257231,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
7,"WITHOUT YOU","The Kid LAROI",241644,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
8,"Wieder am Block",Haftbefehl,234165,https://open.spotify.com/track/3dPL3n8Q8z8oeCtbPxkE7m
9,"coke light",Dardan,228960,https://open.spotify.com/track/31M6uFzb0yY2TjqfyuLU89
10,Angst,"Apache 207",227758,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
11,"Your Love (9PM)",ATB,225116,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
12,"Lost (feat. TOPIC42)",Samra,217400,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
13,"Blinding Lights","The Weeknd",213288,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
14,Whoopty,CJ,209908,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
15,"Girls Like Us","Zoe Wees",197179,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
16,"NO HUGS",Ufo361,194448,https://open.spotify.com/track/6lWncv0txvt3Qwf5jY3ogH
17,"NICHT WACH",Luciano,191238,https://open.spotify.com/track/3s60n518rusOQcNmLRIGZH
18,"Mood (feat. iann dior)",24kGoldn,188677,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
19,"Verdammt ich lieb' Dich","Mike Singer",185964,https://open.spotify.com/track/6PA5kMfB3Hbi7rFFKiRIf4
20,"All We Got (feat. KIDDO)","Robin Schulz",184450,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
