,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"STAY (with Justin Bieber)","The Kid LAROI",523525,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
2,"Auf & Ab",Montez,511517,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
3,10von10,Pajel,420071,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
4,"Blaues Licht","RAF Camora",354180,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
5,"Bad Habits","Ed Sheeran",329471,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
6,Sommergewitter,Pashanim,311025,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
7,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",295639,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK
8,"Wenn du mich siehst","RAF Camora",291573,https://open.spotify.com/track/3hxJ3qXqg8ysYBF1QmO8Ir
9,Jail,"Kanye West",266914,https://open.spotify.com/track/42ZrMq4BKsWDrrbMnMRYaK
10,"Love Tonight - Edit",Shouse,262797,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
11,Beggin',Måneskin,261975,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
12,"good 4 u","Olivia Rodrigo",234934,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
13,"Mit Mir",Loredana,231390,https://open.spotify.com/track/5RWOCS1epJ5Sm6Gu4k8FVo
14,"Heat Waves","Glass Animals",225987,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
15,Ryu,Ufo361,212830,https://open.spotify.com/track/0t7XJbUWXL7Mow2ZLT50f8
16,Woman,"Doja Cat",212038,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
17,"I WANNA BE YOUR SLAVE",Måneskin,205565,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
18,Hurricane,"Kanye West",204856,https://open.spotify.com/track/0RbW8kWozrVSIGb4V13o0o
19,"Belgisches Viertel",ART,203364,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
20,"Off The Grid","Kanye West",202315,https://open.spotify.com/track/2gbMPBrBVj3CuNTLp2dHYs
21,"61 Grad",Endzone,198748,https://open.spotify.com/track/5Z7J2Au61uO7K1ZPNG1eTv
22,Vollmond,Eno,190579,https://open.spotify.com/track/7fAzrCS4F29tUvXxi4PcRR
23,"Ok Ok pt 2","Kanye West",189772,https://open.spotify.com/track/1QCqedB1ibmRO9x7Ikb5LI
24,Crashen,t-low,185107,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
25,B.I.B.O.,Dardan,184035,https://open.spotify.com/track/5F3sqL2deoeV2kr8Vn9H4V
26,"Because You Move Me",Tinlicker,178310,https://open.spotify.com/track/05GvwwTLLID738BbKN1ze0
27,"Praise God","Kanye West",165777,https://open.spotify.com/track/0Zm7NKJgoKY6ZWwtoEUILK
28,"God Breathed","Kanye West",164959,https://open.spotify.com/track/1dPNJDYuW9QAtkOpK3eBvO
29,"Where Are You Now","Lost Frequencies",162893,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
30,"MONTERO (Call Me By Your Name)","Lil Nas X",159194,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
31,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,157684,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
32,"Lieben wir","Shirin David",151573,https://open.spotify.com/track/49gzU1IS1B6P3GATSZ5eCE
33,Hops,"Capital Bra",149288,https://open.spotify.com/track/3uHLAMO1Ul2C8y7MbS4SVy
34,"Happier Than Ever","Billie Eilish",145475,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
35,Colorado,"Milky Chance",143370,https://open.spotify.com/track/0eZmBWVC1HYayrP2fqQ7nu
36,Paradies,Samra,141596,https://open.spotify.com/track/0DsZj4PVVZjYCjhvibE5wp
37,Durstlöscher,01099,140355,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
38,"Wenn Du mich lässt",LEA,140062,https://open.spotify.com/track/6Ey7KSTV0Zx0fnxOw6bdK8
39,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",134820,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
40,Jonah,"Kanye West",133326,https://open.spotify.com/track/3gWzTnziivUYzqXtnvgN8q
41,"Need to Know","Doja Cat",132234,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi
42,"No Child Left Behind","Kanye West",129820,https://open.spotify.com/track/3onYsG7nB3FwEVHYYWCrIM
43,Habit,Laurell,129065,https://open.spotify.com/track/4bnutybG1itDcpyoQo2Uoc
44,Rockstars,"PA Sports",128915,https://open.spotify.com/track/6P1jSLoccrZwr3pHE7OY6J
45,"HAB NUR EINE BITTE.",Lune,127934,https://open.spotify.com/track/6gSXG57Sp2BmdEXMCopTIF
46,"King Kong",HBz,126362,https://open.spotify.com/track/7GIlBNE6pZRfoRfo4oL7f0
47,SCHMETTERLING,Luciano,124206,https://open.spotify.com/track/3gUVLJZ0JoGRuoRNUCIYsI
48,"Take My Breath - Single Version","The Weeknd",124029,https://open.spotify.com/track/6M3PsepEj5gyJoIi7Xvr7u
49,"Money Movez","KC Rebell",122757,https://open.spotify.com/track/2JAaVRBZRAXBzHTIMgR436
50,Moon,"Kanye West",121071,https://open.spotify.com/track/2Rd4eJ4KwXQQn2sMSToyUM
51,"Liege wieder wach",Jamule,120810,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
52,"Iko Iko (My Bestie)","Justin Wellington",120138,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
53,Run,OneRepublic,118266,https://open.spotify.com/track/6KL88T4Ma4ABXqzgUoEwkd
54,"Believe What I Say","Kanye West",116643,https://open.spotify.com/track/73uxnSsFMeJ15POpd3zgrV
55,"Chosen (feat. Ty Dolla $ign)",Blxst,116232,https://open.spotify.com/track/1dIWPXMX4kRHj6Dt2DStUQ
56,"Ich darf das","Shirin David",114268,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
57,Junya,"Kanye West",113400,https://open.spotify.com/track/1aF9TeHZbe6OVo9dtjPuzK
58,"Love Tonight - David Guetta Remix Edit",Shouse,110098,https://open.spotify.com/track/2prnn41CblB8B4yWACDljP
59,"Donda Chant","Kanye West",107413,https://open.spotify.com/track/3VlW71ZRJPEjd17W0bW28D
60,"Heaven and Hell","Kanye West",107149,https://open.spotify.com/track/2ZUJsR8HEktit58X6FuPQM
61,"Wenn ich geh",Jamule,106086,https://open.spotify.com/track/7bs43GIqBJY9V6lCQEVSep
62,"CLOUD 7",Dardan,102755,https://open.spotify.com/track/7ksQkf6p0rF9CoDhxoePKn
63,Madonna,Bausa,102269,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
64,Donda,"Kanye West",100443,https://open.spotify.com/track/2TJ1FOCmCBkKm418MjVw5D
65,24,"Kanye West",100184,https://open.spotify.com/track/7DBFslKWQzoRgO0HBBkL3u
66,Venus,Bausa,99518,https://open.spotify.com/track/0f9uqeifywK2mdO0lRVDAc
67,"Für dich (feat. ille & MABU)",lityway,97608,https://open.spotify.com/track/2e9SUhfqprCWCWNXcZNjxP
68,"Following the Sun",SUPER-Hi,97522,https://open.spotify.com/track/5A5bLKdL5I3k3FTEQlAUw7
69,"Remote Control","Kanye West",97000,https://open.spotify.com/track/3SYLoL8KHxdQPYIkfwmUjN
70,"If You Really Love Me (How Will I Know)","David Guetta",95071,https://open.spotify.com/track/1V7bZ9gEIwFQpm8yGxRHNA
71,"Ramenez la coupe à la maison",Vegedream,94062,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
72,"Your Love (9PM)",ATB,92307,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
73,Tränen,Lucio101,91787,https://open.spotify.com/track/3cWzy2XDyZP5OT5MygdxHt
74,"The Business",Tiësto,91508,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
75,"Blinding Lights","The Weeknd",90987,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
76,Redlight,Glockenbach,88641,https://open.spotify.com/track/24osWl0SQSyHzGyEMdf394
77,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",87923,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
78,"Another Love","Tom Odell",87708,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
79,Frisch,01099,87415,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
80,"Levitating (feat. DaBaby)","Dua Lipa",85800,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
81,Zukunft,"RAF Camora",84402,https://open.spotify.com/track/34tKBUUl8bAeqex8i82Z0L
