,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Madonna,Bausa,546768,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
2,"LOW LIFE",Ufo361,504264,https://open.spotify.com/track/3IjfWBZrBISpcLhIMY44T6
3,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",459531,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
4,"Astronaut In The Ocean","Masked Wolf",435047,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
5,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,428429,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
6,"Ohne Dich",KASIMIR1441,365023,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
7,"The Business",Tiësto,350462,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
8,"Your Love (9PM)",ATB,329158,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
9,"Save Your Tears","The Weeknd",301217,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
10,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",300261,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
11,PEPPERMINT,Luciano,292859,https://open.spotify.com/track/6V1lWr7s8CO5VkxXe4hBtg
12,"Wein für mich",KASIMIR1441,286973,https://open.spotify.com/track/5hCtPGRLgeF05Q902Qdxe2
13,"Hold On","Justin Bieber",285864,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
14,"Wasted Love (feat. Lagique)",Ofenbach,283360,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
15,PAIN,KALIM,272060,https://open.spotify.com/track/5GUV8sDq4o2UnZn4NJJMBq
16,"Deine Schuld",AYLIVA,268476,https://open.spotify.com/track/1dXz1boMWgpeiNcTK3jRtU
17,"Girls Like Us","Zoe Wees",267010,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
18,"Niemand bringt Marten um",Marteria,262939,https://open.spotify.com/track/0nYSnbFVX5ghrERjwVZgwZ
19,Ordentlich,t-low,260344,https://open.spotify.com/track/4DnHEa1fuf3bn61AwT8Qiv
20,Doublecup,"PA Sports",258207,https://open.spotify.com/track/0tcWtn95oGyM1OElWWos4q
21,"WITHOUT YOU","The Kid LAROI",256737,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
22,"drivers license","Olivia Rodrigo",246575,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
23,"Alles fürs Geschäft",NGEE,235414,https://open.spotify.com/track/2v3H9tGWnTcQzA2vgRokyM
24,"White Lies",VIZE,234886,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
25,"BAD EYEZ",Nimo,232960,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
26,"Head & Heart (feat. MNEK)","Joel Corry",225737,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
27,"As I Am (feat. Khalid)","Justin Bieber",224198,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J
28,"My Head & My Heart","Ava Max",218209,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
29,"Wellerman - Sea Shanty","Nathan Evans",215164,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
30,"Paradise (feat. Dermot Kennedy)",MEDUZA,212785,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
31,"Love Not War (The Tampa Beat)","Jason Derulo",204659,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
32,"Blinding Lights","The Weeknd",203278,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
33,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,202192,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
34,Aventador,"Capital Bra",200154,https://open.spotify.com/track/5T7pVU8KMd7hpyqfWt0nhy
35,"Mood (feat. iann dior)",24kGoldn,199913,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
36,Roller,"Apache 207",195486,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
37,Goosebumps,HVME,191154,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
38,"Where The Lights Are Low","Toby Romeo",186043,https://open.spotify.com/track/0Cnb8XdGDMHAmIRBUJMkIS
39,"All We Got (feat. KIDDO)","Robin Schulz",184779,https://open.spotify.com/track/1iAyJBksvAI6DQEnzv8l1E
40,"Rise Up (feat. Vamero)",VINAI,184076,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
41,"Wer wenn nicht wir","Wincent Weiss",177150,https://open.spotify.com/track/5jYDCxuSx1mfApeWA4SlqX
42,Arcade,"Duncan Laurence",173879,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
43,"Lost (feat. TOPIC42)",Samra,173294,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
44,Fluch,Azet,166696,https://open.spotify.com/track/0MuUSRBlStYNy0IeSrjmEu
45,Whoopty,CJ,159823,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
46,"Faded Love",Leony,158085,https://open.spotify.com/track/3RcXFW8aiRYHRaDDYBqJ76
47,"Cover Me In Sunshine",P!nk,149499,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
48,"Diese eine Melodie","Kontra K",140467,https://open.spotify.com/track/6RvBo8JZUMSvvHnGa2hDrj
49,"Verdammt ich lieb' Dich","Mike Singer",139590,https://open.spotify.com/track/6PA5kMfB3Hbi7rFFKiRIf4
50,"SYGL (feat. Shindy)",CRO,139120,https://open.spotify.com/track/1tUF7dEhqmV2Z1pTsGAGnD
51,"Augen überall (feat. Ano)",Samra,136516,https://open.spotify.com/track/4XPfAjrZAvkmIGh7MbKXLB
52,BED,"Joel Corry",135467,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
53,Habibi,"Ricky Rich",133531,https://open.spotify.com/track/0PukrHFus6hVBHku8hrS0Z
54,Anyone,"Justin Bieber",132832,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC
55,"Wenn sie ruft","Miksu / Macloud",131660,https://open.spotify.com/track/0O214XAfoQz8VVH83xpAjz
56,Afterglow,"Ed Sheeran",130489,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
57,"you broke me first","Tate McRae",129938,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
58,"The One","Rea Garvey",128831,https://open.spotify.com/track/6j0l7Hjt6qeDCQnYBZuJXY
59,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",127869,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
60,"Calling My Phone","Lil Tjay",127858,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
61,"WEG VON DIR (feat. CALO)",Play69,126653,https://open.spotify.com/track/2LpFMAlxhyE5xwJjEg8fbk
62,Angst,"Apache 207",124539,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
63,"Get Me Out",MAJAN,122710,https://open.spotify.com/track/6tkcvginJPasquQ2PnDyXq
