,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Madonna,Bausa,575287,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
2,"Ohne Dich",KASIMIR1441,410815,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
3,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",382037,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
4,"Astronaut In The Ocean","Masked Wolf",364488,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
5,"The Business",Tiësto,316389,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
6,"Your Love (9PM)",ATB,281413,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
7,"drivers license","Olivia Rodrigo",260629,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
8,"Save Your Tears","The Weeknd",258096,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
9,"Keiner kann mich ficken!","187 Strassenbande",250640,https://open.spotify.com/track/7M4zWJmzuf8aZ2aEQUnzU3
10,"WITHOUT YOU","The Kid LAROI",240732,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
11,"White Lies",VIZE,234652,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
12,"BAD EYEZ",Nimo,229858,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
13,"Girls Like Us","Zoe Wees",228445,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
14,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,222289,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
15,Ordentlich,t-low,209058,https://open.spotify.com/track/4DnHEa1fuf3bn61AwT8Qiv
16,"No Comprendo",Jamule,194352,https://open.spotify.com/track/5ezbc8nalmV7JqLQQfHwTV
17,"Head & Heart (feat. MNEK)","Joel Corry",192996,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
18,"Paradise (feat. Dermot Kennedy)",MEDUZA,191829,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
19,"Lost (feat. TOPIC42)",Samra,191808,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
20,"All We Got (feat. KIDDO)","Robin Schulz",189043,https://open.spotify.com/track/1iAyJBksvAI6DQEnzv8l1E
21,"Love Not War (The Tampa Beat)","Jason Derulo",188696,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
