,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Sommergewitter,Pashanim,870039,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
2,Beggin',Måneskin,595544,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
3,"I WANNA BE YOUR SLAVE",Måneskin,464931,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
4,"good 4 u","Olivia Rodrigo",447997,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
5,"Bad Habits","Ed Sheeran",371503,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
6,"Ramenez la coupe à la maison",Vegedream,357001,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
7,SCHMETTERLING,Luciano,345452,https://open.spotify.com/track/0it0PhmH2Tq2Xl5o49pdMo
8,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",294863,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
9,"MONTERO (Call Me By Your Name)","Lil Nas X",282810,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
10,GTA,Dardan,255462,https://open.spotify.com/track/1bQduKjv7s88QkGmzcxHMh
11,"Liege wieder wach",Jamule,248580,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
12,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,246371,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
13,Durstlöscher,01099,229534,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
14,"Vergib mir",NGEE,229042,https://open.spotify.com/track/6uMbcYQjDxHeZNMyQqT2t3
15,"Ich darf das","Shirin David",228133,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
16,GHETTOGIRL,Capo,224427,https://open.spotify.com/track/3idbCPumlga23rxFA08fZE
17,Dinero,"Trinidad Cardona",195198,https://open.spotify.com/track/3ggtU1ZOKO8ZNiqPNyXGcm
18,Extasy,"187 Strassenbande",191336,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
19,Shawty,"PA Sports",190485,https://open.spotify.com/track/3quQYEq6YMZmSmHpc2UKkc
20,"Iko Iko (My Bestie)","Justin Wellington",187924,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
21,"Levitating (feat. DaBaby)","Dua Lipa",186512,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
22,"Drink Ist Kalt",BHZ,178600,https://open.spotify.com/track/4rewc9tTT02T7Tfxpd0mo4
23,"Wenn ich wein",AYLIVA,176966,https://open.spotify.com/track/4Wuu6qS3D0Veevv2ZtbbrD
24,MAHALLE,Capo,168423,https://open.spotify.com/track/7eXnaPqRon4nlnRRdaNubB
25,"Astronaut In The Ocean","Masked Wolf",163966,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
