,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,10von10,Pajel,613908,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
2,"STAY (with Justin Bieber)","The Kid LAROI",572739,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
3,"Auf & Ab",Montez,571420,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
4,"Blaues Licht","RAF Camora",415939,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
5,"Heat Waves","Glass Animals",398028,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
6,2sad2disco,"Apache 207",378032,https://open.spotify.com/track/3HJKVymmisbtzi3s0hFCG4
7,"Bad Habits","Ed Sheeran",346742,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
8,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",333909,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK
9,"Wenn du mich siehst","RAF Camora",328413,https://open.spotify.com/track/3hxJ3qXqg8ysYBF1QmO8Ir
10,Sommergewitter,Pashanim,316332,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
11,Mandarinen,Shindy,311186,https://open.spotify.com/track/4HOWTItpwHvQSNyyiwWsPT
12,"Belgisches Viertel",ART,306306,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
13,"Love Tonight - Edit",Shouse,271980,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
14,"Fair Trade (with Travis Scott)",Drake,265935,https://open.spotify.com/track/40iJIUlhi6renaREYGeIDS
15,Beggin',Måneskin,264101,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
16,Woman,"Doja Cat",252615,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
17,"Girls Want Girls (with Lil Baby)",Drake,251826,https://open.spotify.com/track/37Nqx7iavZpotJSDXZWbJ3
18,"good 4 u","Olivia Rodrigo",241063,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
19,Crashen,t-low,233501,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
20,"Where Are You Now","Lost Frequencies",226138,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
21,"61 Grad",Endzone,217556,https://open.spotify.com/track/5Z7J2Au61uO7K1ZPNG1eTv
22,"Because You Move Me",Tinlicker,214754,https://open.spotify.com/track/05GvwwTLLID738BbKN1ze0
23,"I WANNA BE YOUR SLAVE",Måneskin,213973,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
24,"Mit Mir",Loredana,206772,https://open.spotify.com/track/5RWOCS1epJ5Sm6Gu4k8FVo
25,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",206400,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
26,"Wenn Du mich lässt",LEA,195450,https://open.spotify.com/track/6Ey7KSTV0Zx0fnxOw6bdK8
27,Hurricane,"Kanye West",183927,https://open.spotify.com/track/0RbW8kWozrVSIGb4V13o0o
28,Vollmond,Eno,173940,https://open.spotify.com/track/7fAzrCS4F29tUvXxi4PcRR
29,"Lieben wir","Shirin David",162982,https://open.spotify.com/track/49gzU1IS1B6P3GATSZ5eCE
30,Colorado,"Milky Chance",159949,https://open.spotify.com/track/0eZmBWVC1HYayrP2fqQ7nu
31,"MONTERO (Call Me By Your Name)","Lil Nas X",158444,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
32,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,157683,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
33,"Way 2 Sexy (with Future & Young Thug)",Drake,156196,https://open.spotify.com/track/0k1WUmIRnG3xU6fvvDVfRG
34,"Chosen (feat. Ty Dolla $ign)",Blxst,153723,https://open.spotify.com/track/1dIWPXMX4kRHj6Dt2DStUQ
35,Habit,Laurell,150366,https://open.spotify.com/track/4bnutybG1itDcpyoQo2Uoc
36,"Happier Than Ever","Billie Eilish",147668,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
37,Paradies,Samra,143005,https://open.spotify.com/track/0DsZj4PVVZjYCjhvibE5wp
38,Engel,Ufo361,142548,https://open.spotify.com/track/1Oc3U3AerpJD0WURqqWaae
39,Durstlöscher,01099,137752,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
40,"Liege wieder wach",Jamule,136356,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
41,"King Kong",HBz,135940,https://open.spotify.com/track/7GIlBNE6pZRfoRfo4oL7f0
42,"Need to Know","Doja Cat",133372,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi
43,"Iko Iko (My Bestie)","Justin Wellington",131832,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
44,Ryu,Ufo361,131214,https://open.spotify.com/track/2eVdX5bORCk2MNHDT5MRaC
45,SCHMETTERLING,Luciano,130540,https://open.spotify.com/track/3gUVLJZ0JoGRuoRNUCIYsI
46,"HAB NUR EINE BITTE.",Lune,130066,https://open.spotify.com/track/6gSXG57Sp2BmdEXMCopTIF
47,"Champagne Poetry",Drake,124279,https://open.spotify.com/track/2HSmyk2qMN8WQjuGhaQgCk
48,"ICH WÜRD GERN",Musso,124237,https://open.spotify.com/track/4WT5u2mgDoK67AF5nODdUB
49,"Take My Breath - Single Version","The Weeknd",123713,https://open.spotify.com/track/6M3PsepEj5gyJoIi7Xvr7u
50,B.I.B.O.,Dardan,119322,https://open.spotify.com/track/5F3sqL2deoeV2kr8Vn9H4V
51,Madonna,Bausa,115561,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
52,Zukunft,"RAF Camora",114941,https://open.spotify.com/track/34tKBUUl8bAeqex8i82Z0L
53,"Wenn ich geh",Jamule,111790,https://open.spotify.com/track/7bs43GIqBJY9V6lCQEVSep
54,"Love Tonight - David Guetta Remix Edit",Shouse,111457,https://open.spotify.com/track/2prnn41CblB8B4yWACDljP
55,"If You Really Love Me (How Will I Know)","David Guetta",111251,https://open.spotify.com/track/1V7bZ9gEIwFQpm8yGxRHNA
56,"Ich darf das","Shirin David",110700,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
57,Run,OneRepublic,110303,https://open.spotify.com/track/6KL88T4Ma4ABXqzgUoEwkd
58,"Following the Sun",SUPER-Hi,104602,https://open.spotify.com/track/5A5bLKdL5I3k3FTEQlAUw7
59,Pepas,Farruko,104004,https://open.spotify.com/track/5fwSHlTEWpluwOM0Sxnh5k
60,Porsche,Ufo361,103371,https://open.spotify.com/track/6K74pRmxHkSudhOdzoHxwE
61,"Outside (Better Days)",Blueface,103280,https://open.spotify.com/track/26BMsCXJpD7eYtP7ufhApC
62,"Für dich (feat. ille & MABU)",lityway,103013,https://open.spotify.com/track/2e9SUhfqprCWCWNXcZNjxP
63,"Your Love (9PM)",ATB,102244,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
64,"Knife Talk (with 21 Savage ft. Project Pat)",Drake,100987,https://open.spotify.com/track/2BcMwX1MPV6ZHP4tUT9uq6
