,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Madonna,Bausa,604568,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
2,"Ohne Dich",KASIMIR1441,429238,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
3,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",390277,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
4,"Astronaut In The Ocean","Masked Wolf",369652,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
5,"The Business",Tiësto,323890,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
6,"Your Love (9PM)",ATB,291739,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
7,"Keiner kann mich ficken!","187 Strassenbande",282283,https://open.spotify.com/track/7M4zWJmzuf8aZ2aEQUnzU3
8,"drivers license","Olivia Rodrigo",265735,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
9,"Save Your Tears","The Weeknd",262046,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
10,"WITHOUT YOU","The Kid LAROI",241144,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
11,"BAD EYEZ",Nimo,240607,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
12,"White Lies",VIZE,240567,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
13,"Girls Like Us","Zoe Wees",228380,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
14,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,215027,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
15,Ordentlich,t-low,210072,https://open.spotify.com/track/4DnHEa1fuf3bn61AwT8Qiv
16,"No Comprendo",Jamule,208015,https://open.spotify.com/track/5ezbc8nalmV7JqLQQfHwTV
17,"Head & Heart (feat. MNEK)","Joel Corry",198968,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
18,"All We Got (feat. KIDDO)","Robin Schulz",196016,https://open.spotify.com/track/1iAyJBksvAI6DQEnzv8l1E
19,"Paradise (feat. Dermot Kennedy)",MEDUZA,195744,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
20,"Lost (feat. TOPIC42)",Samra,194130,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
21,"Love Not War (The Tampa Beat)","Jason Derulo",193444,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
22,SMS,Samra,187609,https://open.spotify.com/track/65WZOMvIcnObuLEEZvlksc
23,"Blinding Lights","The Weeknd",185346,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
24,"Weisst wie es ist",Bausa,184120,https://open.spotify.com/track/2Roj3Kvhy5BCjkSSJ2Q3Nz
25,"Mood (feat. iann dior)",24kGoldn,183000,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
26,"Wenn sie ruft","Miksu / Macloud",179823,https://open.spotify.com/track/0O214XAfoQz8VVH83xpAjz
27,"Wellerman - Sea Shanty","Nathan Evans",179702,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
28,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,178109,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
29,Goosebumps,HVME,171662,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
30,"Verdammt ich lieb' Dich","Mike Singer",170610,https://open.spotify.com/track/6PA5kMfB3Hbi7rFFKiRIf4
31,Whoopty,CJ,169874,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
32,"Where The Lights Are Low","Toby Romeo",169141,https://open.spotify.com/track/0Cnb8XdGDMHAmIRBUJMkIS
33,"My Head & My Heart","Ava Max",168700,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
34,"Calling My Phone","Lil Tjay",165444,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
35,Angst,"Apache 207",162282,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
36,Arcade,"Duncan Laurence",161429,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
37,"Rise Up (feat. Vamero)",VINAI,161317,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
38,Subwoofer,"SHINSKY x DIMA",159851,https://open.spotify.com/track/5zPT86unoFaNP2J348n1p0
39,Warum?,Ra'is,150075,https://open.spotify.com/track/6yhEFpIxCz0TXnEpKYoPjZ
40,"Wer wenn nicht wir","Wincent Weiss",149198,https://open.spotify.com/track/5jYDCxuSx1mfApeWA4SlqX
41,Roller,"Apache 207",147113,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
42,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",141001,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
43,"you broke me first","Tate McRae",135159,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
44,Verlierer,LUNA,130445,https://open.spotify.com/track/6ZklqpekeC0KFGzyFVjQuj
45,Afterglow,"Ed Sheeran",129923,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
46,Lonely,"Miksu / Macloud",129846,https://open.spotify.com/track/2YjkalYiseRDPYjpzLu8Vl
47,Hypnotized,"Purple Disco Machine",126140,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
48,"Prisoner (feat. Dua Lipa)","Miley Cyrus",123097,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
49,Adé,"PA Sports",115903,https://open.spotify.com/track/6ux4jXnopxlCQJM76XJRxf
50,"Fly Away","Tones And I",113518,https://open.spotify.com/track/5ri4zqtWhG07hIuNNDWP76
51,"VIP in der Psychiatrie",K.I.Z,113221,https://open.spotify.com/track/0Dpng1mlDYSt3X6506kdsT
