,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"BLESSED (feat. Capital Bra)",CRO,472343,https://open.spotify.com/track/6kxErsVgalFeBlxRfHCuUv
2,"Liege wieder wach",Jamule,434685,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
3,"MONTERO (Call Me By Your Name)","Lil Nas X",344120,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
4,"Frag mich nicht","Miksu / Macloud",320728,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
5,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,294738,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
6,"Allein sein","Mario Novembre",272349,https://open.spotify.com/track/11NFxVnEwPDz4LjIyKazxV
7,"PINKY RING",Ufo361,263548,https://open.spotify.com/track/6hxUttbBVSshNTeW6OdLbx
8,"Your Power","Billie Eilish",252849,https://open.spotify.com/track/5qNh5WtzMbfpSj2jLlBkoD
9,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",247958,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
10,Madonna,Bausa,247758,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
11,"San Andreas",RIN,239346,https://open.spotify.com/track/1VuBab65w8vPFeFvREDA32
12,"Leere Hände (feat. Sido & Samra)",SANTOS,237634,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
13,"Astronaut In The Ocean","Masked Wolf",230013,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
14,"Cover Me In Sunshine",P!nk,225202,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
15,Heimkommen,FOURTY,215200,https://open.spotify.com/track/64ZyI00DBUUigpTanQqA0l
16,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",200724,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
17,"Your Love (9PM)",ATB,196870,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
18,"KIDS FROM THE BLOCK",Luciano,192710,https://open.spotify.com/track/26hbmLeqiz8loWjFshsegF
19,"Wasted Love (feat. Lagique)",Ofenbach,187793,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
20,"Asphalt & Tennissocken","Kontra K",187335,https://open.spotify.com/track/3sT1dFHUVRx4xVvvcDHp03
21,"Levitating (feat. DaBaby)","Dua Lipa",175855,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
22,"The Business",Tiësto,171175,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
23,"Drei Uhr Nachts","Mark Forster",168627,https://open.spotify.com/track/58GxgFEG5uHc9oMhofuuIP
24,"Girls Like Us","Zoe Wees",164548,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
25,MANCHESTER,reezy,157363,https://open.spotify.com/track/1e2dv35yQh0yNKyZ6Nmw4h
26,"Ohne Dich",KASIMIR1441,156732,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
27,ZART,Nimo,151689,https://open.spotify.com/track/1WUXlAFlKIu7fixKZvQECX
28,Schizophren,Jamule,150008,https://open.spotify.com/track/1rdeP7Y3TSz6zVbejuGIFx
29,"Kiss Me More (feat. SZA)","Doja Cat",146329,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
30,RAPSTAR,"Polo G",144928,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6
31,"Save Your Tears","The Weeknd",141075,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
32,READY,Ufo361,140698,https://open.spotify.com/track/5QuFo1KkBS188f11OVrlxl
33,Runaway,AURORA,138911,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
34,"ALLES DOPE",CRO,137008,https://open.spotify.com/track/4J3biLjC3kOx2h82QTnNHK
35,ANGEKOMMEN,Ufo361,135661,https://open.spotify.com/track/4dcuH2CsVfDjMQrJrBRhLX
36,"Faded Love",Leony,135128,https://open.spotify.com/track/3RcXFW8aiRYHRaDDYBqJ76
37,SUPERWOMAN,CRO,132590,https://open.spotify.com/track/39fpM7K4GUnqVkRkk9wgvA
38,"Head & Heart (feat. MNEK)","Joel Corry",131142,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
39,"Das ist alles von der Kunstfreiheit gedeckt","Danger Dan",130370,https://open.spotify.com/track/5axr5HmbZwBFHkc9mlU5aC
40,Arcade,"Duncan Laurence",129758,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
41,"Wer wenn nicht wir","Wincent Weiss",127913,https://open.spotify.com/track/5jYDCxuSx1mfApeWA4SlqX
42,BED,"Joel Corry",127891,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
43,"Ich ficke euch (alle)",K.I.Z,127532,https://open.spotify.com/track/6ONKZO5NqZvQpCpNdVnMhC
44,"WITHOUT YOU","The Kid LAROI",127481,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
45,"4 Kanaken",Haftbefehl,123849,https://open.spotify.com/track/7zjm7wvjfDxrhkN2kPqjWn
46,"Blinding Lights","The Weeknd",123516,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
47,"HÖR NICHT AUF (feat. Teesy)",CRO,123082,https://open.spotify.com/track/1t4HNI5XrtN3rq5zHDUbdT
48,"drivers license","Olivia Rodrigo",122575,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
49,Frisch,01099,122546,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
50,"Save Your Tears (with Ariana Grande) (Remix)","The Weeknd",119038,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy
51,ANGELDUST,Ufo361,118697,https://open.spotify.com/track/7AxzB5qIG0GmbRliUetHOi
52,Overdose,Jamule,116233,https://open.spotify.com/track/2z7QFsLAqNTGEtgAU6rS6W
53,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,116045,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
54,"BAD EYEZ",Nimo,115932,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
55,"Niemand bringt Marten um",Marteria,115494,https://open.spotify.com/track/0nYSnbFVX5ghrERjwVZgwZ
56,"LOW LIFE",Ufo361,114610,https://open.spotify.com/track/1mUPZ5KoCrjByCFcoK5EQA
57,"Love Again (feat. Alida)",Alok,114402,https://open.spotify.com/track/63bWXWGcWnRQvdS8bJWdkB
58,"Fuck Love",Samo104,112887,https://open.spotify.com/track/0HhifV2v8vcNC4I3gpnwf3
59,"Mood (feat. iann dior)",24kGoldn,110791,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
60,PEPPERMINT,Luciano,110347,https://open.spotify.com/track/6V1lWr7s8CO5VkxXe4hBtg
61,"White Lies",VIZE,109741,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
62,"Wellerman - Sea Shanty","Nathan Evans",108519,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
63,"Paradise (feat. Dermot Kennedy)",MEDUZA,106244,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
64,"SYGL (feat. Shindy)",CRO,105096,https://open.spotify.com/track/03IT5wsxCVXyGHRDX1wN8I
65,"KONTOSTAND 2.0",Ufo361,104169,https://open.spotify.com/track/4i2gmIhXX6c6EsAEoOqVpH
66,"Another Love","Tom Odell",103879,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
67,Rapstar,Jumpa,103266,https://open.spotify.com/track/7kdaCxpimI5DhNJcGjw3NY
68,SMOOTH,CRO,103226,https://open.spotify.com/track/1WcS73cQLM4mCOUrDanFKj
69,"Love Not War (The Tampa Beat)","Jason Derulo",101826,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
70,"1 INSTAGRAMM",CRO,98644,https://open.spotify.com/track/7lfY7tAziSWH0WFvFEniey
71,Roller,"Apache 207",98176,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
72,"deja vu","Olivia Rodrigo",98075,https://open.spotify.com/track/61KpQadow081I2AsbeLcsb
73,"Deine Schuld",AYLIVA,98064,https://open.spotify.com/track/1dXz1boMWgpeiNcTK3jRtU
74,Ordentlich,t-low,96312,https://open.spotify.com/track/4DnHEa1fuf3bn61AwT8Qiv
75,"Heat Waves","Glass Animals",95985,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
76,7,Ufo361,95656,https://open.spotify.com/track/5EySJD7eYMlZFHMTbsmOkd
77,"NO HUGS",Ufo361,94966,https://open.spotify.com/track/52fOuGX5c12jRyzyV2IXJL
78,Aventador,Azet,93445,https://open.spotify.com/track/1Cyn9zw9ZakCeOsmbPwpxi
79,"HARD WORK PAYS OFF",Ufo361,93272,https://open.spotify.com/track/21GDm5ByHc0bUzlTxhqAb8
80,TEUFELSKREIS,Ufo361,91532,https://open.spotify.com/track/5f2nU3DxWwSLHJJfRcKGeY
81,"My Head & My Heart","Ava Max",91279,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
82,"GOOD VIBES",CRO,91266,https://open.spotify.com/track/6zQMH08DIdONuGBVtCF1hS
83,"KANN NICHT MEHR VERLIEREN",Ufo361,91061,https://open.spotify.com/track/4QaD8UeS6EWl1cYFFtL5gd
84,"Rise Up (feat. Vamero)",VINAI,89743,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
