,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Extasy,"187 Strassenbande",644710,https://open.spotify.com/track/5OqIKA0ETzvxocl2IS7nV6
2,"Liege wieder wach",Jamule,522531,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
3,"BLESSED (feat. Capital Bra)",CRO,389563,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
4,"MONTERO (Call Me By Your Name)","Lil Nas X",388670,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
5,ELMAS,Luciano,383598,https://open.spotify.com/track/37yAd2kwEI9axbB6UznrOQ
6,"Frag mich nicht","Miksu / Macloud",381133,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
7,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,356445,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
8,Madonna,Bausa,300806,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
9,"Leere Hände (feat. Sido & Samra)",SANTOS,290259,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
10,"Allein sein","Mario Novembre",274156,https://open.spotify.com/track/11NFxVnEwPDz4LjIyKazxV
11,"Astronaut In The Ocean","Masked Wolf",267838,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
12,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",260671,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
13,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",243922,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
14,"KIDS FROM THE BLOCK",Luciano,243659,https://open.spotify.com/track/26hbmLeqiz8loWjFshsegF
15,3065,"AK AUSSERKONTROLLE",242135,https://open.spotify.com/track/4tow4iBkVBJvmvMohCygQH
16,"Your Love (9PM)",ATB,240295,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
17,"Levitating (feat. DaBaby)","Dua Lipa",237140,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
18,"Cover Me In Sunshine",P!nk,232037,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
19,ZART,Nimo,222923,https://open.spotify.com/track/1WUXlAFlKIu7fixKZvQECX
20,"The Business",Tiësto,216506,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
21,"Wasted Love (feat. Lagique)",Ofenbach,215155,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
22,"Ohne Dich",KASIMIR1441,208500,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
23,"Kiss Me More (feat. SZA)","Doja Cat",195515,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
24,"Drei Uhr Nachts","Mark Forster",191120,https://open.spotify.com/track/58GxgFEG5uHc9oMhofuuIP
25,Frisch,01099,186678,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
26,"San Andreas",RIN,182737,https://open.spotify.com/track/1VuBab65w8vPFeFvREDA32
27,Heimkommen,FOURTY,180286,https://open.spotify.com/track/64ZyI00DBUUigpTanQqA0l
28,"Girls Like Us","Zoe Wees",168919,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
29,Rasputin,Majestic,166216,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
30,RAPSTAR,"Polo G",165980,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6
31,"Head & Heart (feat. MNEK)","Joel Corry",165552,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
32,BED,"Joel Corry",165521,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
33,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne",164974,https://open.spotify.com/track/6uvMKqNlrSvcC4NaKnrwjZ
34,"Fuck Love",Samo104,164471,https://open.spotify.com/track/0HhifV2v8vcNC4I3gpnwf3
35,"Wer wenn nicht wir","Wincent Weiss",162748,https://open.spotify.com/track/4eNW5iyZwK6ZgyZTojV4vI
36,"BAD EYEZ",Nimo,162605,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
37,"Save Your Tears","The Weeknd",157853,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
38,PEPPERMINT,Luciano,155994,https://open.spotify.com/track/6V1lWr7s8CO5VkxXe4hBtg
39,"Your Power","Billie Eilish",153340,https://open.spotify.com/track/5qNh5WtzMbfpSj2jLlBkoD
40,"WITHOUT YOU","The Kid LAROI",152708,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
41,"Faded Love",Leony,147069,https://open.spotify.com/track/3RcXFW8aiRYHRaDDYBqJ76
42,"Blinding Lights","The Weeknd",145871,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
43,"White Lies",VIZE,145094,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
44,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,142887,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
45,"Love Again (feat. Alida)",Alok,142011,https://open.spotify.com/track/63bWXWGcWnRQvdS8bJWdkB
46,PUSSYBOY,Nimo,141654,https://open.spotify.com/track/6More9229VRrmQAHMe5o7d
47,Runaway,AURORA,141517,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
48,"Niemand bringt Marten um",Marteria,141098,https://open.spotify.com/track/0nYSnbFVX5ghrERjwVZgwZ
49,"Spiel ein Spiel",KASIMIR1441,136554,https://open.spotify.com/track/3D6SYYY9HnRzgnhSEvSgYk
50,Roller,"Apache 207",136017,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
51,Dynamite,ILIRA,134589,https://open.spotify.com/track/3HqQpSTLHJRKDhulVacRFb
52,Arcade,"Duncan Laurence",132474,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
53,"Das ist alles von der Kunstfreiheit gedeckt","Danger Dan",128652,https://open.spotify.com/track/5axr5HmbZwBFHkc9mlU5aC
54,"drivers license","Olivia Rodrigo",127194,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
55,"Mood (feat. iann dior)",24kGoldn,127068,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
56,"Wellerman - Sea Shanty","Nathan Evans",125423,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
57,"Love Not War (The Tampa Beat)","Jason Derulo",122532,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
58,"Rise Up (feat. Vamero)",VINAI,122326,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
59,"Paradise (feat. Dermot Kennedy)",MEDUZA,121734,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
60,Ordentlich,t-low,119144,https://open.spotify.com/track/4DnHEa1fuf3bn61AwT8Qiv
61,"PINKY RING",Ufo361,118133,https://open.spotify.com/track/6hxUttbBVSshNTeW6OdLbx
62,"Another Love","Tom Odell",118010,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
63,"Save Your Tears (with Ariana Grande) (Remix)","The Weeknd",115291,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy
64,"Miss The Rage (feat. Playboi Carti)","Trippie Redd",109561,https://open.spotify.com/track/2BITQ360Knh6qNAOqR7Dyq
65,Magia,"Alvaro Soler",108728,https://open.spotify.com/track/3KJ1QkwWObfuq54pgwTRyW
66,Overdose,Jamule,108518,https://open.spotify.com/track/2z7QFsLAqNTGEtgAU6rS6W
67,"Where The Lights Are Low","Toby Romeo",107573,https://open.spotify.com/track/0Cnb8XdGDMHAmIRBUJMkIS
68,Run,OneRepublic,107234,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw
69,"Asphalt & Tennissocken","Kontra K",106721,https://open.spotify.com/track/3sT1dFHUVRx4xVvvcDHp03
70,MANCHESTER,reezy,105911,https://open.spotify.com/track/1e2dv35yQh0yNKyZ6Nmw4h
71,"My Head & My Heart","Ava Max",103248,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
72,"Deine Schuld",AYLIVA,101918,https://open.spotify.com/track/1dXz1boMWgpeiNcTK3jRtU
73,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",98277,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
74,"All We Got (feat. KIDDO)","Robin Schulz",98241,https://open.spotify.com/track/1iAyJBksvAI6DQEnzv8l1E
75,Goosebumps,HVME,94398,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
76,Airwaves,Pashanim,93808,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
77,"Easy Peasy",FiNCH,93710,https://open.spotify.com/track/6bW4olKzz8M2BRYNU1ASUi
78,"Follow You","Imagine Dragons",93353,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
79,Unterwegs,KitschKrieg,93348,https://open.spotify.com/track/7mrWTjhYctgEQb0lJKrVWy
80,"Unter dem Radar","AK AUSSERKONTROLLE",93039,https://open.spotify.com/track/4NOSbom2QAjXJoyoJZehGe
81,"deja vu","Olivia Rodrigo",92786,https://open.spotify.com/track/61KpQadow081I2AsbeLcsb
82,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,92651,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
83,"Heat Waves","Glass Animals",91887,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
84,"Ramenez la coupe à la maison",Vegedream,91869,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
85,"Roses - Imanbek Remix","SAINt JHN",91358,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
86,Aventador,Azet,90917,https://open.spotify.com/track/1Cyn9zw9ZakCeOsmbPwpxi
87,"Goosebumps - Remix","Travis Scott",90561,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
88,"Lost (feat. TOPIC42)",Samra,90468,https://open.spotify.com/track/6ScxCBZE1yKr8Y0Ynl7kTl
89,"Floating Through Space",Sia,90289,https://open.spotify.com/track/0XwSUpdrF7nR7hVxbDs7mb
90,"One More Time (feat. Alida)","Robin Schulz",89551,https://open.spotify.com/track/2REu6wX4KKrG6uGlTKVqu6
91,"The One","Rea Garvey",89446,https://open.spotify.com/track/6j0l7Hjt6qeDCQnYBZuJXY
92,Whoopty,CJ,88433,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
93,"you broke me first","Tate McRae",88164,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
94,Anytime,"Phil The Beat",87202,https://open.spotify.com/track/58VgSGe9D9xz3BSvY9Gpua
95,Verpennt,"187 Strassenbande",86940,https://open.spotify.com/track/38ymFU7u5XorxpySYJT0FA
96,Body,"Russ Millions",86653,https://open.spotify.com/track/3CVb6hkMrlF7eHhXi5B3PZ
97,Schizophren,Jamule,86414,https://open.spotify.com/track/1rdeP7Y3TSz6zVbejuGIFx
98,"Gangsta's Paradise",Coolio,85367,https://open.spotify.com/track/7lQWRAjyhTpCWFC0jmclT4
99,"Can't Hold Us (feat. Ray Dalton)","Macklemore & Ryan Lewis",84956,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
100,"UNTER VERDACHT","Capital Bra",84298,https://open.spotify.com/track/54AnAMobwJ5ElDCTcPFJk5
101,Lovefool,twocolors,84289,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
102,ANGEKOMMEN,Ufo361,84254,https://open.spotify.com/track/4dcuH2CsVfDjMQrJrBRhLX
103,Hypnotized,"Purple Disco Machine",82293,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
104,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",81339,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
105,Bläulich,"Apache 207",80909,https://open.spotify.com/track/2WRTnY0slmFgWcrmEr8dPj
106,Angst,"Apache 207",80851,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
107,Paradise,VIZE,80767,https://open.spotify.com/track/2qpZjutAe3pstQsjwSXQb4
108,"Breaking Me",Topic,80227,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
109,"Leave The Door Open","Bruno Mars",79421,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
110,"Dance Monkey","Tones And I",78695,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
111,"WITHOUT YOU (with Miley Cyrus)","The Kid LAROI",77410,https://open.spotify.com/track/1EHUQesfVKwbthtNcpBi9g
112,"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)","DJ Khaled",76579,https://open.spotify.com/track/20GrahbI4AzAOWxpYfDKkf
113,"In meinem Benz","AK AUSSERKONTROLLE",76495,https://open.spotify.com/track/3dy7SaVShdnjwtx9IXhtzg
114,"Irgendwann ist jetzt","Max Giesinger",76482,https://open.spotify.com/track/3gMi9DLCVNNAnj9URmWNlD
115,"Little Bit of Love","Tom Grennan",76220,https://open.spotify.com/track/3Iba59sFmGhQ4kbCY5L8AX
116,"Higher Power",Coldplay,75912,https://open.spotify.com/track/0939D7aT18uBDS2MTjWzct
117,"Savage Love (Laxed - Siren Beat)","Jawsh 685",75690,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
118,Paname,"Ardian Bujupi",74632,https://open.spotify.com/track/4I2dau4esPzwSTE21FI5Kg
119,"Ohne mein Team","Bonez MC",74600,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3
120,Angeklagt,"Bonez MC",74137,https://open.spotify.com/track/5eu4Lxm5TlI0tKSTTDWJAT
121,"Someone You Loved","Lewis Capaldi",74132,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
122,Monet,Alligatoah,73488,https://open.spotify.com/track/2vS1HmVoOpvWeFKf7HnWdJ
123,"In the End","Linkin Park",73360,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
124,"Heartbreak Anniversary",Giveon,72794,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
125,"Iko Iko (My Bestie)","Justin Wellington",72523,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
126,"LOW LIFE",Ufo361,72237,https://open.spotify.com/track/1mUPZ5KoCrjByCFcoK5EQA
127,"Hold On","Justin Bieber",72024,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
128,"Fly Away","Tones And I",71328,https://open.spotify.com/track/5ri4zqtWhG07hIuNNDWP76
129,"Wenn sie ruft","Miksu / Macloud",71275,https://open.spotify.com/track/2uCxBNk9jl1QsJ3R1Pb1q0
130,"Watermelon Sugar","Harry Styles",71055,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
131,"Lucid Dreams","Juice WRLD",71022,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
132,"Weit Weg","Wincent Weiss",70402,https://open.spotify.com/track/3jUZQ7gpmKo7086nPjcACT
133,"Vermissen (feat. Henning May)",Juju,70270,https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz
134,HOLIDAY,"Lil Nas X",70240,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
135,SUPERWOMAN,CRO,69230,https://open.spotify.com/track/39fpM7K4GUnqVkRkk9wgvA
136,Elbe,Bozza,69187,https://open.spotify.com/track/2kvJnNMqnimkCZUUWjOINy
137,"Memories (feat. Kid Cudi)","David Guetta",68994,https://open.spotify.com/track/0Xh6R6XLoTDRBYriQRgkHj
138,7,Ufo361,68829,https://open.spotify.com/track/5EySJD7eYMlZFHMTbsmOkd
139,"i n t e r l u d e","J. Cole",68782,https://open.spotify.com/track/2gyYjQWXKxemhAyMPgctIx
140,"gebe auf.",Lune,68487,https://open.spotify.com/track/1upzszB5JxMfNUEBmkcgaO
141,"Ich ficke euch (alle)",K.I.Z,68300,https://open.spotify.com/track/6ONKZO5NqZvQpCpNdVnMhC
142,"Wein für mich",KASIMIR1441,68284,https://open.spotify.com/track/5hCtPGRLgeF05Q902Qdxe2
143,"Never Let Me Down",VIZE,68213,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
144,"Wir sind drin",Lucio101,68175,https://open.spotify.com/track/3Jd94fDI4bSfGPIvrU1szz
145,"Calling My Phone","Lil Tjay",67990,https://open.spotify.com/track/3J8EOeKLTLXORtWPpOU5bE
146,"Fireworks (feat. Moss Kena & The Knocks)","Purple Disco Machine",67923,https://open.spotify.com/track/1kTlT3phtU2yqTJYT1x6hb
147,Lonely,"Miksu / Macloud",67769,https://open.spotify.com/track/2PXsEQHgJxizSDNO4MOM7i
148,"500 PS","Bonez MC",67732,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
149,"SEIT DU WEG BIST",KAYEF,67430,https://open.spotify.com/track/78sJtErCXvue3DA4WuGlNX
150,Robbery,"Juice WRLD",67232,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
151,"Ride It",Regard,67096,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
152,"lovely (with Khalid)","Billie Eilish",66776,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
153,"HÖR NICHT AUF (feat. Teesy)",CRO,66700,https://open.spotify.com/track/1t4HNI5XrtN3rq5zHDUbdT
