,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Angst,"Apache 207",600756,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
2,7,Ufo361,417372,https://open.spotify.com/track/3ipliatTDndCmnYGaNiAbI
3,"Lost (feat. TOPIC42)",Samra,341114,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
4,"The Business",Tiësto,285725,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
5,"Mood (feat. iann dior)",24kGoldn,264290,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
6,"Head & Heart (feat. MNEK)","Joel Corry",244643,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
7,Whoopty,CJ,234163,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
8,"All We Got (feat. KIDDO)","Robin Schulz",229617,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
9,Goosebumps,HVME,218267,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
10,Verlierer,LUNA,217769,https://open.spotify.com/track/6ZklqpekeC0KFGzyFVjQuj
11,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,214697,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
12,"WITHOUT YOU","The Kid LAROI",214601,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
13,"Blinding Lights","The Weeknd",203895,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
14,HOLIDAY,"Lil Nas X",198665,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
15,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",196933,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
16,"gebe auf.",Lune,189691,https://open.spotify.com/track/1upzszB5JxMfNUEBmkcgaO
17,"Paradise (feat. Dermot Kennedy)",MEDUZA,182283,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
18,Angeklagt,"Bonez MC",180802,https://open.spotify.com/track/5eu4Lxm5TlI0tKSTTDWJAT
19,Afterglow,"Ed Sheeran",179612,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
20,SHAWTY,Luciano,175762,https://open.spotify.com/track/2zeWbdSyAcN0O0r7em4j3B
21,"you broke me first","Tate McRae",166882,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
22,Anyone,"Justin Bieber",166296,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
23,"Jerusalema (feat. Nomcebo Zikode)","Master KG",163731,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
24,"Love Not War (The Tampa Beat)","Jason Derulo",162028,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
25,Europol,"Miami Yacine",161260,https://open.spotify.com/track/25UeoyPPgMgvmQVhUBhlow
26,Roller,"Apache 207",153618,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
27,"istanbul freestyle",Pashanim,148333,https://open.spotify.com/track/2ZiltmlAPVrh2ZSDlrxwsE
28,"What You Know Bout Love","Pop Smoke",146790,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
29,Paradise,VIZE,146657,https://open.spotify.com/track/2qpZjutAe3pstQsjwSXQb4
30,"Prisoner (feat. Dua Lipa)","Miley Cyrus",145667,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
31,"Centre Court",Bausa,144563,https://open.spotify.com/track/6Xlske5nAmkPb123IfyZ5S
32,Hypnotized,"Purple Disco Machine",143462,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
33,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,136643,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
34,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",135888,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
