,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"paris freestyle - skrilla remix",Pashanim,454656,https://open.spotify.com/track/6fuO9uk9wbjCHvQJqk2Qpx
2,Shivers,"Ed Sheeran",429321,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5
3,"Be a Hoe/Break a Hoe","Shirin David",406384,https://open.spotify.com/track/2NkKIjlfLa9o9Yfsq2tl99
4,"BLEIB' ÜBER NACHT (feat. Luciano)",KALIM,393603,https://open.spotify.com/track/6jnR8dYSsKNqj1lVVFT5R0
5,"Heat Waves","Glass Animals",379962,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
6,"Where Are You Now","Lost Frequencies",341613,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
7,"STAY (with Justin Bieber)","The Kid LAROI",339039,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
8,B.I.B.O.,Dardan,331133,https://open.spotify.com/track/5F3sqL2deoeV2kr8Vn9H4V
9,"Easy On Me",Adele,303765,https://open.spotify.com/track/0gplL1WMoJ6iYaPgMCL0gX
10,Pepas,Farruko,297456,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
11,"Bad Habits","Ed Sheeran",296293,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d
12,"Dein Song",CRO,269596,https://open.spotify.com/track/4VIyBZioj5khxauaZJexks
13,"Auf & Ab",Montez,260260,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
14,"Cold Heart - PNAU Remix","Elton John",260180,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39
15,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",253274,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
16,Späti,Gzuz,242453,https://open.spotify.com/track/1S4Ehm8b7O4n9lIy3uAMS1
17,10von10,Pajel,232972,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
18,MONEY,LISA,227543,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
19,"Love Tonight - Edit",Shouse,214703,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
20,"Blaues Licht","RAF Camora",212125,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
21,"Belgisches Viertel",ART,211741,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
22,"Overpass Graffiti","Ed Sheeran",207698,https://open.spotify.com/track/4btFHqumCO31GksfuBLLv3
23,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",189732,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
24,Acapulco,"Jason Derulo",185461,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
25,Sommergewitter,Pashanim,184282,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
26,"Moth To A Flame (with The Weeknd)","Swedish House Mafia",184111,https://open.spotify.com/track/2gpWyfu7eZ01zzncHpxOtA
27,Mosaik,"kid kapri",183181,https://open.spotify.com/track/3x9fMzoAPNxEFVrP6kU1f7
28,"Normal für mich",Jamule,175304,https://open.spotify.com/track/4KNeXUjINFJmLceS4KUYGa
29,Guapa,"RAF Camora",172728,https://open.spotify.com/track/5FsV0biZgb8tmQtau5LxKz
30,2CB,"RAF Camora",169940,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
31,"Friendships (Lost My Love)","Pascal Letoublon",165317,https://open.spotify.com/track/0lQ2obtzmAsJu9xk3D6FqH
32,"Ich bin weg - BoroBoro",Samra,164738,https://open.spotify.com/track/1f6Paz0Vf1CPhcNDs1vMyR
33,"Per Ty (feat. Mozzik)",Dardan,161987,https://open.spotify.com/track/1KwLkHOnyWedxyhZBOIHUM
34,"THATS WHAT I WANT","Lil Nas X",161386,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
35,"SAGROTAN (feat. reezy)",KALIM,160597,https://open.spotify.com/track/2R5kWKlRKal6lZOkdQxUSc
36,"love nwantiti (ah ah ah)",CKay,159300,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
37,Woman,"Doja Cat",158121,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
38,"good 4 u","Olivia Rodrigo",157570,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
39,Beggin',Måneskin,154412,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
40,IDWK,"PA Sports",153138,https://open.spotify.com/track/1jwi2hdepSbFkuBjOore8i
41,Colorado,"Milky Chance",152518,https://open.spotify.com/track/0eZmBWVC1HYayrP2fqQ7nu
42,"Because You Move Me",Tinlicker,150637,https://open.spotify.com/track/1F80MEkZA9yTlpMQp9dhht
43,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,146881,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
44,"love nwantiti (feat. Dj Yo! & AX'EL) - Remix",CKay,143852,https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU
45,"Do It To It",ACRAZE,140583,https://open.spotify.com/track/20on25jryn53hWghthWWW3
46,"Happy End (feat. Sido)","Vanessa Mai",139556,https://open.spotify.com/track/1YRaS0rNK8y9E5NeTrKe03
47,"Blinding Lights","The Weeknd",139498,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
48,"My Universe",Coldplay,138734,https://open.spotify.com/track/46HNZY1i7O6jwTA7Slo2PI
49,Vodka,"Apache 207",136672,https://open.spotify.com/track/5axqVsveGtmOkq7H1wV3c0
50,Vorbei,Monet192,135779,https://open.spotify.com/track/4ERJuguYFENulgTPXL3rXb
51,"Moje Sve",Hava,132475,https://open.spotify.com/track/1LBWVVGfTCr8EYNSd92W81
52,"Dies & Das",01099,130268,https://open.spotify.com/track/5GzBVGr752l5qcGo2ZBNoS
53,"In Da Getto","J Balvin",129600,https://open.spotify.com/track/1q0PYXTbDsirp2l74ng6pn
54,Toxic,BoyWithUke,127113,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v
55,Infinity,"Jaymes Young",126711,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK
56,"MONTERO (Call Me By Your Name)","Lil Nas X",125812,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W
57,Mond,Montez,120109,https://open.spotify.com/track/7ucTEwb8eRMpRlA744gjOo
58,"Rave Witchers",FiNCH,119441,https://open.spotify.com/track/5Z8EOLwSK1Qyn9VfQtOAcR
59,"Life Goes On","Oliver Tree",118698,https://open.spotify.com/track/0eu4C55hL6x29mmeAjytzC
60,"Pina Whiskey","Ardian Bujupi",118387,https://open.spotify.com/track/3o1WQbO5GjNnQDI35yU9WY
61,"Never Going Home",Kungs,108969,https://open.spotify.com/track/0xfMlIW8lS40qvpsUw1l0X
62,Schmerz,OMG,108685,https://open.spotify.com/track/2GHjwBq68LCwjVbtryr5Eh
63,"Wenn du mich siehst","RAF Camora",107644,https://open.spotify.com/track/3AVC5l5wCEALuj4tg02uIL
64,Crashen,t-low,107485,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
65,"I WANNA BE YOUR SLAVE",Måneskin,106253,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
66,Thriller,"Michael Jackson",105049,https://open.spotify.com/track/3S2R0EVwBSAVMd5UMgKTL0
67,"OZEAN (feat. Haftbefehl)",KALIM,104854,https://open.spotify.com/track/4uCUsz6e0vF4rDnyGrMWr6
68,"Eye of The Tiger",RIN,102083,https://open.spotify.com/track/7rAxK5LOqUbc6ZeWJgMdCN
69,"Lieben wir","Shirin David",101541,https://open.spotify.com/track/49gzU1IS1B6P3GATSZ5eCE
70,"Mucho Gusto",viko63,101503,https://open.spotify.com/track/36WlC0lGi1UEGJNKLCCV91
71,Rot,RIN,100880,https://open.spotify.com/track/4lfJ7JiiKyT0lZUiICHPb8
72,Roller,"Apache 207",100713,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
73,Ghostbusters,"Ray Parker Jr.",100123,https://open.spotify.com/track/6thXB4RmajS4oZPNiBAKy0
74,"Take My Breath - Single Version","The Weeknd",99730,https://open.spotify.com/track/6M3PsepEj5gyJoIi7Xvr7u
75,BLUEPRINT,KALIM,98416,https://open.spotify.com/track/2Z6ByzfBr0eDsTxd5a3QKz
76,"King Kong",HBz,97507,https://open.spotify.com/track/7GIlBNE6pZRfoRfo4oL7f0
77,"Wenn Du mich lässt",LEA,95681,https://open.spotify.com/track/6Ey7KSTV0Zx0fnxOw6bdK8
78,"The Business",Tiësto,95487,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
