,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",397252,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
2,"Frag mich nicht","Miksu / Macloud",390839,https://open.spotify.com/track/46zfTi4Wg6mmkOBPimtg6X
3,"MONTERO (Call Me By Your Name)","Lil Nas X",373638,https://open.spotify.com/track/3BZEcbdtXQSo7OrvKRJ6mb
4,Madonna,Bausa,308234,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
5,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,291680,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
6,"Astronaut In The Ocean","Masked Wolf",291467,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
7,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",268724,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
8,Overdose,Jamule,227742,https://open.spotify.com/track/0iSNXzEBlNNJrqRiEIAw1s
9,"Your Love (9PM)",ATB,219751,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
10,Diebe,Samra,212344,https://open.spotify.com/track/4allObWlgZ21WeVKbxSIlk
11,"The Business",Tiësto,210393,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
12,"Ohne Dich",KASIMIR1441,203725,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
13,"Cover Me In Sunshine",P!nk,198305,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
14,"Save Your Tears","The Weeknd",195676,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
15,"Wasted Love (feat. Lagique)",Ofenbach,195555,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
16,"Girls Like Us","Zoe Wees",183929,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
17,PEPPERMINT,Luciano,179122,https://open.spotify.com/track/6V1lWr7s8CO5VkxXe4hBtg
18,Ordentlich,t-low,172666,https://open.spotify.com/track/4DnHEa1fuf3bn61AwT8Qiv
19,"WITHOUT YOU","The Kid LAROI",169783,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
20,"BAD EYEZ",Nimo,168239,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
21,Verpennt,"187 Strassenbande",163145,https://open.spotify.com/track/38ymFU7u5XorxpySYJT0FA
22,"drivers license","Olivia Rodrigo",159293,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
23,"Niemand bringt Marten um",Marteria,150174,https://open.spotify.com/track/0nYSnbFVX5ghrERjwVZgwZ
24,"Hold On","Justin Bieber",149491,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
25,Gift,Schmyt,146178,https://open.spotify.com/track/3cOK7STaGJNeQseiu1ogKn
26,Arcade,"Duncan Laurence",143258,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
27,"Big Bad Wolf (feat. BACI)","Kontra K",142845,https://open.spotify.com/track/453XFFLA4D028MrRuXBl9i
28,"White Lies",VIZE,142516,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
29,"Head & Heart (feat. MNEK)","Joel Corry",142216,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
