,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ohne Dich",KASIMIR1441,483074,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
2,WINGS,Ufo361,351944,https://open.spotify.com/track/3uv6J5o0TKCMOrLJ7GvTYC
3,"No Comprendo",Jamule,346560,https://open.spotify.com/track/5ezbc8nalmV7JqLQQfHwTV
4,"drivers license","Olivia Rodrigo",313391,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
5,"Astronaut In The Ocean","Masked Wolf",301831,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
6,"The Business",Tiësto,276795,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
7,"Save Your Tears","The Weeknd",247176,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
8,"WITHOUT YOU","The Kid LAROI",237162,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
9,"Wenn sie ruft","Miksu / Macloud",234993,https://open.spotify.com/track/0O214XAfoQz8VVH83xpAjz
10,"Your Love (9PM)",ATB,226947,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
11,Angst,"Apache 207",203592,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
12,"Lost (feat. TOPIC42)",Samra,198266,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
13,Whoopty,CJ,197302,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
14,"Girls Like Us","Zoe Wees",197161,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
15,"Wieder am Block",Haftbefehl,196799,https://open.spotify.com/track/3dPL3n8Q8z8oeCtbPxkE7m
16,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",190309,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
17,"White Lies",VIZE,189636,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
18,"Blinding Lights","The Weeknd",187542,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
19,"Calling My Phone","Lil Tjay",182404,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
20,"Verdammt ich lieb' Dich","Mike Singer",179628,https://open.spotify.com/track/6PA5kMfB3Hbi7rFFKiRIf4
21,"Mood (feat. iann dior)",24kGoldn,178471,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
22,"All We Got (feat. KIDDO)","Robin Schulz",176067,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
23,"Paradise (feat. Dermot Kennedy)",MEDUZA,173317,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
24,"Love Not War (The Tampa Beat)","Jason Derulo",165918,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
25,"Head & Heart (feat. MNEK)","Joel Corry",164887,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
26,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,154818,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
27,"coke light",Dardan,154372,https://open.spotify.com/track/31M6uFzb0yY2TjqfyuLU89
28,Goosebumps,HVME,153271,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
29,"Die Straße lebt",XATAR,147239,https://open.spotify.com/track/04QJg9WAFJEECNFVlNbH3b
30,"Rise Up (feat. Vamero)",VINAI,142608,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
31,"you broke me first","Tate McRae",141267,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
32,Verlierer,LUNA,141186,https://open.spotify.com/track/6ZklqpekeC0KFGzyFVjQuj
33,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",137451,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
34,"NO HUGS",Ufo361,134788,https://open.spotify.com/track/6lWncv0txvt3Qwf5jY3ogH
35,"Where The Lights Are Low","Toby Romeo",134274,https://open.spotify.com/track/0Cnb8XdGDMHAmIRBUJMkIS
36,Paradies,Gzuz,132043,https://open.spotify.com/track/6qNLO4HzHeVvHxTaCFMXrf
37,"HIGHWAY (feat. ELIF)","Katja Krasavice",130083,https://open.spotify.com/track/6QVxJg8q95hEuPgNRb56jK
38,Lonely,"Miksu / Macloud",128887,https://open.spotify.com/track/2YjkalYiseRDPYjpzLu8Vl
39,"Wer wenn nicht wir","Wincent Weiss",128339,https://open.spotify.com/track/5jYDCxuSx1mfApeWA4SlqX
40,Roller,"Apache 207",128010,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
41,Hell,"PA Sports",123207,https://open.spotify.com/track/1CFBjAXDYaKLyxGMrijeo1
42,"NICHT WACH",Luciano,122652,https://open.spotify.com/track/3s60n518rusOQcNmLRIGZH
43,"Fly Away","Tones And I",120940,https://open.spotify.com/track/5ri4zqtWhG07hIuNNDWP76
44,Afterglow,"Ed Sheeran",119632,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
45,"Prisoner (feat. Dua Lipa)","Miley Cyrus",119415,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
46,"Wellerman - Sea Shanty","Nathan Evans",118801,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
47,Lauf,Noah,116781,https://open.spotify.com/track/0jndTxTVIWHswm2Wh2S8is
48,Hypnotized,"Purple Disco Machine",113195,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
49,"Jerusalema (feat. Nomcebo Zikode)","Master KG",112863,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
50,Subwoofer,"SHINSKY x DIMA",110823,https://open.spotify.com/track/5zPT86unoFaNP2J348n1p0
51,HOLIDAY,"Lil Nas X",108730,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
52,Arcade,"Duncan Laurence",100040,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
53,7,Ufo361,98899,https://open.spotify.com/track/3ipliatTDndCmnYGaNiAbI
54,"ALLES DOPE",CRO,96988,https://open.spotify.com/track/7HZMdCSq7oUYmn6OHU6kSB
55,"gebe auf.",Lune,96758,https://open.spotify.com/track/1upzszB5JxMfNUEBmkcgaO
56,"Roses - Imanbek Remix","SAINt JHN",96664,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
57,"Bayrisch Drip",Sääftig,95306,https://open.spotify.com/track/3ECbHfRSFMjfm99YFvAD4x
58,"POP SMOKE (feat. Fero47)",Play69,94954,https://open.spotify.com/track/78LfBrxEieOyQ79Zw5hTlZ
59,"The One","Rea Garvey",94326,https://open.spotify.com/track/6j0l7Hjt6qeDCQnYBZuJXY
60,"We're Good","Dua Lipa",94185,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
61,"Trap Billie Jean",Faroon,93290,https://open.spotify.com/track/2S9RewfbTQbkJlwPyV0LbL
62,"What You Know Bout Love","Pop Smoke",91619,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
63,"Der letzte Tanz",Bosse,91352,https://open.spotify.com/track/3JtIS5WNPJokeMeEVnWWEM
64,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,91234,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
65,Habibi,"Ricky Rich",90559,https://open.spotify.com/track/5lrq8sHObtY0xMmF7Ukzl7
66,Rapkiller,"Kool Savas",90137,https://open.spotify.com/track/1lcmuqFzLwI595hs4uOrnD
67,Angeklagt,"Bonez MC",89521,https://open.spotify.com/track/5eu4Lxm5TlI0tKSTTDWJAT
68,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",87754,https://open.spotify.com/track/0D75ciM842cdUMKSMfAR9y
69,Anyone,"Justin Bieber",87717,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
70,Paradise,VIZE,86258,https://open.spotify.com/track/2qpZjutAe3pstQsjwSXQb4
71,"Dance Monkey","Tones And I",85870,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
72,Bläulich,"Apache 207",85848,https://open.spotify.com/track/2WRTnY0slmFgWcrmEr8dPj
73,Unterwegs,KitschKrieg,85284,https://open.spotify.com/track/7mrWTjhYctgEQb0lJKrVWy
74,"Kölsche Jung - Party Edit",Brings,84590,https://open.spotify.com/track/3DQ4U7YOBorXDyaGraMBE7
75,Streets,"Doja Cat",84213,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
76,Monet,Alligatoah,84069,https://open.spotify.com/track/2vS1HmVoOpvWeFKf7HnWdJ
77,Elbe,Bozza,84041,https://open.spotify.com/track/2kvJnNMqnimkCZUUWjOINy
78,NBA,Jalil,83243,https://open.spotify.com/track/0i2H7vm6eVR3JvWXBIYrpO
79,Airwaves,Pashanim,82699,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
