,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ich darf das","Shirin David",792411,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
2,Extasy,"187 Strassenbande",676501,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
3,"Alles nach Plan","187 Strassenbande",641798,https://open.spotify.com/track/1fW5PpJSmPiVXAi0l92PHm
4,"Liege wieder wach",Jamule,486228,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
5,"Wenn das Schicksal trifft","Kontra K",437448,https://open.spotify.com/track/7AqFRTYoOtb7Unbi6SuUaj
6,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,400793,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
7,"MONTERO (Call Me By Your Name)","Lil Nas X",377388,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
8,"BLESSED (feat. Capital Bra)",CRO,365548,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
9,"Täter Intensiv","187 Strassenbande",347727,https://open.spotify.com/track/1IQjulXWBd2vPI5AsWIidN
10,"Frag mich nicht","Miksu / Macloud",341749,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
11,ELMAS,Luciano,318735,https://open.spotify.com/track/37yAd2kwEI9axbB6UznrOQ
12,"Egal wie hoch",Jumpa,307393,https://open.spotify.com/track/158x2q6kkau2zOK8IzjO0d
13,GNRFT,"187 Strassenbande",305550,https://open.spotify.com/track/32AVIHCkuXtSYGmC3pbdwg
14,"Une jam",Azet,292033,https://open.spotify.com/track/2VvjtaAG5bne9Jn5UbJhfX
15,High,"187 Strassenbande",291826,https://open.spotify.com/track/4jd831r8j3V5yI6tIOFuYP
16,"Ganxta im CD Regal","187 Strassenbande",288911,https://open.spotify.com/track/7mmPRDxLVerjUcnBndTzAW
17,Madonna,Bausa,283342,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
18,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",265618,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
19,"Leere Hände (feat. Sido & Samra)",SANTOS,262473,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
