,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Auf & Ab",Montez,736090,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
2,"STAY (with Justin Bieber)","The Kid LAROI",676056,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
3,"Blaues Licht","RAF Camora",629577,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
4,"Bad Habits","Ed Sheeran",519473,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
5,Sommergewitter,Pashanim,503810,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
6,Beggin',Måneskin,449771,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
7,"Love Tonight - Edit",Shouse,388804,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
8,"good 4 u","Olivia Rodrigo",330311,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
9,"I WANNA BE YOUR SLAVE",Måneskin,317885,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
10,"CLOUD 7",Dardan,310526,https://open.spotify.com/track/7ksQkf6p0rF9CoDhxoePKn
11,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",302691,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK
12,Flip$,Ufo361,269609,https://open.spotify.com/track/57anOp5t26naVNWzZuhdcl
13,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,266203,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
14,"HAB NUR EINE BITTE.",Lune,258064,https://open.spotify.com/track/6gSXG57Sp2BmdEXMCopTIF
15,"Because You Move Me",Tinlicker,255776,https://open.spotify.com/track/05GvwwTLLID738BbKN1ze0
16,"Filet Mignon","KC Rebell",248939,https://open.spotify.com/track/2ppyU1JWnDDYd6jV98swkI
17,"Lieben wir","Shirin David",228669,https://open.spotify.com/track/49gzU1IS1B6P3GATSZ5eCE
18,"MONTERO (Call Me By Your Name)","Lil Nas X",220868,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
19,"Wenn ich geh",Jamule,217770,https://open.spotify.com/track/7bs43GIqBJY9V6lCQEVSep
20,"Vamos a Marte (feat. Luis Fonsi)","Helene Fischer",208538,https://open.spotify.com/track/06sSAsjNx4eJawyXY3SXgB
21,"Happier Than Ever","Billie Eilish",206838,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
22,"King Kong",HBz,201952,https://open.spotify.com/track/7GIlBNE6pZRfoRfo4oL7f0
