,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"DER LETZTE SONG (ALLES WIRD GUT) (feat. Fred Rabe)",KUMMER,376037,https://open.spotify.com/track/2FQRZLR31e3423Nmrgv0Pv
2,HIGH,Hava,335975,https://open.spotify.com/track/2PDM9Byxz5crB2IXuh2Oal
3,Shivers,"Ed Sheeran",323608,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5
4,"Heat Waves","Glass Animals",311914,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
5,"Do It To It",ACRAZE,293020,https://open.spotify.com/track/20on25jryn53hWghthWWW3
6,"paris freestyle - skrilla remix",Pashanim,278952,https://open.spotify.com/track/6fuO9uk9wbjCHvQJqk2Qpx
7,"Where Are You Now","Lost Frequencies",275076,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
8,"Schlechtes Vorbild","Shirin David",259995,https://open.spotify.com/track/0oD0xGRc0X3GSv82JtH736
9,"STAY (with Justin Bieber)","The Kid LAROI",258001,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
10,Lautlos,"Mario Novembre",256381,https://open.spotify.com/track/3wyLJfkbukEpP3oMp6Typx
11,"Cold Heart - PNAU Remix","Elton John",251358,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39
12,B.I.B.O.,Dardan,246106,https://open.spotify.com/track/5F3sqL2deoeV2kr8Vn9H4V
13,Pepas,Farruko,238916,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
14,"Easy On Me",Adele,236202,https://open.spotify.com/track/0gplL1WMoJ6iYaPgMCL0gX
15,"Already Dead","Juice WRLD",227069,https://open.spotify.com/track/7qM1BWAsZMTYh4BcYLb0uQ
16,Toxic,BoyWithUke,208720,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v
17,"Auf & Ab",Montez,206914,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
18,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",201297,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
19,"Bad Habits","Ed Sheeran",196107,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d
20,"Enemy (with JID) - from the series Arcane League of Legends","Imagine Dragons",176423,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ
21,Gelebt,"KC Rebell",170922,https://open.spotify.com/track/2zc3acsVhebCn3oYmBh51v
22,"Be a Hoe/Break a Hoe","Shirin David",167297,https://open.spotify.com/track/2NkKIjlfLa9o9Yfsq2tl99
23,"Blaues Licht","RAF Camora",164415,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
24,"BLEIB' ÜBER NACHT (feat. Luciano)",KALIM,164260,https://open.spotify.com/track/6jnR8dYSsKNqj1lVVFT5R0
25,10von10,Pajel,159852,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
26,MONEY,LISA,158988,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
27,Acapulco,"Jason Derulo",155945,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
28,"Küsse wie Gift",LEA,154553,https://open.spotify.com/track/30YfM60marCBbIDOVxa7Lk
29,Späti,Gzuz,152902,https://open.spotify.com/track/1S4Ehm8b7O4n9lIy3uAMS1
30,Sommergewitter,Pashanim,141068,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
31,"Belgisches Viertel",ART,140936,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
32,Raindrops,"Katja Krasavice",139578,https://open.spotify.com/track/3sZOiHgkXpDcilUBtHSixK
33,"Dein Song",CRO,136789,https://open.spotify.com/track/4VIyBZioj5khxauaZJexks
34,"Love Tonight - Edit",Shouse,136709,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
35,"Friendships (Lost My Love)","Pascal Letoublon",136333,https://open.spotify.com/track/0lQ2obtzmAsJu9xk3D6FqH
36,„Hahaha“,badmómzjay,134921,https://open.spotify.com/track/3d6qirAvHEpdM6Ky5OKFQ8
37,"One Right Now (with The Weeknd)","Post Malone",132702,https://open.spotify.com/track/00Blm7zeNqgYLPtW6zg8cj
38,"THATS WHAT I WANT","Lil Nas X",131346,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
39,2CB,"RAF Camora",125709,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
40,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",124098,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
41,"good 4 u","Olivia Rodrigo",122596,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
42,Colorado,"Milky Chance",121555,https://open.spotify.com/track/35iR1qzexmbcUSgA01S4gI
43,"All I Want for Christmas Is You","Mariah Carey",121182,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
44,"Moth To A Flame (with The Weeknd)","Swedish House Mafia",119802,https://open.spotify.com/track/2gpWyfu7eZ01zzncHpxOtA
45,"Thunfisch & Weinbrand","Apache 207",119267,https://open.spotify.com/track/0m4ZKA2izLfFp74EOu5ob5
46,"love nwantiti (ah ah ah)",CKay,118405,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
47,"Because You Move Me",Tinlicker,117903,https://open.spotify.com/track/1F80MEkZA9yTlpMQp9dhht
48,Beggin',Måneskin,115493,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
49,"Last Christmas",Wham!,114525,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
50,"SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)",Amaarae,110994,https://open.spotify.com/track/15HMh4yxdf4wyxSZSlOgGZ
51,"ESCAPE PLAN","Travis Scott",106288,https://open.spotify.com/track/4R67rQNSbbsR4TdUVOIdez
52,Mosaik,"kid kapri",105934,https://open.spotify.com/track/3x9fMzoAPNxEFVrP6kU1f7
53,"My Universe",Coldplay,105702,https://open.spotify.com/track/46HNZY1i7O6jwTA7Slo2PI
54,"Dopamine (feat. Eyelar)","Purple Disco Machine",105673,https://open.spotify.com/track/5JBtWpLoGO62gb5vax505b
55,"Wenn Du mich lässt",LEA,105076,https://open.spotify.com/track/3rIl1xa1Bzsp5zMkd0CT2Z
56,Woman,"Doja Cat",103361,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
57,"Wenn du mich siehst - RIBELLU Remix","RAF Camora",102143,https://open.spotify.com/track/75HcbS3oSzIR5HMD95sDRI
58,"GO (feat. Ufo361)",Veysel,101239,https://open.spotify.com/track/769KHZP7uwjSgFhW5sECvW
59,"All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)","Taylor Swift",100581,https://open.spotify.com/track/5enxwA8aAbwZbf5qCHORXi
60,"love nwantiti (feat. Dj Yo! & AX'EL) - Remix",CKay,100192,https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU
61,Guapa,"RAF Camora",99337,https://open.spotify.com/track/5FsV0biZgb8tmQtau5LxKz
62,"Overpass Graffiti","Ed Sheeran",98983,https://open.spotify.com/track/4btFHqumCO31GksfuBLLv3
63,Infinity,"Jaymes Young",98441,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK
