,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,PEPPERMINT,Luciano,794806,https://open.spotify.com/track/6V1lWr7s8CO5VkxXe4hBtg
2,"SYGL (feat. Shindy)",CRO,712986,https://open.spotify.com/track/1tUF7dEhqmV2Z1pTsGAGnD
3,Madonna,Bausa,712374,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
4,Aventador,"Capital Bra",710569,https://open.spotify.com/track/5T7pVU8KMd7hpyqfWt0nhy
5,"Diese eine Melodie","Kontra K",631440,https://open.spotify.com/track/6RvBo8JZUMSvvHnGa2hDrj
6,"Ohne Dich",KASIMIR1441,474841,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
7,Meer,RIN,474177,https://open.spotify.com/track/3rQHGffq4FmBBykPn5YuKc
8,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",454402,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
9,"Astronaut In The Ocean","Masked Wolf",414803,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
10,"Squad X Showtime","PA Sports",389237,https://open.spotify.com/track/3RHHUGP9E1McRXqPVsaW66
11,"The Business",Tiësto,364896,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
12,Habibi,"Ricky Rich",359519,https://open.spotify.com/track/0PukrHFus6hVBHku8hrS0Z
13,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,331138,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
14,"Your Love (9PM)",ATB,324389,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
15,"BAD EYEZ",Nimo,295645,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
16,"Save Your Tears","The Weeknd",295337,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
17,Hoodnights,BHZ,285089,https://open.spotify.com/track/5HxG2PTsxxGu0sfCKJjdc0
18,"White Lies",VIZE,283527,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
19,"drivers license","Olivia Rodrigo",279363,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
20,"What’s Next",Drake,276502,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
21,"WITHOUT YOU","The Kid LAROI",271519,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
22,"Girls Like Us","Zoe Wees",258396,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
23,"Keiner kann mich ficken!","187 Strassenbande",248325,https://open.spotify.com/track/7M4zWJmzuf8aZ2aEQUnzU3
24,Ordentlich,t-low,235580,https://open.spotify.com/track/4DnHEa1fuf3bn61AwT8Qiv
25,"Hold On","Justin Bieber",228201,https://open.spotify.com/track/4u4NyuceXP7Uzh7XFJKCr1
26,"Head & Heart (feat. MNEK)","Joel Corry",227815,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
27,"Paradise (feat. Dermot Kennedy)",MEDUZA,218834,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
28,"No Comprendo",Jamule,217607,https://open.spotify.com/track/5ezbc8nalmV7JqLQQfHwTV
29,"Wellerman - Sea Shanty","Nathan Evans",216939,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
30,"Love Not War (The Tampa Beat)","Jason Derulo",215076,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
31,"Lost (feat. TOPIC42)",Samra,214771,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
32,"Wants and Needs (feat. Lil Baby)",Drake,211617,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
33,"Mood (feat. iann dior)",24kGoldn,210464,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
34,"All We Got (feat. KIDDO)","Robin Schulz",206051,https://open.spotify.com/track/1iAyJBksvAI6DQEnzv8l1E
35,"Wenn sie ruft","Miksu / Macloud",206051,https://open.spotify.com/track/0O214XAfoQz8VVH83xpAjz
36,"Blinding Lights","The Weeknd",205180,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
37,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,203105,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
38,"My Head & My Heart","Ava Max",191993,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
39,Goosebumps,HVME,191035,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
40,SMS,Samra,190677,https://open.spotify.com/track/65WZOMvIcnObuLEEZvlksc
41,"Weisst wie es ist",Bausa,188136,https://open.spotify.com/track/2Roj3Kvhy5BCjkSSJ2Q3Nz
42,"Rise Up (feat. Vamero)",VINAI,186356,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
43,Whoopty,CJ,185519,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
44,"Where The Lights Are Low","Toby Romeo",184105,https://open.spotify.com/track/0Cnb8XdGDMHAmIRBUJMkIS
45,"Verdammt ich lieb' Dich","Mike Singer",183805,https://open.spotify.com/track/6PA5kMfB3Hbi7rFFKiRIf4
46,Arcade,"Duncan Laurence",176503,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
