,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Madonna,Bausa,823879,https://open.spotify.com/track/0DAQryfUiFZdWFo76RYBc8
2,"Ohne Dich",KASIMIR1441,556703,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
3,"BAD EYEZ",Nimo,468015,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
4,SMS,Samra,445187,https://open.spotify.com/track/65WZOMvIcnObuLEEZvlksc
5,"Astronaut In The Ocean","Masked Wolf",403837,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
6,"The Business",Tiësto,402143,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
7,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",361578,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
8,"No Comprendo",Jamule,354193,https://open.spotify.com/track/5ezbc8nalmV7JqLQQfHwTV
9,"Your Love (9PM)",ATB,325580,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
10,"drivers license","Olivia Rodrigo",321892,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
11,"Save Your Tears","The Weeknd",314899,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
12,Brachland,"Kool Savas",288667,https://open.spotify.com/track/0HZsi7S5hOq6Vqdu5hBttZ
13,"WITHOUT YOU","The Kid LAROI",270409,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
14,"White Lies",VIZE,265747,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
15,"Wenn sie ruft","Miksu / Macloud",261439,https://open.spotify.com/track/0O214XAfoQz8VVH83xpAjz
16,"Head & Heart (feat. MNEK)","Joel Corry",260617,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
17,"Paradise (feat. Dermot Kennedy)",MEDUZA,252036,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
18,"Blinding Lights","The Weeknd",247819,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
19,Whoopty,CJ,245479,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
20,Adé,"PA Sports",244806,https://open.spotify.com/track/6ux4jXnopxlCQJM76XJRxf
21,"Lost (feat. TOPIC42)",Samra,239912,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
22,Angst,"Apache 207",238395,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
23,"Girls Like Us","Zoe Wees",237652,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
24,"Love Not War (The Tampa Beat)","Jason Derulo",232343,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
25,"Mood (feat. iann dior)",24kGoldn,231160,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
26,"All We Got (feat. KIDDO)","Robin Schulz",230879,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
27,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,223353,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
28,Goosebumps,HVME,213131,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
29,"Verdammt ich lieb' Dich","Mike Singer",211271,https://open.spotify.com/track/6PA5kMfB3Hbi7rFFKiRIf4
30,"Rise Up (feat. Vamero)",VINAI,197869,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
31,"Where The Lights Are Low","Toby Romeo",195852,https://open.spotify.com/track/0Cnb8XdGDMHAmIRBUJMkIS
32,"Calling My Phone","Lil Tjay",195249,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
33,Roller,"Apache 207",185828,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
34,Rapkiller,"Kool Savas",179805,https://open.spotify.com/track/04a5jHI3rPlt4r4kNIDc8N
35,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",176974,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
36,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,170993,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
37,Lonely,"Miksu / Macloud",170654,https://open.spotify.com/track/2YjkalYiseRDPYjpzLu8Vl
38,"Wer wenn nicht wir","Wincent Weiss",166670,https://open.spotify.com/track/5jYDCxuSx1mfApeWA4SlqX
39,"My Head & My Heart","Ava Max",166249,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
40,"Wellerman - Sea Shanty","Nathan Evans",163794,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
41,"Irgendwie egal",Takt32,160914,https://open.spotify.com/track/1fAmxNqcMIv10kxqlJsLyu
42,Verlierer,LUNA,159927,https://open.spotify.com/track/6ZklqpekeC0KFGzyFVjQuj
43,Hypnotized,"Purple Disco Machine",158167,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
44,"Fly Away","Tones And I",158065,https://open.spotify.com/track/5ri4zqtWhG07hIuNNDWP76
45,"coke light",Dardan,158053,https://open.spotify.com/track/31M6uFzb0yY2TjqfyuLU89
46,"Jerusalema (feat. Nomcebo Zikode)","Master KG",157891,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
47,"Lebe Leben",Haftbefehl,155808,https://open.spotify.com/track/3mUroDCCTRCOM6H5PulZJA
48,"Prisoner (feat. Dua Lipa)","Miley Cyrus",155050,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
49,Subwoofer,"SHINSKY x DIMA",154146,https://open.spotify.com/track/5zPT86unoFaNP2J348n1p0
50,"you broke me first","Tate McRae",153507,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
51,AMG,"Kool Savas",151098,https://open.spotify.com/track/4oPnjYqS5YYUpDpdm63pWa
52,"The One","Rea Garvey",145418,https://open.spotify.com/track/6j0l7Hjt6qeDCQnYBZuJXY
53,"Easy Peasy",FiNCH,143803,https://open.spotify.com/track/6bW4olKzz8M2BRYNU1ASUi
54,"Wieder am Block",Haftbefehl,143353,https://open.spotify.com/track/3dPL3n8Q8z8oeCtbPxkE7m
55,Afterglow,"Ed Sheeran",140529,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
56,"Roses - Imanbek Remix","SAINt JHN",136177,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
57,"HIGHWAY (feat. ELIF)","Katja Krasavice",136130,https://open.spotify.com/track/6QVxJg8q95hEuPgNRb56jK
58,"Der letzte Tanz",Bosse,134357,https://open.spotify.com/track/3JtIS5WNPJokeMeEVnWWEM
59,Paradise,VIZE,132581,https://open.spotify.com/track/2qpZjutAe3pstQsjwSXQb4
60,Wohin,Monet192,131071,https://open.spotify.com/track/0KFRdJLIcr3Tozz6bpAHNV
61,"We're Good","Dua Lipa",130656,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
62,"Optik 4 Life","Kool Savas",129828,https://open.spotify.com/track/3rM4JL6TosTiIqKTWJVB1J
63,Lovefool,twocolors,126682,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
64,Paradies,Gzuz,126491,https://open.spotify.com/track/6qNLO4HzHeVvHxTaCFMXrf
65,"Savage Love (Laxed - Siren Beat)","Jawsh 685",125741,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
66,"Dance Monkey","Tones And I",121012,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
67,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,119130,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
68,"Breaking Me",Topic,117184,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
69,HOLIDAY,"Lil Nas X",116240,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
70,"What You Know Bout Love","Pop Smoke",115649,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
71,Unterwegs,KitschKrieg,114557,https://open.spotify.com/track/7mrWTjhYctgEQb0lJKrVWy
72,Hell,"PA Sports",114443,https://open.spotify.com/track/1CFBjAXDYaKLyxGMrijeo1
73,Monet,Alligatoah,114210,https://open.spotify.com/track/2vS1HmVoOpvWeFKf7HnWdJ
74,"Never Let Me Down",VIZE,112777,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
75,Bläulich,"Apache 207",112712,https://open.spotify.com/track/2WRTnY0slmFgWcrmEr8dPj
76,Airwaves,Pashanim,111535,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
77,"NO HUGS",Ufo361,110571,https://open.spotify.com/track/6lWncv0txvt3Qwf5jY3ogH
78,Arcade,"Duncan Laurence",109588,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
79,"ALLES DOPE",CRO,109575,https://open.spotify.com/track/7HZMdCSq7oUYmn6OHU6kSB
80,Anyone,"Justin Bieber",107966,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
81,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",107689,https://open.spotify.com/track/0D75ciM842cdUMKSMfAR9y
82,7,Ufo361,107494,https://open.spotify.com/track/3ipliatTDndCmnYGaNiAbI
83,"Take You Dancing","Jason Derulo",107052,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
84,"Dicka Was","Kool Savas",106891,https://open.spotify.com/track/4yXWWUOZ2TfI5PODkiPkeK
85,"gebe auf.",Lune,106311,https://open.spotify.com/track/1upzszB5JxMfNUEBmkcgaO
86,"Die Straße lebt",XATAR,105248,https://open.spotify.com/track/04QJg9WAFJEECNFVlNbH3b
87,Habibi,"Ricky Rich",103668,https://open.spotify.com/track/5lrq8sHObtY0xMmF7Ukzl7
88,Angeklagt,"Bonez MC",103419,https://open.spotify.com/track/5eu4Lxm5TlI0tKSTTDWJAT
89,Spinjitzu,"Kool Savas",102755,https://open.spotify.com/track/61hiq7HImgATyeD4YzPSBy
90,"WINGS 2.0",Ufo361,101622,https://open.spotify.com/track/6aYOUPYfjhOvj9E1wR1QPE
91,"For a Second","Michael Schulte",100531,https://open.spotify.com/track/5qYf19BLOheApfe6NqhDPg
92,Habibi,Casar,100341,https://open.spotify.com/track/5wvuvSerLcNK5Xc8v2duWn
93,DRIMB,"Kool Savas",100179,https://open.spotify.com/track/4KGXt0uZ6hk7sdTzbCEtzX
94,Alien,"Dennis Lloyd",99739,https://open.spotify.com/track/1Tqshmc0rnQPaIGJfRp2Da
95,Übermorgen,"Mark Forster",99273,https://open.spotify.com/track/1NP7bzm8UksJUWXsuFoOwE
96,Fame,"Apache 207",97725,https://open.spotify.com/track/0QjjaCaXE45mvhCnV3C0TA
97,"Floating Through Space",Sia,96368,https://open.spotify.com/track/0XwSUpdrF7nR7hVxbDs7mb
98,"NICHT WACH",Luciano,96035,https://open.spotify.com/track/3s60n518rusOQcNmLRIGZH
99,"Brechen Mich Nicht","Kool Savas",95940,https://open.spotify.com/track/2JVqeS775ieSyzI2vfIVve
100,JUANA,Akuma,95875,https://open.spotify.com/track/4n1aHlA4W31SWNnNiqD4Gf
101,Streets,"Doja Cat",95688,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
102,Frisch,01099,95410,https://open.spotify.com/track/2iKPlIQFubIq7tcK2MUMBp
103,"Close Your Eyes","Felix Jaehn",93066,https://open.spotify.com/track/7N06jo3EnV792VFaG8vuW6
104,"Lifestyle (feat. Adam Levine)","Jason Derulo",92099,https://open.spotify.com/track/0osvOdeD3YXZiWkT8MKolJ
105,Up,"Cardi B",91797,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
106,Monolith,"Kool Savas",91408,https://open.spotify.com/track/4l3gYrDfWFUsxZRjbsoar0
107,Ordentlich,t-low,90574,https://open.spotify.com/track/4DnHEa1fuf3bn61AwT8Qiv
