,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ich darf das","Shirin David",537325,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
2,"Vielen Dank","187 Strassenbande",450768,https://open.spotify.com/track/4xN9cgMVhYyhnugUFZdhcZ
3,Extasy,"187 Strassenbande",448757,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
4,"Liege wieder wach",Jamule,434542,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
5,"good 4 u","Olivia Rodrigo",409986,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
6,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,379880,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
7,"Tu nicht so",badmómzjay,349883,https://open.spotify.com/track/4rs0jr2tC1Qg32Fm7zfdsT
8,"MONTERO (Call Me By Your Name)","Lil Nas X",346215,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
9,"Alles nach Plan","187 Strassenbande",329591,https://open.spotify.com/track/1fW5PpJSmPiVXAi0l92PHm
10,"BLESSED (feat. Capital Bra)",CRO,327277,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
11,"Frag mich nicht","Miksu / Macloud",312956,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
12,"Favourite Artist",Ufo361,303675,https://open.spotify.com/track/6z7fOAKMA2CcnVzRrNR2T3
13,Lila,Kida,286146,https://open.spotify.com/track/4uzjXVcYivDXD5FHKwVVTR
14,"An meinem schlechtesten Tag (feat. Samra)","Kontra K",280129,https://open.spotify.com/track/2k3eSZAcD5asE39rpNQUOU
15,Madonna,Bausa,276903,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
16,ELMAS,Luciano,273401,https://open.spotify.com/track/37yAd2kwEI9axbB6UznrOQ
17,Butter,BTS,263792,https://open.spotify.com/track/3VqeTFIvhxu3DIe4eZVzGq
18,"Astronaut In The Ocean","Masked Wolf",248214,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
19,"Levitating (feat. DaBaby)","Dua Lipa",241445,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
20,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",238170,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
21,"Wenn das Schicksal trifft","Kontra K",236470,https://open.spotify.com/track/1g7alT46CACdfftqj1wxm9
22,"Leere Hände (feat. Sido & Samra)",SANTOS,235151,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
23,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",229805,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
24,"Your Love (9PM)",ATB,228323,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
25,"Cover Me In Sunshine",P!nk,215752,https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m
26,"Wasted Love (feat. Lagique)",Ofenbach,210275,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
27,"The Business",Tiësto,205054,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
28,ZART,Nimo,202585,https://open.spotify.com/track/1WUXlAFlKIu7fixKZvQECX
29,Frisch,01099,201927,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
30,"DU BIST DER FEHLER.",Lune,201015,https://open.spotify.com/track/7Fz8qYsfyRfUCKCzdiCiaV
31,"KIDS FROM THE BLOCK",Luciano,196780,https://open.spotify.com/track/26hbmLeqiz8loWjFshsegF
