,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Blaues Licht","RAF Camora",743092,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
2,Sommergewitter,Pashanim,522819,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
3,Beggin',Måneskin,462685,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
4,"STAY (with Justin Bieber)","The Kid LAROI",443125,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
5,"Bad Habits","Ed Sheeran",432309,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
6,"good 4 u","Olivia Rodrigo",321088,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
7,"I WANNA BE YOUR SLAVE",Måneskin,309273,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
8,"Love Tonight - Edit",Shouse,290743,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
9,"Nese Don",Loredana,256305,https://open.spotify.com/track/6ZVpk9bSJGebJJzJmMocua
10,Zukunft,"RAF Camora",247997,https://open.spotify.com/track/34tKBUUl8bAeqex8i82Z0L
11,"Wenn ich geh",Jamule,239816,https://open.spotify.com/track/7bs43GIqBJY9V6lCQEVSep
12,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,226296,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
13,"MONTERO (Call Me By Your Name)","Lil Nas X",224085,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
14,"Lieben wir","Shirin David",215648,https://open.spotify.com/track/49gzU1IS1B6P3GATSZ5eCE
15,SCHMETTERLING,Luciano,200634,https://open.spotify.com/track/3gUVLJZ0JoGRuoRNUCIYsI
16,"Rote Augen 2",Kalazh44,200164,https://open.spotify.com/track/5eaGYeLg9N3ngZVd0DUWQm
17,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",188443,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
18,Durstlöscher,01099,185748,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
19,"Iko Iko (My Bestie)","Justin Wellington",176222,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
20,"Ramenez la coupe à la maison",Vegedream,175513,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
21,"Because You Move Me",Tinlicker,174938,https://open.spotify.com/track/05GvwwTLLID738BbKN1ze0
22,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",170917,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK
23,"Levitating (feat. DaBaby)","Dua Lipa",152904,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
24,"Showtime Fourever",Kollegah,152122,https://open.spotify.com/track/348bH3kD6zRt48AbiNQuUx
