,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ich darf das","Shirin David",569256,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
2,Extasy,"187 Strassenbande",491675,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
3,"Liege wieder wach",Jamule,452584,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
4,"Alles nach Plan","187 Strassenbande",394522,https://open.spotify.com/track/1fW5PpJSmPiVXAi0l92PHm
5,"MONTERO (Call Me By Your Name)","Lil Nas X",330126,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
6,"BLESSED (feat. Capital Bra)",CRO,311092,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
7,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,306090,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
8,"Frag mich nicht","Miksu / Macloud",305748,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
9,"good 4 u","Olivia Rodrigo",304529,https://open.spotify.com/track/6PERP62TejQjgHu81OHxgM
10,ELMAS,Luciano,261624,https://open.spotify.com/track/37yAd2kwEI9axbB6UznrOQ
11,Madonna,Bausa,254289,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
12,"Wenn das Schicksal trifft","Kontra K",239069,https://open.spotify.com/track/7AqFRTYoOtb7Unbi6SuUaj
13,"Leere Hände (feat. Sido & Samra)",SANTOS,236825,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
14,"Astronaut In The Ocean","Masked Wolf",234935,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
15,"DU BIST DER FEHLER.",Lune,224604,https://open.spotify.com/track/7Fz8qYsfyRfUCKCzdiCiaV
16,"Levitating (feat. DaBaby)","Dua Lipa",224397,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
17,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",221364,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
18,"KIDS FROM THE BLOCK",Luciano,207379,https://open.spotify.com/track/26hbmLeqiz8loWjFshsegF
19,"Your Love (9PM)",ATB,205265,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
20,ZART,Nimo,203033,https://open.spotify.com/track/1WUXlAFlKIu7fixKZvQECX
21,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",201832,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
22,Frisch,01099,200644,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
23,"Cover Me In Sunshine",P!nk,195247,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
24,"Wasted Love (feat. Lagique)",Ofenbach,186655,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
25,"The Business",Tiësto,186309,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
26,"Allein sein","Mario Novembre",183889,https://open.spotify.com/track/11NFxVnEwPDz4LjIyKazxV
27,"Kiss Me More (feat. SZA)","Doja Cat",179302,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
28,"Ohne Dich",KASIMIR1441,177659,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
29,3065,"AK AUSSERKONTROLLE",162944,https://open.spotify.com/track/4tow4iBkVBJvmvMohCygQH
30,Rasputin,Majestic,162200,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
31,Durstlöscher,01099,162123,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
32,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne",160937,https://open.spotify.com/track/6uvMKqNlrSvcC4NaKnrwjZ
33,"Drei Uhr Nachts","Mark Forster",159817,https://open.spotify.com/track/58GxgFEG5uHc9oMhofuuIP
34,"Une jam",Azet,157534,https://open.spotify.com/track/2VvjtaAG5bne9Jn5UbJhfX
35,"Fuck Love",Samo104,155621,https://open.spotify.com/track/0HhifV2v8vcNC4I3gpnwf3
36,"Egal wie hoch",Jumpa,155527,https://open.spotify.com/track/158x2q6kkau2zOK8IzjO0d
37,"Täter Intensiv","187 Strassenbande",154080,https://open.spotify.com/track/1IQjulXWBd2vPI5AsWIidN
38,RAPSTAR,"Polo G",144901,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6
39,"Head & Heart (feat. MNEK)","Joel Corry",144488,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
40,BED,"Joel Corry",140819,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
41,"Girls Like Us","Zoe Wees",140665,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
42,"WITHOUT YOU","The Kid LAROI",140001,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
43,Verpennt,"187 Strassenbande",139405,https://open.spotify.com/track/0B3oydD4ATrmoBk1QMzNt6
44,"Training Day","PA Sports",137818,https://open.spotify.com/track/2wQxtQMqn2PA5jT3nk5gee
45,GNRFT,"187 Strassenbande",137772,https://open.spotify.com/track/32AVIHCkuXtSYGmC3pbdwg
46,"Save Your Tears","The Weeknd",136368,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
47,Run,OneRepublic,132737,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw
48,High,"187 Strassenbande",127984,https://open.spotify.com/track/4jd831r8j3V5yI6tIOFuYP
49,Dynamite,ILIRA,126243,https://open.spotify.com/track/3HqQpSTLHJRKDhulVacRFb
50,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,121230,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
51,"Blinding Lights","The Weeknd",120969,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
52,"Paradies - Sampler Version","187 Strassenbande",119455,https://open.spotify.com/track/2WXcbvwgAa3xrm7IfgeMjB
53,Heimkommen,FOURTY,118511,https://open.spotify.com/track/64ZyI00DBUUigpTanQqA0l
54,"drivers license","Olivia Rodrigo",118157,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
55,"BAD EYEZ",Nimo,117775,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
56,"Another Love","Tom Odell",117501,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
