,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Sommergewitter,Pashanim,767439,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
2,Beggin',Måneskin,543789,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
3,"good 4 u","Olivia Rodrigo",445123,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
4,"I WANNA BE YOUR SLAVE",Måneskin,406564,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
5,SCHMETTERLING,Luciano,320791,https://open.spotify.com/track/0it0PhmH2Tq2Xl5o49pdMo
6,"Ramenez la coupe à la maison",Vegedream,305785,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
7,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",287500,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
8,"Bad Habits","Ed Sheeran",285962,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
9,"MONTERO (Call Me By Your Name)","Lil Nas X",276608,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
10,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,273423,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
11,GTA,Dardan,262395,https://open.spotify.com/track/1bQduKjv7s88QkGmzcxHMh
12,"Vergib mir",NGEE,240848,https://open.spotify.com/track/6uMbcYQjDxHeZNMyQqT2t3
13,"Liege wieder wach",Jamule,221904,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
14,Durstlöscher,01099,214094,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
15,"Iko Iko (My Bestie)","Justin Wellington",204141,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
16,"Ich darf das","Shirin David",202006,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
17,"Levitating (feat. DaBaby)","Dua Lipa",199684,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
18,GHETTOGIRL,Capo,197275,https://open.spotify.com/track/3idbCPumlga23rxFA08fZE
19,Dinero,"Trinidad Cardona",189474,https://open.spotify.com/track/3ggtU1ZOKO8ZNiqPNyXGcm
20,MAHALLE,Capo,178409,https://open.spotify.com/track/7eXnaPqRon4nlnRRdaNubB
21,"Insomnia (feat. Giant Rooks)",RIN,178199,https://open.spotify.com/track/3wvC1UaLIFHnUyq2u5KliM
22,Shawty,"PA Sports",175659,https://open.spotify.com/track/3quQYEq6YMZmSmHpc2UKkc
23,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",168349,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
24,"Your Love (9PM)",ATB,167541,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
25,Extasy,"187 Strassenbande",165774,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
26,"Oh Digga",Loredana,164343,https://open.spotify.com/track/68g2bb1Vb2NfARwZ4pLA4Z
27,"Drink Ist Kalt",BHZ,163252,https://open.spotify.com/track/4rewc9tTT02T7Tfxpd0mo4
28,"Astronaut In The Ocean","Masked Wolf",161064,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
29,Herzalarm,FiNCH,159212,https://open.spotify.com/track/4bLeejo8b8IuSWxwdKXEvY
30,"Cover Me In Sunshine",P!nk,157856,https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m
31,Rasputin,Majestic,156323,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
32,"BLESSED (feat. Capital Bra)",CRO,155252,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
33,"Fireworks (feat. Moss Kena & The Knocks)","Purple Disco Machine",154408,https://open.spotify.com/track/1kTlT3phtU2yqTJYT1x6hb
34,Redlight,Glockenbach,154022,https://open.spotify.com/track/24osWl0SQSyHzGyEMdf394
35,Run,OneRepublic,153100,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw
36,Madonna,Bausa,150689,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
37,"Kiss Me More (feat. SZA)","Doja Cat",150677,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
38,"Wasted Love (feat. Lagique)",Ofenbach,149315,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
39,"The Business",Tiësto,147738,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
40,"ZITTI E BUONI",Måneskin,147009,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw
41,"Following The Sun",SUPER-Hi,144192,https://open.spotify.com/track/2JzXBqTIVHYX43t7EcLyMs
42,Frisch,01099,143929,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
43,"You Right","Doja Cat",141536,https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez
44,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",134977,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
