,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Madonna,Bausa,610113,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
2,"Augen überall (feat. Ano)",Samra,510645,https://open.spotify.com/track/4XPfAjrZAvkmIGh7MbKXLB
3,Doublecup,"PA Sports",455124,https://open.spotify.com/track/0tcWtn95oGyM1OElWWos4q
4,"Ohne Dich",KASIMIR1441,432931,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
5,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",432470,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
6,PEPPERMINT,Luciano,428419,https://open.spotify.com/track/6V1lWr7s8CO5VkxXe4hBtg
7,"Astronaut In The Ocean","Masked Wolf",413888,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
8,"Niemand bringt Marten um",Marteria,401299,https://open.spotify.com/track/0nYSnbFVX5ghrERjwVZgwZ
9,Fluch,Azet,395547,https://open.spotify.com/track/0MuUSRBlStYNy0IeSrjmEu
10,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,380524,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
11,"The Business",Tiësto,341995,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
12,Aventador,"Capital Bra",316033,https://open.spotify.com/track/5T7pVU8KMd7hpyqfWt0nhy
13,"Your Love (9PM)",ATB,314239,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
14,Ordentlich,t-low,302174,https://open.spotify.com/track/4DnHEa1fuf3bn61AwT8Qiv
15,"Offen / Geschlossen - Short Edit",Haftbefehl,284349,https://open.spotify.com/track/6nlHLcZKeEC1eWab79VX3w
16,"Save Your Tears","The Weeknd",281117,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
17,"White Lies",VIZE,269374,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
18,"drivers license","Olivia Rodrigo",265025,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
