,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Madonna,Bausa,670109,https://open.spotify.com/track/0DAQryfUiFZdWFo76RYBc8
2,"Ohne Dich",KASIMIR1441,483371,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
3,"Astronaut In The Ocean","Masked Wolf",372944,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
4,"BAD EYEZ",Nimo,372781,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
5,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",332798,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
6,"The Business",Tiësto,331230,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
7,SMS,Samra,319768,https://open.spotify.com/track/65WZOMvIcnObuLEEZvlksc
8,"drivers license","Olivia Rodrigo",288980,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
9,"Your Love (9PM)",ATB,280885,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
10,"No Comprendo",Jamule,278604,https://open.spotify.com/track/5ezbc8nalmV7JqLQQfHwTV
11,"Save Your Tears","The Weeknd",266794,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
12,"WITHOUT YOU","The Kid LAROI",245585,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
13,"White Lies",VIZE,232586,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
14,"Girls Like Us","Zoe Wees",215606,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
15,"Wenn sie ruft","Miksu / Macloud",213004,https://open.spotify.com/track/0O214XAfoQz8VVH83xpAjz
16,Brachland,"Kool Savas",206344,https://open.spotify.com/track/0HZsi7S5hOq6Vqdu5hBttZ
17,"Paradise (feat. Dermot Kennedy)",MEDUZA,206190,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
18,"Head & Heart (feat. MNEK)","Joel Corry",206082,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
19,"Lost (feat. TOPIC42)",Samra,204629,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
20,Whoopty,CJ,199706,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
21,Angst,"Apache 207",197787,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
22,"Love Not War (The Tampa Beat)","Jason Derulo",196689,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
23,"Blinding Lights","The Weeknd",194884,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
24,"All We Got (feat. KIDDO)","Robin Schulz",192462,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
25,Adé,"PA Sports",192105,https://open.spotify.com/track/6ux4jXnopxlCQJM76XJRxf
26,"Mood (feat. iann dior)",24kGoldn,190216,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
27,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,180478,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
28,Goosebumps,HVME,174882,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
29,"Verdammt ich lieb' Dich","Mike Singer",174686,https://open.spotify.com/track/6PA5kMfB3Hbi7rFFKiRIf4
30,"Calling My Phone","Lil Tjay",172912,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
31,"Where The Lights Are Low","Toby Romeo",166539,https://open.spotify.com/track/0Cnb8XdGDMHAmIRBUJMkIS
32,"Rise Up (feat. Vamero)",VINAI,166119,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
33,Subwoofer,"SHINSKY x DIMA",160474,https://open.spotify.com/track/5zPT86unoFaNP2J348n1p0
34,Lonely,"Miksu / Macloud",151538,https://open.spotify.com/track/2YjkalYiseRDPYjpzLu8Vl
35,Roller,"Apache 207",148907,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
36,"Wellerman - Sea Shanty","Nathan Evans",148730,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
37,Rapkiller,"Kool Savas",148151,https://open.spotify.com/track/04a5jHI3rPlt4r4kNIDc8N
38,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,147977,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
39,"My Head & My Heart","Ava Max",145236,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
