,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Sommergewitter,Pashanim,855109,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
2,Beggin',Måneskin,566949,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
3,"I WANNA BE YOUR SLAVE",Måneskin,435935,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
4,"good 4 u","Olivia Rodrigo",420146,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
5,"Ramenez la coupe à la maison",Vegedream,366617,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
6,SCHMETTERLING,Luciano,341675,https://open.spotify.com/track/0it0PhmH2Tq2Xl5o49pdMo
7,"Bad Habits","Ed Sheeran",307819,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
8,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",280881,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
9,"MONTERO (Call Me By Your Name)","Lil Nas X",259741,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
10,GTA,Dardan,259076,https://open.spotify.com/track/1bQduKjv7s88QkGmzcxHMh
11,"Liege wieder wach",Jamule,231140,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
12,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,230898,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
13,"Vergib mir",NGEE,230229,https://open.spotify.com/track/6uMbcYQjDxHeZNMyQqT2t3
14,GHETTOGIRL,Capo,216189,https://open.spotify.com/track/3idbCPumlga23rxFA08fZE
15,"Ich darf das","Shirin David",216091,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
16,Durstlöscher,01099,215744,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
17,Shawty,"PA Sports",190433,https://open.spotify.com/track/3quQYEq6YMZmSmHpc2UKkc
18,Dinero,"Trinidad Cardona",188539,https://open.spotify.com/track/3ggtU1ZOKO8ZNiqPNyXGcm
19,Extasy,"187 Strassenbande",180266,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
20,"Iko Iko (My Bestie)","Justin Wellington",178101,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
21,"Drink Ist Kalt",BHZ,173486,https://open.spotify.com/track/4rewc9tTT02T7Tfxpd0mo4
22,"Levitating (feat. DaBaby)","Dua Lipa",173327,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
23,MAHALLE,Capo,170992,https://open.spotify.com/track/7eXnaPqRon4nlnRRdaNubB
24,"Insomnia (feat. Giant Rooks)",RIN,157026,https://open.spotify.com/track/3wvC1UaLIFHnUyq2u5KliM
25,"Oh Digga",Loredana,156763,https://open.spotify.com/track/68g2bb1Vb2NfARwZ4pLA4Z
26,"ZITTI E BUONI",Måneskin,152224,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw
27,"BLESSED (feat. Capital Bra)",CRO,152147,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
28,"Astronaut In The Ocean","Masked Wolf",151355,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
29,Madonna,Bausa,151094,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
30,Frisch,01099,148030,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
31,Herzalarm,FiNCH,147559,https://open.spotify.com/track/4bLeejo8b8IuSWxwdKXEvY
32,"Your Love (9PM)",ATB,145127,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
33,Redlight,Glockenbach,144851,https://open.spotify.com/track/24osWl0SQSyHzGyEMdf394
34,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",143720,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
35,"Frag mich nicht","Miksu / Macloud",141602,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
36,"Wenn ich wein",AYLIVA,139989,https://open.spotify.com/track/4Wuu6qS3D0Veevv2ZtbbrD
37,Run,OneRepublic,138337,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw
38,"Cover Me In Sunshine",P!nk,137792,https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m
39,"The Business",Tiësto,135752,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
40,"Kiss Me More (feat. SZA)","Doja Cat",135082,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
41,"Fireworks (feat. Moss Kena & The Knocks)","Purple Disco Machine",133171,https://open.spotify.com/track/1kTlT3phtU2yqTJYT1x6hb
42,Rosenkrieg,Loredana,132157,https://open.spotify.com/track/6DiaHETMcKdX7FwuGXwp1O
43,Rasputin,Majestic,132036,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
