,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Angst,"Apache 207",594320,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
2,7,Ufo361,413749,https://open.spotify.com/track/3ipliatTDndCmnYGaNiAbI
3,"Lost (feat. TOPIC42)",Samra,326177,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
4,"The Business",Tiësto,268985,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
5,"Mood (feat. iann dior)",24kGoldn,257608,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
6,"Head & Heart (feat. MNEK)","Joel Corry",237450,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
7,Whoopty,CJ,221436,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
8,"All We Got (feat. KIDDO)","Robin Schulz",218712,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
9,Goosebumps,HVME,209363,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
10,Verlierer,LUNA,208632,https://open.spotify.com/track/6ZklqpekeC0KFGzyFVjQuj
11,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,205056,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
12,"Blinding Lights","The Weeknd",204906,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
13,"WITHOUT YOU","The Kid LAROI",201439,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
14,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",193671,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
15,HOLIDAY,"Lil Nas X",191907,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
16,"gebe auf.",Lune,181739,https://open.spotify.com/track/1upzszB5JxMfNUEBmkcgaO
17,"Paradise (feat. Dermot Kennedy)",MEDUZA,174841,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
18,Angeklagt,"Bonez MC",173839,https://open.spotify.com/track/5eu4Lxm5TlI0tKSTTDWJAT
19,SHAWTY,Luciano,168858,https://open.spotify.com/track/2zeWbdSyAcN0O0r7em4j3B
20,Afterglow,"Ed Sheeran",166946,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
21,"you broke me first","Tate McRae",164488,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
22,Anyone,"Justin Bieber",160635,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
23,Europol,"Miami Yacine",155586,https://open.spotify.com/track/25UeoyPPgMgvmQVhUBhlow
24,"Love Not War (The Tampa Beat)","Jason Derulo",154790,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
25,"Jerusalema (feat. Nomcebo Zikode)","Master KG",153711,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
26,Roller,"Apache 207",149895,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
27,"istanbul freestyle",Pashanim,147661,https://open.spotify.com/track/2ZiltmlAPVrh2ZSDlrxwsE
28,"What You Know Bout Love","Pop Smoke",145684,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
29,"Prisoner (feat. Dua Lipa)","Miley Cyrus",143065,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
30,Paradise,VIZE,140338,https://open.spotify.com/track/2qpZjutAe3pstQsjwSXQb4
31,Hypnotized,"Purple Disco Machine",138349,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
32,"Centre Court",Bausa,138171,https://open.spotify.com/track/6Xlske5nAmkPb123IfyZ5S
33,"Roses - Imanbek Remix","SAINt JHN",136159,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
34,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,135145,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
35,"Therefore I Am","Billie Eilish",131066,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
36,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",129125,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
37,"junge ceos",Pashanim,125216,https://open.spotify.com/track/7BBmK5XPK2nKfWMFtxgOJJ
38,Bläulich,"Apache 207",125038,https://open.spotify.com/track/2WRTnY0slmFgWcrmEr8dPj
39,"ka je",Dardan,124024,https://open.spotify.com/track/0IhTszc48NK2EBCvvc1KKU
40,"Breaking Me",Topic,123795,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
41,Elbe,Bozza,121193,https://open.spotify.com/track/2kvJnNMqnimkCZUUWjOINy
42,Unterwegs,KitschKrieg,120507,https://open.spotify.com/track/7mrWTjhYctgEQb0lJKrVWy
43,Monet,Alligatoah,118347,https://open.spotify.com/track/2vS1HmVoOpvWeFKf7HnWdJ
44,Airwaves,Pashanim,117801,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
45,Lovefool,twocolors,114927,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
46,Habibi,Casar,111579,https://open.spotify.com/track/5wvuvSerLcNK5Xc8v2duWn
47,positions,"Ariana Grande",110516,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
48,"1,50",KASIMIR1441,106496,https://open.spotify.com/track/0FUDSjFuqeVwGFVsZMByZp
49,"Never Let Me Down",VIZE,106465,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
50,"Savage Love (Laxed - Siren Beat)","Jawsh 685",106450,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
51,"Bayrisch Drip",Sääftig,104828,https://open.spotify.com/track/3ECbHfRSFMjfm99YFvAD4x
52,"Lonely (with benny blanco)","Justin Bieber",102703,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
53,"Bist du Okay","Mark Forster",99627,https://open.spotify.com/track/1O2gOblgfyostGPbLzqghY
54,"Kein Hunger",Loredana,98042,https://open.spotify.com/track/09neQCQwBgcu9r2QHE6YpP
55,"Take You Dancing","Jason Derulo",97349,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
56,"Holy (feat. Chance The Rapper)","Justin Bieber",97027,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
57,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",95552,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
58,"Dance Monkey","Tones And I",95109,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
