,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"DER LETZTE SONG (ALLES WIRD GUT) (feat. Fred Rabe)",KUMMER,442280,https://open.spotify.com/track/2FQRZLR31e3423Nmrgv0Pv
2,HIGH,Hava,386055,https://open.spotify.com/track/2PDM9Byxz5crB2IXuh2Oal
3,"Do It To It",ACRAZE,365444,https://open.spotify.com/track/20on25jryn53hWghthWWW3
4,Shivers,"Ed Sheeran",342954,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5
5,"paris freestyle - skrilla remix",Pashanim,341040,https://open.spotify.com/track/6fuO9uk9wbjCHvQJqk2Qpx
6,"Heat Waves","Glass Animals",325073,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
7,"Schlechtes Vorbild","Shirin David",300308,https://open.spotify.com/track/0oD0xGRc0X3GSv82JtH736
8,"Where Are You Now","Lost Frequencies",294583,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
9,B.I.B.O.,Dardan,276869,https://open.spotify.com/track/5F3sqL2deoeV2kr8Vn9H4V
10,Lautlos,"Mario Novembre",270828,https://open.spotify.com/track/3wyLJfkbukEpP3oMp6Typx
11,"Cold Heart - PNAU Remix","Elton John",264130,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39
12,"STAY (with Justin Bieber)","The Kid LAROI",260847,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
13,Pepas,Farruko,254692,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
14,"Already Dead","Juice WRLD",252758,https://open.spotify.com/track/7qM1BWAsZMTYh4BcYLb0uQ
15,"Easy On Me",Adele,247032,https://open.spotify.com/track/0gplL1WMoJ6iYaPgMCL0gX
16,"Auf & Ab",Montez,242972,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
17,Toxic,BoyWithUke,227806,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v
18,"Enemy (with JID) - from the series Arcane League of Legends","Imagine Dragons",217484,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ
19,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",208661,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
20,Gelebt,"KC Rebell",204169,https://open.spotify.com/track/2zc3acsVhebCn3oYmBh51v
21,"Be a Hoe/Break a Hoe","Shirin David",196805,https://open.spotify.com/track/2NkKIjlfLa9o9Yfsq2tl99
22,"BLEIB' ÜBER NACHT (feat. Luciano)",KALIM,196751,https://open.spotify.com/track/6jnR8dYSsKNqj1lVVFT5R0
23,"Bad Habits","Ed Sheeran",194278,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d
24,"Blaues Licht","RAF Camora",188709,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
25,Späti,Gzuz,186145,https://open.spotify.com/track/1S4Ehm8b7O4n9lIy3uAMS1
26,10von10,Pajel,181675,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
27,"Küsse wie Gift",LEA,175205,https://open.spotify.com/track/30YfM60marCBbIDOVxa7Lk
28,Acapulco,"Jason Derulo",169030,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
29,MONEY,LISA,167050,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
30,"Belgisches Viertel",ART,164924,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
31,Raindrops,"Katja Krasavice",162845,https://open.spotify.com/track/3sZOiHgkXpDcilUBtHSixK
32,„Hahaha“,badmómzjay,158743,https://open.spotify.com/track/3d6qirAvHEpdM6Ky5OKFQ8
33,"Dein Song",CRO,156976,https://open.spotify.com/track/4VIyBZioj5khxauaZJexks
34,Sommergewitter,Pashanim,154607,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
35,"One Right Now (with The Weeknd)","Post Malone",148312,https://open.spotify.com/track/00Blm7zeNqgYLPtW6zg8cj
36,2CB,"RAF Camora",148254,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
37,"Friendships (Lost My Love)","Pascal Letoublon",147036,https://open.spotify.com/track/0lQ2obtzmAsJu9xk3D6FqH
38,"THATS WHAT I WANT","Lil Nas X",139556,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
39,"Love Tonight - Edit",Shouse,138829,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
