,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"paris freestyle - skrilla remix",Pashanim,469465,https://open.spotify.com/track/6fuO9uk9wbjCHvQJqk2Qpx
2,Shivers,"Ed Sheeran",386122,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5
3,"BLEIB' ÜBER NACHT (feat. Luciano)",KALIM,380513,https://open.spotify.com/track/6jnR8dYSsKNqj1lVVFT5R0
4,"Be a Hoe/Break a Hoe","Shirin David",356204,https://open.spotify.com/track/2NkKIjlfLa9o9Yfsq2tl99
5,"Heat Waves","Glass Animals",354749,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
6,B.I.B.O.,Dardan,323236,https://open.spotify.com/track/5F3sqL2deoeV2kr8Vn9H4V
7,"Where Are You Now","Lost Frequencies",302891,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
8,"Easy On Me",Adele,297018,https://open.spotify.com/track/0gplL1WMoJ6iYaPgMCL0gX
9,"STAY (with Justin Bieber)","The Kid LAROI",294935,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
10,"Dein Song",CRO,258274,https://open.spotify.com/track/4VIyBZioj5khxauaZJexks
11,"Bad Habits","Ed Sheeran",249926,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d
12,"Auf & Ab",Montez,248433,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
13,Pepas,Farruko,245912,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
14,"Cold Heart - PNAU Remix","Elton John",235627,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39
15,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",225827,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
16,Späti,Gzuz,224408,https://open.spotify.com/track/1S4Ehm8b7O4n9lIy3uAMS1
17,10von10,Pajel,217610,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
18,MONEY,LISA,207918,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
19,"Belgisches Viertel",ART,197242,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
20,"Blaues Licht","RAF Camora",192956,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
21,"Overpass Graffiti","Ed Sheeran",187898,https://open.spotify.com/track/4btFHqumCO31GksfuBLLv3
22,Mosaik,"kid kapri",179834,https://open.spotify.com/track/3x9fMzoAPNxEFVrP6kU1f7
23,Sommergewitter,Pashanim,175638,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
24,"Moth To A Flame (with The Weeknd)","Swedish House Mafia",168782,https://open.spotify.com/track/2gpWyfu7eZ01zzncHpxOtA
25,Acapulco,"Jason Derulo",166760,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
26,Guapa,"RAF Camora",163212,https://open.spotify.com/track/5FsV0biZgb8tmQtau5LxKz
27,"Normal für mich",Jamule,161023,https://open.spotify.com/track/4KNeXUjINFJmLceS4KUYGa
28,2CB,"RAF Camora",158082,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
29,"Love Tonight - Edit",Shouse,157538,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
30,IDWK,"PA Sports",156393,https://open.spotify.com/track/1jwi2hdepSbFkuBjOore8i
31,"Ich bin weg - BoroBoro",Samra,153879,https://open.spotify.com/track/1f6Paz0Vf1CPhcNDs1vMyR
32,"Per Ty (feat. Mozzik)",Dardan,151977,https://open.spotify.com/track/1KwLkHOnyWedxyhZBOIHUM
33,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",151114,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
