,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Extasy,"187 Strassenbande",569186,https://open.spotify.com/track/5OqIKA0ETzvxocl2IS7nV6
2,"Liege wieder wach",Jamule,485044,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
3,ELMAS,Luciano,355273,https://open.spotify.com/track/37yAd2kwEI9axbB6UznrOQ
4,"BLESSED (feat. Capital Bra)",CRO,347063,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
5,"MONTERO (Call Me By Your Name)","Lil Nas X",344944,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
6,"Frag mich nicht","Miksu / Macloud",338230,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
7,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,299583,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
8,"Leere Hände (feat. Sido & Samra)",SANTOS,267693,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
9,Madonna,Bausa,261765,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
10,"Allein sein","Mario Novembre",258743,https://open.spotify.com/track/11NFxVnEwPDz4LjIyKazxV
11,"Astronaut In The Ocean","Masked Wolf",251991,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
12,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",239524,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
13,3065,"AK AUSSERKONTROLLE",230188,https://open.spotify.com/track/4tow4iBkVBJvmvMohCygQH
14,"Cover Me In Sunshine",P!nk,219746,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
15,"KIDS FROM THE BLOCK",Luciano,217554,https://open.spotify.com/track/26hbmLeqiz8loWjFshsegF
16,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",209958,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
17,"Levitating (feat. DaBaby)","Dua Lipa",209910,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
18,"Your Love (9PM)",ATB,208950,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
19,"Wasted Love (feat. Lagique)",Ofenbach,198817,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
20,ZART,Nimo,197973,https://open.spotify.com/track/1WUXlAFlKIu7fixKZvQECX
21,"The Business",Tiësto,186675,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
22,"Ohne Dich",KASIMIR1441,181635,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
23,"Kiss Me More (feat. SZA)","Doja Cat",181557,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
24,"San Andreas",RIN,178919,https://open.spotify.com/track/1VuBab65w8vPFeFvREDA32
25,"Drei Uhr Nachts","Mark Forster",174022,https://open.spotify.com/track/58GxgFEG5uHc9oMhofuuIP
26,Heimkommen,FOURTY,161056,https://open.spotify.com/track/64ZyI00DBUUigpTanQqA0l
27,Frisch,01099,160333,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
28,BED,"Joel Corry",158304,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
29,"Girls Like Us","Zoe Wees",154660,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
30,"Your Power","Billie Eilish",153942,https://open.spotify.com/track/5qNh5WtzMbfpSj2jLlBkoD
31,"Wer wenn nicht wir","Wincent Weiss",153675,https://open.spotify.com/track/4eNW5iyZwK6ZgyZTojV4vI
32,RAPSTAR,"Polo G",151273,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6
33,"Fuck Love",Samo104,149114,https://open.spotify.com/track/0HhifV2v8vcNC4I3gpnwf3
34,Rasputin,Majestic,145008,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
35,"Head & Heart (feat. MNEK)","Joel Corry",143476,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
36,"BAD EYEZ",Nimo,142389,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
37,"Save Your Tears","The Weeknd",141778,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
38,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne",139461,https://open.spotify.com/track/6uvMKqNlrSvcC4NaKnrwjZ
39,PEPPERMINT,Luciano,137897,https://open.spotify.com/track/6V1lWr7s8CO5VkxXe4hBtg
40,"WITHOUT YOU","The Kid LAROI",137246,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
41,PUSSYBOY,Nimo,136130,https://open.spotify.com/track/6More9229VRrmQAHMe5o7d
42,"Faded Love",Leony,135875,https://open.spotify.com/track/3RcXFW8aiRYHRaDDYBqJ76
43,Runaway,AURORA,133330,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
44,"Spiel ein Spiel",KASIMIR1441,132360,https://open.spotify.com/track/3D6SYYY9HnRzgnhSEvSgYk
45,"White Lies",VIZE,129422,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
46,Arcade,"Duncan Laurence",129409,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
47,"Love Again (feat. Alida)",Alok,129187,https://open.spotify.com/track/63bWXWGcWnRQvdS8bJWdkB
