,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Angst,"Apache 207",729660,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
2,7,Ufo361,647374,https://open.spotify.com/track/3ipliatTDndCmnYGaNiAbI
3,"Lost (feat. TOPIC42)",Samra,264771,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
4,"Mood (feat. iann dior)",24kGoldn,240909,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
5,"Head & Heart (feat. MNEK)","Joel Corry",232574,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
6,"Blinding Lights","The Weeknd",223744,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
7,"The Business",Tiësto,209300,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
8,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,195612,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
9,Goosebumps,HVME,185408,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
10,"junge ceos",Pashanim,180893,https://open.spotify.com/track/7BBmK5XPK2nKfWMFtxgOJJ
11,Europol,"Miami Yacine",171068,https://open.spotify.com/track/25UeoyPPgMgvmQVhUBhlow
12,Roller,"Apache 207",169061,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
13,"istanbul freestyle",Pashanim,168678,https://open.spotify.com/track/2ZiltmlAPVrh2ZSDlrxwsE
14,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",166054,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
15,"All We Got (feat. KIDDO)","Robin Schulz",164450,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
16,HOLIDAY,"Lil Nas X",164302,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
17,Whoopty,CJ,163343,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
18,"Roses - Imanbek Remix","SAINt JHN",162154,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
19,Paradise,VIZE,153779,https://open.spotify.com/track/2qpZjutAe3pstQsjwSXQb4
20,SHAWTY,Luciano,153716,https://open.spotify.com/track/2zeWbdSyAcN0O0r7em4j3B
21,"Centre Court",Bausa,152590,https://open.spotify.com/track/6Xlske5nAmkPb123IfyZ5S
22,"Jerusalema (feat. Nomcebo Zikode)","Master KG",151877,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
23,Verlierer,LUNA,147924,https://open.spotify.com/track/6ZklqpekeC0KFGzyFVjQuj
24,"WITHOUT YOU","The Kid LAROI",140314,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
25,"gebe auf.",Lune,139933,https://open.spotify.com/track/1upzszB5JxMfNUEBmkcgaO
26,Angeklagt,"Bonez MC",139895,https://open.spotify.com/track/5FLkxbVtsn88ejcLR62L4T
27,"Paradise (feat. Dermot Kennedy)",MEDUZA,135365,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
28,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,133883,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
29,"FN21 (feat. Olexesh)","Celo & Abdi",133242,https://open.spotify.com/track/4iPElkkIU4A0QZQOntwNlA
30,"Breaking Me",Topic,130631,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
31,Afterglow,"Ed Sheeran",129058,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
32,Lovefool,twocolors,127493,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
33,Hypnotized,"Purple Disco Machine",126187,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
34,"1,50",KASIMIR1441,119726,https://open.spotify.com/track/0FUDSjFuqeVwGFVsZMByZp
35,"you broke me first","Tate McRae",119133,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
36,"What You Know Bout Love","Pop Smoke",118374,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
37,"Savage Love (Laxed - Siren Beat)","Jawsh 685",117314,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
38,Airwaves,Pashanim,114442,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
39,"Dance Monkey","Tones And I",113959,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
40,"Never Let Me Down",VIZE,112225,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
41,"Love Not War (The Tampa Beat)","Jason Derulo",110884,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
