,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ich darf das","Shirin David",592758,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
2,Extasy,"187 Strassenbande",512343,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
3,"Liege wieder wach",Jamule,446326,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
4,"Alles nach Plan","187 Strassenbande",421190,https://open.spotify.com/track/1fW5PpJSmPiVXAi0l92PHm
5,"MONTERO (Call Me By Your Name)","Lil Nas X",321641,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
6,"BLESSED (feat. Capital Bra)",CRO,305026,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
7,"Frag mich nicht","Miksu / Macloud",297381,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
8,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,276862,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
9,ELMAS,Luciano,264840,https://open.spotify.com/track/37yAd2kwEI9axbB6UznrOQ
10,"Wenn das Schicksal trifft","Kontra K",246036,https://open.spotify.com/track/7AqFRTYoOtb7Unbi6SuUaj
11,Madonna,Bausa,239406,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
12,"Leere Hände (feat. Sido & Samra)",SANTOS,227908,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
13,"DU BIST DER FEHLER.",Lune,221656,https://open.spotify.com/track/7Fz8qYsfyRfUCKCzdiCiaV
14,"Astronaut In The Ocean","Masked Wolf",221579,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
15,"Levitating (feat. DaBaby)","Dua Lipa",220263,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
16,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",215439,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
17,"KIDS FROM THE BLOCK",Luciano,197955,https://open.spotify.com/track/26hbmLeqiz8loWjFshsegF
18,"good 4 u","Olivia Rodrigo",197073,https://open.spotify.com/track/6PERP62TejQjgHu81OHxgM
19,"Your Love (9PM)",ATB,197048,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
