,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ohne Dich",KASIMIR1441,557886,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
2,"No Comprendo",Jamule,416786,https://open.spotify.com/track/5ezbc8nalmV7JqLQQfHwTV
3,"The Business",Tiësto,341316,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
4,"drivers license","Olivia Rodrigo",339567,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
5,"Astronaut In The Ocean","Masked Wolf",326468,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
6,WINGS,Ufo361,311089,https://open.spotify.com/track/3uv6J5o0TKCMOrLJ7GvTYC
7,"Save Your Tears","The Weeknd",287514,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
8,"Wenn sie ruft","Miksu / Macloud",279424,https://open.spotify.com/track/0O214XAfoQz8VVH83xpAjz
9,"Your Love (9PM)",ATB,267578,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
10,"WITHOUT YOU","The Kid LAROI",265315,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
11,"Wieder am Block",Haftbefehl,259466,https://open.spotify.com/track/3dPL3n8Q8z8oeCtbPxkE7m
12,Angst,"Apache 207",239135,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
13,"Blinding Lights","The Weeknd",236905,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
14,Whoopty,CJ,234313,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
15,"Lost (feat. TOPIC42)",Samra,233089,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
16,"White Lies",VIZE,222702,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
17,"Girls Like Us","Zoe Wees",218637,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
18,"Paradise (feat. Dermot Kennedy)",MEDUZA,214517,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
19,"Mood (feat. iann dior)",24kGoldn,213309,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
20,"Head & Heart (feat. MNEK)","Joel Corry",212230,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
21,"All We Got (feat. KIDDO)","Robin Schulz",208210,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
22,"Verdammt ich lieb' Dich","Mike Singer",203441,https://open.spotify.com/track/6PA5kMfB3Hbi7rFFKiRIf4
23,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",202409,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
24,"Love Not War (The Tampa Beat)","Jason Derulo",200742,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
25,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,189933,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
26,"Die Straße lebt",XATAR,189042,https://open.spotify.com/track/04QJg9WAFJEECNFVlNbH3b
27,Goosebumps,HVME,187148,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
28,"Calling My Phone","Lil Tjay",186165,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
29,"coke light",Dardan,184387,https://open.spotify.com/track/31M6uFzb0yY2TjqfyuLU89
30,"Rise Up (feat. Vamero)",VINAI,171176,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
31,"NO HUGS",Ufo361,162847,https://open.spotify.com/track/6lWncv0txvt3Qwf5jY3ogH
32,Roller,"Apache 207",161841,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
33,"NICHT WACH",Luciano,161802,https://open.spotify.com/track/3s60n518rusOQcNmLRIGZH
34,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",160032,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
35,Verlierer,LUNA,155158,https://open.spotify.com/track/6ZklqpekeC0KFGzyFVjQuj
