,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Heat Waves","Glass Animals",393617,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
2,"Easy On Me",Adele,380090,https://open.spotify.com/track/0gplL1WMoJ6iYaPgMCL0gX
3,Shivers,"Ed Sheeran",360896,https://open.spotify.com/track/75MNhvTCCKsST3YqqUiU9r
4,"Where Are You Now","Lost Frequencies",349322,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
5,"STAY (with Justin Bieber)","The Kid LAROI",326114,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
6,Späti,Gzuz,315385,https://open.spotify.com/track/1S4Ehm8b7O4n9lIy3uAMS1
7,"Auf & Ab",Montez,299632,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
8,B.I.B.O.,Dardan,275713,https://open.spotify.com/track/5F3sqL2deoeV2kr8Vn9H4V
9,Pepas,Farruko,261715,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
10,MONEY,LISA,259979,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
11,"Belgisches Viertel",ART,256793,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
12,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",255834,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
13,10von10,Pajel,251723,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
14,"paris freestyle - skrilla remix",Pashanim,242164,https://open.spotify.com/track/6fuO9uk9wbjCHvQJqk2Qpx
15,"Cold Heart - PNAU Remix","Elton John",241728,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39
16,"Normal für mich",Jamule,241677,https://open.spotify.com/track/4KNeXUjINFJmLceS4KUYGa
17,Mosaik,"kid kapri",238254,https://open.spotify.com/track/3x9fMzoAPNxEFVrP6kU1f7
18,"Moth To A Flame (with The Weeknd)","Swedish House Mafia",225317,https://open.spotify.com/track/2gpWyfu7eZ01zzncHpxOtA
19,"Blaues Licht","RAF Camora",222834,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
20,Guapa,"RAF Camora",216293,https://open.spotify.com/track/5FsV0biZgb8tmQtau5LxKz
