,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Blaues Licht","RAF Camora",800517,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
2,Sommergewitter,Pashanim,578252,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
3,"STAY (with Justin Bieber)","The Kid LAROI",576378,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
4,"Bad Habits","Ed Sheeran",498560,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
5,Beggin',Måneskin,497771,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
6,"good 4 u","Olivia Rodrigo",352973,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
7,"I WANNA BE YOUR SLAVE",Måneskin,346134,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
8,"Love Tonight - Edit",Shouse,341626,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
9,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",263362,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK
10,"Wenn ich geh",Jamule,262892,https://open.spotify.com/track/7bs43GIqBJY9V6lCQEVSep
11,"Lieben wir","Shirin David",259636,https://open.spotify.com/track/49gzU1IS1B6P3GATSZ5eCE
12,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,247713,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
13,"MONTERO (Call Me By Your Name)","Lil Nas X",238227,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
14,"Nese Don",Loredana,237665,https://open.spotify.com/track/6ZVpk9bSJGebJJzJmMocua
15,"Because You Move Me",Tinlicker,228633,https://open.spotify.com/track/05GvwwTLLID738BbKN1ze0
16,Zukunft,"RAF Camora",222999,https://open.spotify.com/track/0myjXsBDYloFnVcQkF2baU
17,SCHMETTERLING,Luciano,220394,https://open.spotify.com/track/3gUVLJZ0JoGRuoRNUCIYsI
18,Durstlöscher,01099,214108,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
19,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",204486,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
20,"Rote Augen 2",Kalazh44,201546,https://open.spotify.com/track/5eaGYeLg9N3ngZVd0DUWQm
21,"Ramenez la coupe à la maison",Vegedream,189423,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
22,"Iko Iko (My Bestie)","Justin Wellington",182499,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
23,"King Kong",HBz,179283,https://open.spotify.com/track/7GIlBNE6pZRfoRfo4oL7f0
