,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Madonna,Bausa,552573,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
2,"Ohne Dich",KASIMIR1441,378406,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
3,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",359003,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
4,"Astronaut In The Ocean","Masked Wolf",331036,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
5,"The Business",Tiësto,293476,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
6,"Keiner kann mich ficken!","187 Strassenbande",284722,https://open.spotify.com/track/7M4zWJmzuf8aZ2aEQUnzU3
7,"Your Love (9PM)",ATB,260297,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
8,"drivers license","Olivia Rodrigo",254636,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
9,"Save Your Tears","The Weeknd",246631,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
10,"WITHOUT YOU","The Kid LAROI",219791,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
11,"White Lies",VIZE,218332,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
12,"BAD EYEZ",Nimo,216723,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
13,"Girls Like Us","Zoe Wees",204386,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
14,"All We Got (feat. KIDDO)","Robin Schulz",195626,https://open.spotify.com/track/1iAyJBksvAI6DQEnzv8l1E
15,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,192321,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
16,"Head & Heart (feat. MNEK)","Joel Corry",190839,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
17,"No Comprendo",Jamule,187169,https://open.spotify.com/track/5ezbc8nalmV7JqLQQfHwTV
18,"Paradise (feat. Dermot Kennedy)",MEDUZA,185199,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
19,"Blinding Lights","The Weeknd",183602,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
20,"Weisst wie es ist",Bausa,183249,https://open.spotify.com/track/2Roj3Kvhy5BCjkSSJ2Q3Nz
21,"Mood (feat. iann dior)",24kGoldn,179325,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
22,"Love Not War (The Tampa Beat)","Jason Derulo",176556,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
23,SMS,Samra,174705,https://open.spotify.com/track/65WZOMvIcnObuLEEZvlksc
24,"Lost (feat. TOPIC42)",Samra,173335,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
25,Ordentlich,t-low,173004,https://open.spotify.com/track/4DnHEa1fuf3bn61AwT8Qiv
26,"Wellerman - Sea Shanty","Nathan Evans",171076,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
27,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,169799,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
28,"Wenn sie ruft","Miksu / Macloud",159267,https://open.spotify.com/track/0O214XAfoQz8VVH83xpAjz
29,Goosebumps,HVME,158566,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
30,"My Head & My Heart","Ava Max",156607,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
31,Whoopty,CJ,155076,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
32,"Where The Lights Are Low","Toby Romeo",154491,https://open.spotify.com/track/0Cnb8XdGDMHAmIRBUJMkIS
33,"Verdammt ich lieb' Dich","Mike Singer",154173,https://open.spotify.com/track/6PA5kMfB3Hbi7rFFKiRIf4
34,Arcade,"Duncan Laurence",153069,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
35,"Calling My Phone","Lil Tjay",151021,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
36,Warum?,Ra'is,147600,https://open.spotify.com/track/6yhEFpIxCz0TXnEpKYoPjZ
37,"Rise Up (feat. Vamero)",VINAI,144351,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
38,Angst,"Apache 207",144029,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
39,Subwoofer,"SHINSKY x DIMA",140969,https://open.spotify.com/track/5zPT86unoFaNP2J348n1p0
40,"Wer wenn nicht wir","Wincent Weiss",140307,https://open.spotify.com/track/5jYDCxuSx1mfApeWA4SlqX
41,Roller,"Apache 207",139673,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
42,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",135146,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
43,"you broke me first","Tate McRae",130472,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
44,Afterglow,"Ed Sheeran",127926,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
45,Hypnotized,"Purple Disco Machine",119789,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
46,Verlierer,LUNA,119261,https://open.spotify.com/track/6ZklqpekeC0KFGzyFVjQuj
47,Lonely,"Miksu / Macloud",114592,https://open.spotify.com/track/2YjkalYiseRDPYjpzLu8Vl
48,"Prisoner (feat. Dua Lipa)","Miley Cyrus",113149,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
49,"Fly Away","Tones And I",112801,https://open.spotify.com/track/5ri4zqtWhG07hIuNNDWP76
50,"VIP in der Psychiatrie",K.I.Z,112414,https://open.spotify.com/track/0Dpng1mlDYSt3X6506kdsT
51,"The One","Rea Garvey",106040,https://open.spotify.com/track/6j0l7Hjt6qeDCQnYBZuJXY
52,"Der letzte Tanz",Bosse,104980,https://open.spotify.com/track/3JtIS5WNPJokeMeEVnWWEM
