,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,2CB,"RAF Camora",609784,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
2,10von10,Pajel,487287,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
3,"STAY (with Justin Bieber)","The Kid LAROI",483523,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
4,"Auf & Ab",Montez,435963,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
5,"Heat Waves","Glass Animals",390775,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
6,"Blaues Licht","RAF Camora",317984,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
7,"Bad Habits","Ed Sheeran",307955,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
8,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",291819,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK
9,Sommergewitter,Pashanim,272594,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
10,"Belgisches Viertel",ART,245832,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
11,"Love Tonight - Edit",Shouse,239702,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
12,"Wenn du mich siehst","RAF Camora",232263,https://open.spotify.com/track/3AVC5l5wCEALuj4tg02uIL
13,Beggin',Måneskin,229010,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
14,"Roid Rage",Kollegah,220641,https://open.spotify.com/track/1NuypJsLPLx3sRGtq0U5rR
15,Woman,"Doja Cat",220107,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
16,"Sterne unterm Dach",badmómzjay,217933,https://open.spotify.com/track/0Gj6aUE3y9Pcjm9Lr3IcH9
17,"Where Are You Now","Lost Frequencies",216562,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
18,2sad2disco,"Apache 207",215534,https://open.spotify.com/track/3HJKVymmisbtzi3s0hFCG4
19,"good 4 u","Olivia Rodrigo",208629,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
20,Shivers,"Ed Sheeran",205355,https://open.spotify.com/track/6bQfNiqyCX7UaQSvVVGo4I
21,Crashen,t-low,188113,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
22,"Fair Trade (with Travis Scott)",Drake,183944,https://open.spotify.com/track/40iJIUlhi6renaREYGeIDS
23,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",182192,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
24,DUFT,Nimo,179795,https://open.spotify.com/track/04JZSMxttodAJaA1bhrbJg
25,"I WANNA BE YOUR SLAVE",Måneskin,174126,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
26,"Because You Move Me",Tinlicker,173028,https://open.spotify.com/track/05GvwwTLLID738BbKN1ze0
27,"61 Grad",Endzone,167166,https://open.spotify.com/track/5Z7J2Au61uO7K1ZPNG1eTv
28,Mandarinen,Shindy,159087,https://open.spotify.com/track/4HOWTItpwHvQSNyyiwWsPT
29,50km/h,Azet,149462,https://open.spotify.com/track/2doQEUAL5bzUVG6fP07VWV
30,"Wenn Du mich lässt",LEA,148877,https://open.spotify.com/track/6Ey7KSTV0Zx0fnxOw6bdK8
31,Moncler,SSIO,145654,https://open.spotify.com/track/6ekW1oiSgYxhXUwomHQzW0
32,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,145468,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
33,"MONTERO (Call Me By Your Name)","Lil Nas X",144375,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
34,Colorado,"Milky Chance",144202,https://open.spotify.com/track/0eZmBWVC1HYayrP2fqQ7nu
35,Vollmond,Eno,136859,https://open.spotify.com/track/7fAzrCS4F29tUvXxi4PcRR
36,"Girls Want Girls (with Lil Baby)",Drake,134586,https://open.spotify.com/track/37Nqx7iavZpotJSDXZWbJ3
37,"Lieben wir","Shirin David",132591,https://open.spotify.com/track/49gzU1IS1B6P3GATSZ5eCE
38,"Mit Mir",Loredana,130114,https://open.spotify.com/track/5RWOCS1epJ5Sm6Gu4k8FVo
39,Habit,Laurell,128441,https://open.spotify.com/track/4bnutybG1itDcpyoQo2Uoc
40,"Chosen (feat. Ty Dolla $ign)",Blxst,125306,https://open.spotify.com/track/1dIWPXMX4kRHj6Dt2DStUQ
41,Durstlöscher,01099,121311,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
42,"King Kong",HBz,118900,https://open.spotify.com/track/7GIlBNE6pZRfoRfo4oL7f0
43,"Way 2 Sexy (with Future & Young Thug)",Drake,118536,https://open.spotify.com/track/0k1WUmIRnG3xU6fvvDVfRG
44,u.,niteboi,116977,https://open.spotify.com/track/0J7oHYxjF6Oln61wy0kP2i
45,Hurricane,"Kanye West",114290,https://open.spotify.com/track/0RbW8kWozrVSIGb4V13o0o
46,"Iko Iko (My Bestie)","Justin Wellington",113936,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
47,SCHMETTERLING,Luciano,113912,https://open.spotify.com/track/3gUVLJZ0JoGRuoRNUCIYsI
48,"HAB NUR EINE BITTE.",Lune,111249,https://open.spotify.com/track/3wuZr8TDtyvJWVIpSKK4HZ
49,"Need to Know","Doja Cat",110574,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi
50,"Happier Than Ever","Billie Eilish",110369,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
51,"If You Really Love Me (How Will I Know)","David Guetta",107429,https://open.spotify.com/track/1V7bZ9gEIwFQpm8yGxRHNA
52,"Liege wieder wach",Jamule,103601,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
53,Pepas,Farruko,102091,https://open.spotify.com/track/5fwSHlTEWpluwOM0Sxnh5k
54,Sterne,Monet192,100975,https://open.spotify.com/track/2u6bOElAumW6DiNbOv69we
55,Madonna,Bausa,98158,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
56,Run,OneRepublic,96439,https://open.spotify.com/track/6KL88T4Ma4ABXqzgUoEwkd
57,"In Da Getto","J Balvin",96119,https://open.spotify.com/track/1q0PYXTbDsirp2l74ng6pn
58,"Love Tonight - David Guetta Remix Edit",Shouse,95782,https://open.spotify.com/track/2prnn41CblB8B4yWACDljP
59,"Ich darf das","Shirin David",94928,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
60,"Take My Breath - Single Version","The Weeknd",94603,https://open.spotify.com/track/6M3PsepEj5gyJoIi7Xvr7u
61,"Following the Sun",SUPER-Hi,92622,https://open.spotify.com/track/5A5bLKdL5I3k3FTEQlAUw7
62,"love nwantiti (feat. ElGrande Toto) - North African Remix",CKay,92260,https://open.spotify.com/track/1EYeZGTMCjV7uVey5fNWXM
63,"Unbreakable (with Sam Gray)",TELYKast,91822,https://open.spotify.com/track/1ymsN94JMOSZncP5WETfSh
64,"Never Going Home",Kungs,89485,https://open.spotify.com/track/0xfMlIW8lS40qvpsUw1l0X
65,"Your Love (9PM)",ATB,88724,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
66,"The Business",Tiësto,88508,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
67,Roller,"Apache 207",88451,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
68,"Blinding Lights","The Weeknd",88232,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
69,"Für dich (feat. ille & MABU)",lityway,85679,https://open.spotify.com/track/2e9SUhfqprCWCWNXcZNjxP
70,"Like I Can","Sam Smith",85367,https://open.spotify.com/track/0mJBiaODgK0XjOLCN5fItq
71,Paradies,Samra,84568,https://open.spotify.com/track/0DsZj4PVVZjYCjhvibE5wp
72,"Ramenez la coupe à la maison",Vegedream,84550,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
73,Redlight,Glockenbach,83325,https://open.spotify.com/track/24osWl0SQSyHzGyEMdf394
74,B.I.B.O.,Dardan,82902,https://open.spotify.com/track/5F3sqL2deoeV2kr8Vn9H4V
75,Frisch,01099,82663,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
76,"Wasted Love (feat. Lagique)",Ofenbach,81616,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
77,"Another Love","Tom Odell",81393,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
78,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",80252,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
79,Zukunft,"RAF Camora",79885,https://open.spotify.com/track/34tKBUUl8bAeqex8i82Z0L
80,"Cold Heart - PNAU Remix","Elton John",79619,https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz
81,2055,"Sleepy Hallow",79548,https://open.spotify.com/track/4XvcHTUfIlWfyJTRG0aqlo
82,"Frag mich nicht","Miksu / Macloud",79421,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
83,Extasy,"187 Strassenbande",79288,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
84,"Head & Heart (feat. MNEK)","Joel Corry",78641,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
85,"Wenn ich geh",Jamule,77222,https://open.spotify.com/track/7bs43GIqBJY9V6lCQEVSep
86,"Levitating (feat. DaBaby)","Dua Lipa",76915,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
87,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",76824,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
88,"Kiss Me More (feat. SZA)","Doja Cat",76580,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
89,River,"Tom Gregory",75670,https://open.spotify.com/track/6jmIUrOD5seJEh6Z6RP2xz
90,GHETTOGIRL,Capo,75258,https://open.spotify.com/track/0G5x5rALxKOkwicMjKta79
91,"I GUESS I'M IN LOVE","Clinton Kane",74872,https://open.spotify.com/track/1is8gU4RVcN4J8xItxWoOY
92,MONDSCHEIN,Lune,74703,https://open.spotify.com/track/6QOyA8xqk23lddgX62zfXh
93,"Kuss an Dich",HE/RO,74434,https://open.spotify.com/track/6svaq5AkKvC5zRwUZFRF1B
94,Tränen,Lucio101,74004,https://open.spotify.com/track/3cWzy2XDyZP5OT5MygdxHt
95,"Im Schatten der Feigenbäume",Shindy,73780,https://open.spotify.com/track/0xE2vexzJ6Q2qtl3zT98BT
96,"Astronaut In The Ocean","Masked Wolf",73535,https://open.spotify.com/track/6E90gq0KO6FYZVOXx8kCcC
97,"Mood (feat. iann dior)",24kGoldn,72043,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
98,"Don't Shut Me Down",ABBA,72031,https://open.spotify.com/track/2AHnmlkyZbnxqSA66B7jK3
99,"ICH WÜRD GERN",Musso,71775,https://open.spotify.com/track/4WT5u2mgDoK67AF5nODdUB
100,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",71032,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
101,Schwarz,LEA,70984,https://open.spotify.com/track/0XpTuvT4Yueddiv20w6M9a
102,"Gangsta's Paradise",Coolio,70322,https://open.spotify.com/track/7lQWRAjyhTpCWFC0jmclT4
103,"Drei Uhr Nachts","Mark Forster",69069,https://open.spotify.com/track/6NMA5MsBDOqwQuVT3IbwNj
104,"Cover Me In Sunshine",P!nk,67990,https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m
105,"Glaub mir",OMG,67503,https://open.spotify.com/track/4j3PzXEwTH128e4FUG0FN1
106,"Summer of Love (Shawn Mendes & Tainy)","Shawn Mendes",67212,https://open.spotify.com/track/0z8hI3OPS8ADPWtoCjjLl6
