,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,2CB,"RAF Camora",717628,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
2,10von10,Pajel,571535,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
3,"STAY (with Justin Bieber)","The Kid LAROI",523873,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
4,"Auf & Ab",Montez,519138,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
5,"Heat Waves","Glass Animals",449455,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
6,"Blaues Licht","RAF Camora",371992,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
7,"Bad Habits","Ed Sheeran",344267,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
8,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",320562,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK
9,"Belgisches Viertel",ART,306897,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
10,Sommergewitter,Pashanim,305217,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
11,"Wenn du mich siehst","RAF Camora",275765,https://open.spotify.com/track/3AVC5l5wCEALuj4tg02uIL
12,"Where Are You Now","Lost Frequencies",264888,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
13,Shivers,"Ed Sheeran",263914,https://open.spotify.com/track/6bQfNiqyCX7UaQSvVVGo4I
14,"Sterne unterm Dach",badmómzjay,263558,https://open.spotify.com/track/0Gj6aUE3y9Pcjm9Lr3IcH9
15,"Roid Rage",Kollegah,259888,https://open.spotify.com/track/1NuypJsLPLx3sRGtq0U5rR
16,"Love Tonight - Edit",Shouse,257439,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
17,2sad2disco,"Apache 207",246962,https://open.spotify.com/track/3HJKVymmisbtzi3s0hFCG4
