,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"allein allein",Ufo361,495957,https://open.spotify.com/track/0pA0BVXTONNqSldC9FdiaU
2,abcdefu,GAYLE,381938,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL
3,"Do It To It",ACRAZE,335651,https://open.spotify.com/track/20on25jryn53hWghthWWW3
4,"Mit Dir",Sido,317284,https://open.spotify.com/track/2xFMvrqk99biaLQavjufta
5,"Heat Waves","Glass Animals",300415,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
6,"DER LETZTE SONG (ALLES WIRD GUT) (feat. Fred Rabe)",KUMMER,259348,https://open.spotify.com/track/2FQRZLR31e3423Nmrgv0Pv
7,Shivers,"Ed Sheeran",255623,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5
8,"Enemy (with JID) - from the series Arcane League of Legends","Imagine Dragons",249701,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ
9,"Cold Heart - PNAU Remix","Elton John",249504,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39
10,"Where Are You Now","Lost Frequencies",249051,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
11,"STAY (with Justin Bieber)","The Kid LAROI",242801,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
12,Pepas,Farruko,239834,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
13,"Rubinroter Wein",ART,228260,https://open.spotify.com/track/5aYQ6eeE2qIDI4Nkp3P4DP
14,"Auf & Ab",Montez,216098,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
15,"Blunt für dich",Jazeek,211207,https://open.spotify.com/track/2ez3Jmw9dFAJEGX1naEqBg
16,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",207641,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
17,"paris freestyle - skrilla remix",Pashanim,203195,https://open.spotify.com/track/6fuO9uk9wbjCHvQJqk2Qpx
18,"Easy On Me",Adele,195214,https://open.spotify.com/track/46IZ0fSY2mpAiktS3KOqds
19,"The Motto",Tiësto,189638,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO
20,Späti,Gzuz,188500,https://open.spotify.com/track/1S4Ehm8b7O4n9lIy3uAMS1
21,"Bad Habits","Ed Sheeran",184169,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d
22,Infinity,"Jaymes Young",180838,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK
23,Acapulco,"Jason Derulo",155658,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
24,"Blaues Licht","RAF Camora",153402,https://open.spotify.com/track/2Oi1IJ6JEUX1aya9VUAA1Z
25,"Genau so Eine",Gzuz,152125,https://open.spotify.com/track/46OCZYetGZYSxpKRJ8epzp
26,10von10,Pajel,151682,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
27,Sommergewitter,Pashanim,151364,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
28,SUVs,Luciano,149619,https://open.spotify.com/track/01I8aPBUJIMzCtHsCVvmq5
29,"Love Tonight - Edit",Shouse,142707,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
30,"It'll Be Okay","Shawn Mendes",140697,https://open.spotify.com/track/2KnLkZ3z7PO3kgVGHGqDpD
31,Jung,Jamule,139662,https://open.spotify.com/track/5wCdJxq3lbU71XllH2BuWW
32,"I Ke Harru",Eddin,137465,https://open.spotify.com/track/6KKEjDiimNHEHRixna4Dtt
33,Toxic,BoyWithUke,136514,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v
34,B.I.B.O.,Dardan,132816,https://open.spotify.com/track/5F3sqL2deoeV2kr8Vn9H4V
35,"Belgisches Viertel",ART,132642,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
36,"good 4 u","Olivia Rodrigo",131465,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
37,"Friendships (Lost My Love)","Pascal Letoublon",131236,https://open.spotify.com/track/0lQ2obtzmAsJu9xk3D6FqH
38,"Ein Jahr (feat. Montez)","Capital Bra",131027,https://open.spotify.com/track/1umWYzhtxWxlVvnvfWLbT4
39,"THATS WHAT I WANT","Lil Nas X",128280,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
40,"I AM WOMAN","Emmy Meli",126687,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb
41,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,125388,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
42,Sport,"Apache 207",124980,https://open.spotify.com/track/5ewhpp17f3pUSx9xCwC6b1
43,"TO THE MOON","Jnr Choi",124799,https://open.spotify.com/track/0hYFc3HSZHDaDzquLVRwBH
44,"My Universe",Coldplay,124609,https://open.spotify.com/track/46HNZY1i7O6jwTA7Slo2PI
45,"Because You Move Me",Tinlicker,120614,https://open.spotify.com/track/1F80MEkZA9yTlpMQp9dhht
46,"MIDDLE OF THE NIGHT","Elley Duhé",120247,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly
47,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",119464,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
48,"Dopamine (feat. Eyelar)","Purple Disco Machine",110953,https://open.spotify.com/track/5JBtWpLoGO62gb5vax505b
49,"ES IST WIE ES IST",NGEE,109116,https://open.spotify.com/track/7xx6S5PsAV7rziVCjCzDrl
50,HIGH,Hava,108380,https://open.spotify.com/track/2PDM9Byxz5crB2IXuh2Oal
51,Beggin',Måneskin,107938,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
52,Madonna,Bausa,107678,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
