,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Mandarinen,Shindy,752156,https://open.spotify.com/track/4HOWTItpwHvQSNyyiwWsPT
2,2sad2disco,"Apache 207",733236,https://open.spotify.com/track/3HJKVymmisbtzi3s0hFCG4
3,10von10,Pajel,718885,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
4,"Auf & Ab",Montez,698680,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
5,"STAY (with Justin Bieber)","The Kid LAROI",681963,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
6,"Blaues Licht","RAF Camora",522845,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
7,"Girls Want Girls (with Lil Baby)",Drake,451304,https://open.spotify.com/track/37Nqx7iavZpotJSDXZWbJ3
8,"Fair Trade (with Travis Scott)",Drake,442731,https://open.spotify.com/track/40iJIUlhi6renaREYGeIDS
9,"Bad Habits","Ed Sheeran",441414,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
10,"Wenn du mich siehst","RAF Camora",401617,https://open.spotify.com/track/3hxJ3qXqg8ysYBF1QmO8Ir
11,Sommergewitter,Pashanim,396456,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
12,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",387278,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK
13,"Heat Waves","Glass Animals",380879,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
14,"Belgisches Viertel",ART,377727,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
15,"Love Tonight - Edit",Shouse,365496,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
16,Engel,Ufo361,360482,https://open.spotify.com/track/1Oc3U3AerpJD0WURqqWaae
17,"Champagne Poetry",Drake,355116,https://open.spotify.com/track/2HSmyk2qMN8WQjuGhaQgCk
18,Beggin',Måneskin,337753,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
19,"Papi’s Home",Drake,308098,https://open.spotify.com/track/6jy9yJfgCsMHdu2Oz4BGKX
20,"good 4 u","Olivia Rodrigo",292889,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
21,Woman,"Doja Cat",286045,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
22,"Way 2 Sexy (with Future & Young Thug)",Drake,285783,https://open.spotify.com/track/0k1WUmIRnG3xU6fvvDVfRG
23,"Love All (with JAY-Z)",Drake,278088,https://open.spotify.com/track/4VCbgIdr8ptegWeJpqLVHH
24,"In The Bible (with Lil Durk & Giveon)",Drake,273848,https://open.spotify.com/track/61S79KIVA4I9FXbnsylEHT
25,"61 Grad",Endzone,267278,https://open.spotify.com/track/5Z7J2Au61uO7K1ZPNG1eTv
26,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,267175,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
27,"Because You Move Me",Tinlicker,267169,https://open.spotify.com/track/05GvwwTLLID738BbKN1ze0
28,"Mit Mir",Loredana,266025,https://open.spotify.com/track/5RWOCS1epJ5Sm6Gu4k8FVo
29,"Where Are You Now","Lost Frequencies",265115,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
30,"I WANNA BE YOUR SLAVE",Måneskin,262866,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
31,Crashen,t-low,262297,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
32,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",245842,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
33,Hurricane,"Kanye West",237689,https://open.spotify.com/track/0RbW8kWozrVSIGb4V13o0o
34,TSU,Drake,228270,https://open.spotify.com/track/4s7QLoImIwmPi9L6dq1nVW
35,"Don't Shut Me Down",ABBA,226180,https://open.spotify.com/track/2AHnmlkyZbnxqSA66B7jK3
36,Vollmond,Eno,224962,https://open.spotify.com/track/7fAzrCS4F29tUvXxi4PcRR
