,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ohne Dich",KASIMIR1441,678826,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
2,"drivers license","Olivia Rodrigo",381834,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
3,"The Business",Tiësto,312725,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
4,"NO HUGS",Ufo361,312428,https://open.spotify.com/track/6lWncv0txvt3Qwf5jY3ogH
5,Angst,"Apache 207",272377,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
6,"WITHOUT YOU","The Kid LAROI",261261,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
7,"Lost (feat. TOPIC42)",Samra,258000,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
8,Paradies,Gzuz,232130,https://open.spotify.com/track/6qNLO4HzHeVvHxTaCFMXrf
9,Whoopty,CJ,229651,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
10,"Astronaut In The Ocean","Masked Wolf",226582,https://open.spotify.com/track/3Ofmpyhv5UAQ70mENzB277
11,"All We Got (feat. KIDDO)","Robin Schulz",220569,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
12,"Your Love (9PM)",ATB,216217,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
13,Lonely,"Miksu / Macloud",214284,https://open.spotify.com/track/2YjkalYiseRDPYjpzLu8Vl
14,"Head & Heart (feat. MNEK)","Joel Corry",212908,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
15,"Mood (feat. iann dior)",24kGoldn,209727,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
16,Hell,"PA Sports",203962,https://open.spotify.com/track/1CFBjAXDYaKLyxGMrijeo1
17,"Paradise (feat. Dermot Kennedy)",MEDUZA,201558,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
