,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Heat Waves","Glass Animals",448490,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
2,"STAY (with Justin Bieber)","The Kid LAROI",446059,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
3,"Auf & Ab",Montez,437461,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
4,10von10,Pajel,408773,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
5,"Ich bin weg - BoroBoro",Samra,394024,https://open.spotify.com/track/1f6Paz0Vf1CPhcNDs1vMyR
6,"Where Are You Now","Lost Frequencies",387446,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
7,Shivers,"Ed Sheeran",370672,https://open.spotify.com/track/75MNhvTCCKsST3YqqUiU9r
8,2CB,"RAF Camora",355386,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
9,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",320426,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
10,"Blaues Licht","RAF Camora",316328,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
11,"Belgisches Viertel",ART,308349,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
12,"Bad Habits","Ed Sheeran",294271,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
13,"Eine Pille","Bonez MC",282794,https://open.spotify.com/track/54mztWQ0VfH2pqw0jRROZC
14,"Baby 2.0",Zuna,275449,https://open.spotify.com/track/4mc0wGvP83zeFlhuatdyXM
15,Sommergewitter,Pashanim,251039,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
16,"Para Drill",Dardan,240096,https://open.spotify.com/track/1JOAfPOJkTIdrVdrYMF9LD
17,"Immer wenn es regnet",Loredana,233530,https://open.spotify.com/track/1ET2yDvPFLjWGNUoZHPbSh
18,"Love Tonight - Edit",Shouse,222461,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
19,Fair,Nura,218288,https://open.spotify.com/track/3uSWJuI3SGbn2HGKrhM3Mn
20,Woman,"Doja Cat",210149,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
21,Beggin',Måneskin,206412,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
22,OZEAN,KALIM,205436,https://open.spotify.com/track/3vQqFgN3bhO1Lim4yXzmi5
23,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",205094,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
24,"Wenn du mich siehst","RAF Camora",203113,https://open.spotify.com/track/3AVC5l5wCEALuj4tg02uIL
25,"good 4 u","Olivia Rodrigo",197945,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
26,Crashen,t-low,195711,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
27,"THATS WHAT I WANT","Lil Nas X",195587,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
28,"Because You Move Me",Tinlicker,180769,https://open.spotify.com/track/1F80MEkZA9yTlpMQp9dhht
29,"I WANNA BE YOUR SLAVE",Måneskin,178169,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
30,"love nwantiti (ah ah ah)",CKay,174426,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
31,Pepas,Farruko,171642,https://open.spotify.com/track/5fwSHlTEWpluwOM0Sxnh5k
32,"Sterne unterm Dach",badmómzjay,170454,https://open.spotify.com/track/1edUWAS1x66v10yguQ6qkO
33,Polizei,"KC Rebell",167201,https://open.spotify.com/track/21nMasJVN7cJ9gxtxUEPsu
34,"Gut im Geschäft","AK AUSSERKONTROLLE",163638,https://open.spotify.com/track/7yLsJKvUGkfjg8gkXSJhDF
35,u.,niteboi,162586,https://open.spotify.com/track/0J7oHYxjF6Oln61wy0kP2i
36,leer,Milano,161678,https://open.spotify.com/track/7BCuji0Q2jK2kmt5RstQiS
37,"Wenn Du mich lässt",LEA,160708,https://open.spotify.com/track/6Ey7KSTV0Zx0fnxOw6bdK8
38,"MONTERO (Call Me By Your Name)","Lil Nas X",159009,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W
39,Colorado,"Milky Chance",156978,https://open.spotify.com/track/0eZmBWVC1HYayrP2fqQ7nu
40,"love nwantiti (feat. ElGrande Toto) - North African Remix",CKay,147070,https://open.spotify.com/track/1EYeZGTMCjV7uVey5fNWXM
41,"love nwantiti (feat. Dj Yo! & AX'EL) - Remix",CKay,140925,https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU
42,"Mit Mir",Loredana,140284,https://open.spotify.com/track/5Qj2s3QcOu3tU2S0TYSS7D
43,"61 Grad",Endzone,139813,https://open.spotify.com/track/5Z7J2Au61uO7K1ZPNG1eTv
44,"Chosen (feat. Ty Dolla $ign)",Blxst,138656,https://open.spotify.com/track/1dIWPXMX4kRHj6Dt2DStUQ
45,"Never Going Home",Kungs,138275,https://open.spotify.com/track/0xfMlIW8lS40qvpsUw1l0X
46,"ICH WILL DICH",Rubi,136555,https://open.spotify.com/track/6TVjsvC0IzHsVwfSmt2EjO
47,Vollmond,Eno,135428,https://open.spotify.com/track/7fAzrCS4F29tUvXxi4PcRR
48,"Fair Trade (with Travis Scott)",Drake,135386,https://open.spotify.com/track/40iJIUlhi6renaREYGeIDS
49,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,128973,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
50,2sad2disco,"Apache 207",126166,https://open.spotify.com/track/3HJKVymmisbtzi3s0hFCG4
51,Habit,Laurell,123121,https://open.spotify.com/track/4bnutybG1itDcpyoQo2Uoc
52,"Happier Than Ever","Billie Eilish",120385,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
53,SCHMETTERLING,Luciano,117962,https://open.spotify.com/track/3gUVLJZ0JoGRuoRNUCIYsI
54,"In Da Getto","J Balvin",116209,https://open.spotify.com/track/1q0PYXTbDsirp2l74ng6pn
55,"My Universe",Coldplay,115946,https://open.spotify.com/track/3FeVmId7tL5YN8B7R3imoM
56,Acapulco,"Jason Derulo",114265,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
57,"Cold Heart - PNAU Remix","Elton John",113559,https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz
58,Durstlöscher,01099,112900,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
59,"Life Goes On","Oliver Tree",112216,https://open.spotify.com/track/0eu4C55hL6x29mmeAjytzC
60,"Lieben wir","Shirin David",108373,https://open.spotify.com/track/49gzU1IS1B6P3GATSZ5eCE
61,"Way 2 Sexy (with Future & Young Thug)",Drake,107781,https://open.spotify.com/track/0k1WUmIRnG3xU6fvvDVfRG
62,"King Kong",HBz,104891,https://open.spotify.com/track/7GIlBNE6pZRfoRfo4oL7f0
63,Parfum,LEA,103822,https://open.spotify.com/track/7DAwoiyKRNeS25oqvGk5lQ
64,"If You Really Love Me (How Will I Know)","David Guetta",103599,https://open.spotify.com/track/1V7bZ9gEIwFQpm8yGxRHNA
65,Madonna,Bausa,103179,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
66,"Liege wieder wach",Jamule,103010,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
67,"Take My Breath - Single Version","The Weeknd",99420,https://open.spotify.com/track/6M3PsepEj5gyJoIi7Xvr7u
68,"Friendships (Lost My Love)","Pascal Letoublon",98882,https://open.spotify.com/track/0lQ2obtzmAsJu9xk3D6FqH
69,"Für dich (feat. ille & MABU)",lityway,94446,https://open.spotify.com/track/2e9SUhfqprCWCWNXcZNjxP
70,Bored,"Billie Eilish",93950,https://open.spotify.com/track/04sN26COy28wTXYj3dMoiZ
71,"Need to Know","Doja Cat",93834,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi
72,"The Business",Tiësto,91612,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
73,2055,"Sleepy Hallow",90789,https://open.spotify.com/track/4XvcHTUfIlWfyJTRG0aqlo
74,Mandarinen,Shindy,90326,https://open.spotify.com/track/4HOWTItpwHvQSNyyiwWsPT
75,"HAB NUR EINE BITTE.",Lune,89555,https://open.spotify.com/track/3wuZr8TDtyvJWVIpSKK4HZ
76,Zukunft,"RAF Camora",89226,https://open.spotify.com/track/34tKBUUl8bAeqex8i82Z0L
77,Roller,"Apache 207",88619,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
78,Extasy,"187 Strassenbande",87867,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
79,"Blinding Lights","The Weeknd",87743,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
80,"Love Tonight - David Guetta Remix Edit",Shouse,86892,https://open.spotify.com/track/2prnn41CblB8B4yWACDljP
81,"Ich darf das","Shirin David",86391,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
82,Run,OneRepublic,86332,https://open.spotify.com/track/6KL88T4Ma4ABXqzgUoEwkd
83,"Your Love (9PM)",ATB,84054,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
84,Zwannis,Pashanim,82825,https://open.spotify.com/track/0hjnVLb05BYtmMzSKroSEO
85,Frisch,01099,82683,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
86,"Like I Can","Sam Smith",82681,https://open.spotify.com/track/0mJBiaODgK0XjOLCN5fItq
87,"Wildest Dreams (Taylor's Version)","Taylor Swift",82027,https://open.spotify.com/track/1Ov37jtRQ2YNAe8HzfczkL
88,"Iko Iko (My Bestie)","Justin Wellington",81837,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
89,"Another Love","Tom Odell",81672,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
90,"Wasted Love (feat. Lagique)",Ofenbach,81219,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
91,Apple,RIN,80983,https://open.spotify.com/track/1SVV2YIx9ouyD2WwQqBL61
92,Paradies,Samra,80716,https://open.spotify.com/track/0DsZj4PVVZjYCjhvibE5wp
93,"Frag mich nicht","Miksu / Macloud",80576,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
94,"Meet Me At Our Spot","THE ANXIETY",80569,https://open.spotify.com/track/07MDkzWARZaLEdKxo6yArG
95,"Following the Sun",SUPER-Hi,79952,https://open.spotify.com/track/5A5bLKdL5I3k3FTEQlAUw7
96,MONEY,LISA,79427,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
97,Redlight,Glockenbach,79202,https://open.spotify.com/track/24osWl0SQSyHzGyEMdf394
98,Du&Ich,Loredana,78675,https://open.spotify.com/track/6YFW7kSrf08bIzjlGEpjR9
99,Thunder,"Gabry Ponte",78445,https://open.spotify.com/track/2USlegnFJLrVLpoVfPimKB
100,"Ramenez la coupe à la maison",Vegedream,78384,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
101,Schwarz,LEA,78304,https://open.spotify.com/track/0XpTuvT4Yueddiv20w6M9a
102,"Roid Rage",Kollegah,77546,https://open.spotify.com/track/1NuypJsLPLx3sRGtq0U5rR
103,"Head & Heart (feat. MNEK)","Joel Corry",77207,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
104,LILA,Olexesh,77004,https://open.spotify.com/track/0XXFjHW8325q9sYnYoB38B
105,"Ohne Dich",KASIMIR1441,76261,https://open.spotify.com/track/1BHgWnOYgtAHhMZU73co1D
106,"I GUESS I'M IN LOVE","Clinton Kane",75548,https://open.spotify.com/track/1is8gU4RVcN4J8xItxWoOY
107,blau,LUNA,75321,https://open.spotify.com/track/75J8OuOkEyMIG9scAuuwew
108,"Ohne mein Team","Bonez MC",75052,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3
109,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",74471,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
110,"Kuss an Dich",HE/RO,74274,https://open.spotify.com/track/6svaq5AkKvC5zRwUZFRF1B
111,"Gangsta's Paradise",Coolio,73080,https://open.spotify.com/track/7lQWRAjyhTpCWFC0jmclT4
112,"Levitating (feat. DaBaby)","Dua Lipa",72484,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
113,"Kiss Me More (feat. SZA)","Doja Cat",71975,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
114,"Wenn ich geh",Jamule,71315,https://open.spotify.com/track/7bs43GIqBJY9V6lCQEVSep
115,"Girls Want Girls (with Lil Baby)",Drake,71016,https://open.spotify.com/track/37Nqx7iavZpotJSDXZWbJ3
116,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",70604,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
117,"Astronaut In The Ocean","Masked Wolf",69530,https://open.spotify.com/track/6E90gq0KO6FYZVOXx8kCcC
118,"Mood (feat. iann dior)",24kGoldn,69463,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
119,Tränen,Lucio101,69156,https://open.spotify.com/track/3cWzy2XDyZP5OT5MygdxHt
120,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",69017,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
121,"MARLBORO GOLD",BOJAN,67538,https://open.spotify.com/track/6IoLxoMwkLbW8vsOOrDlsO
122,Hurricane,"Kanye West",67218,https://open.spotify.com/track/0RbW8kWozrVSIGb4V13o0o
123,GHETTOGIRL,Capo,67196,https://open.spotify.com/track/0G5x5rALxKOkwicMjKta79
124,"Ohne Dich",Veysel,67101,https://open.spotify.com/track/0AqrJySgoQIVVRK5ENFfyF
125,"Sweater Weather","The Neighbourhood",66890,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
126,River,"Tom Gregory",66745,https://open.spotify.com/track/6jmIUrOD5seJEh6Z6RP2xz
127,B.I.B.O.,Dardan,66434,https://open.spotify.com/track/5F3sqL2deoeV2kr8Vn9H4V
128,"Don't Go Yet","Camila Cabello",65300,https://open.spotify.com/track/1058fW9H3fZA6QjYCdOBad
129,"Don't Be Shy",Tiësto,65289,https://open.spotify.com/track/0bI7K9Becu2dtXK1Q3cZNB
130,"Can't Hold Us (feat. Ray Dalton)","Macklemore & Ryan Lewis",65136,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
