,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Frag mich nicht","Miksu / Macloud",583341,https://open.spotify.com/track/46zfTi4Wg6mmkOBPimtg6X
2,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",511551,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
3,Madonna,Bausa,488231,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
4,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,424286,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
5,"Astronaut In The Ocean","Masked Wolf",406082,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
6,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",398402,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
7,Verpennt,"187 Strassenbande",357684,https://open.spotify.com/track/38ymFU7u5XorxpySYJT0FA
8,"Your Love (9PM)",ATB,339036,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
9,"The Business",Tiësto,324180,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
10,"Wasted Love (feat. Lagique)",Ofenbach,313194,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
11,"Ohne Dich",KASIMIR1441,307604,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
12,PEPPERMINT,Luciano,282385,https://open.spotify.com/track/6V1lWr7s8CO5VkxXe4hBtg
13,"Save Your Tears","The Weeknd",266050,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
14,"Girls Like Us","Zoe Wees",256843,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
15,"LOW LIFE",Ufo361,249379,https://open.spotify.com/track/3IjfWBZrBISpcLhIMY44T6
16,"MONTERO (Call Me By Your Name)","Lil Nas X",246015,https://open.spotify.com/track/3BZEcbdtXQSo7OrvKRJ6mb
17,Ordentlich,t-low,245467,https://open.spotify.com/track/4DnHEa1fuf3bn61AwT8Qiv
18,"BAD EYEZ",Nimo,239689,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
19,"WITHOUT YOU","The Kid LAROI",225115,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
20,"Cover Me In Sunshine",P!nk,222338,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
21,"Hold On","Justin Bieber",220361,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
22,"Head & Heart (feat. MNEK)","Joel Corry",213664,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
23,"Wein für mich",KASIMIR1441,213376,https://open.spotify.com/track/5hCtPGRLgeF05Q902Qdxe2
24,"Niemand bringt Marten um",Marteria,206453,https://open.spotify.com/track/0nYSnbFVX5ghrERjwVZgwZ
25,"Paradise (feat. Dermot Kennedy)",MEDUZA,204683,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
26,"drivers license","Olivia Rodrigo",203990,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
27,"White Lies",VIZE,203088,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
28,"KUCK KUCK","Farid Bang",196100,https://open.spotify.com/track/4Eona1ug5YMm4EIWkMQvMQ
29,"Love Not War (The Tampa Beat)","Jason Derulo",194721,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
30,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,186904,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
31,"Blinding Lights","The Weeknd",186288,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
32,"My Head & My Heart","Ava Max",181605,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
33,"Where The Lights Are Low","Toby Romeo",181524,https://open.spotify.com/track/0Cnb8XdGDMHAmIRBUJMkIS
34,"Rise Up (feat. Vamero)",VINAI,179438,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
35,Goosebumps,HVME,177301,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
36,"Wellerman - Sea Shanty","Nathan Evans",176742,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
37,"Deine Schuld",AYLIVA,173260,https://open.spotify.com/track/1dXz1boMWgpeiNcTK3jRtU
38,"Mood (feat. iann dior)",24kGoldn,171654,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
39,"Faded Love",Leony,171419,https://open.spotify.com/track/3RcXFW8aiRYHRaDDYBqJ76
40,Roller,"Apache 207",169068,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
41,"Wer wenn nicht wir","Wincent Weiss",165743,https://open.spotify.com/track/5jYDCxuSx1mfApeWA4SlqX
42,Arcade,"Duncan Laurence",163894,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
43,"All We Got (feat. KIDDO)","Robin Schulz",163329,https://open.spotify.com/track/1iAyJBksvAI6DQEnzv8l1E
44,Doublecup,"PA Sports",149506,https://open.spotify.com/track/5WBmID2b6tx4pUxDflbxUI
45,Whoopty,CJ,142552,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
46,BLOCK,Olexesh,137610,https://open.spotify.com/track/68V4Nqtj7mV5KaWrX041PT
47,Over,FOURTY,136413,https://open.spotify.com/track/7gPIhrFlUJa6nPraeucyHi
48,"As I Am (feat. Khalid)","Justin Bieber",127231,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J
49,"Lost (feat. TOPIC42)",Samra,126458,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
50,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",125011,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
51,SMOOTH,CRO,124978,https://open.spotify.com/track/3uDFDOXT7dCpmtB1yUvNFk
52,"Das ist alles von der Kunstfreiheit gedeckt","Danger Dan",124783,https://open.spotify.com/track/4ioQKdmkdBTkqjhfHeu4YU
53,Nesesari,"Kizz Daniel",120085,https://open.spotify.com/track/3YzhsBh8BRGxbMThPC3Ibw
54,Frisch,01099,118861,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
55,Afterglow,"Ed Sheeran",118549,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
56,"Heat Waves","Glass Animals",118415,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
57,BED,"Joel Corry",116206,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
58,Fluch,Azet,113128,https://open.spotify.com/track/0MuUSRBlStYNy0IeSrjmEu
59,"you broke me first","Tate McRae",112750,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
60,"Love Again (feat. Alida)",Alok,112334,https://open.spotify.com/track/63bWXWGcWnRQvdS8bJWdkB
61,PAIN,KALIM,111381,https://open.spotify.com/track/5GUV8sDq4o2UnZn4NJJMBq
62,"Fuck Love",Samo104,110358,https://open.spotify.com/track/0HhifV2v8vcNC4I3gpnwf3
63,Habibi,"Ricky Rich",110064,https://open.spotify.com/track/0PukrHFus6hVBHku8hrS0Z
64,"Bis ich tot bin",Jumpa,109944,https://open.spotify.com/track/7FIkmLlwTJCK3CXrNIwXXX
65,"The One","Rea Garvey",109638,https://open.spotify.com/track/6j0l7Hjt6qeDCQnYBZuJXY
66,Aventador,"Capital Bra",109489,https://open.spotify.com/track/5T7pVU8KMd7hpyqfWt0nhy
67,"No Comprendo",Jamule,109190,https://open.spotify.com/track/5ezbc8nalmV7JqLQQfHwTV
