,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Angst,"Apache 207",535487,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
2,Lonely,"Miksu / Macloud",398625,https://open.spotify.com/track/2YjkalYiseRDPYjpzLu8Vl
3,"Auf mein Fahrrad",LX,369719,https://open.spotify.com/track/4TdjhEG1dmDNtOaPxvbBQ1
4,"SUICIDE DOORS",Luciano,361873,https://open.spotify.com/track/2m7m1EMhMP02OhBZOWkdUV
5,7,Ufo361,354293,https://open.spotify.com/track/3ipliatTDndCmnYGaNiAbI
6,"Lost (feat. TOPIC42)",Samra,332363,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
7,"HIGHWAY (feat. ELIF)","Katja Krasavice",323151,https://open.spotify.com/track/2UD1csihq8aPrpM69C2XrW
8,"The Business",Tiësto,311235,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
9,"Mood (feat. iann dior)",24kGoldn,283310,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
10,"Head & Heart (feat. MNEK)","Joel Corry",271850,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
11,"All We Got (feat. KIDDO)","Robin Schulz",245519,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
12,Goosebumps,HVME,243835,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
13,Whoopty,CJ,242198,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
14,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,238407,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
15,"WITHOUT YOU","The Kid LAROI",224893,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
16,"Blinding Lights","The Weeknd",222974,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
17,"Du hast recht",Zuna,221985,https://open.spotify.com/track/0n7SMysK4IlalcBVw0ELa4
18,Verlierer,LUNA,219862,https://open.spotify.com/track/6ZklqpekeC0KFGzyFVjQuj
19,"Spotlight (feat. Lune)",Monet192,215035,https://open.spotify.com/track/4oPoCZVDcew8drynMh9j6x
20,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",206393,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
21,"Paradise (feat. Dermot Kennedy)",MEDUZA,204774,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
22,HOLIDAY,"Lil Nas X",202232,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
23,"gebe auf.",Lune,194637,https://open.spotify.com/track/1upzszB5JxMfNUEBmkcgaO
24,Anyone,"Justin Bieber",184309,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
25,"Jerusalema (feat. Nomcebo Zikode)","Master KG",183199,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
26,"Love Not War (The Tampa Beat)","Jason Derulo",177302,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
27,Afterglow,"Ed Sheeran",172315,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
28,"you broke me first","Tate McRae",171009,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
29,Roller,"Apache 207",166552,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
30,Paradise,VIZE,163370,https://open.spotify.com/track/2qpZjutAe3pstQsjwSXQb4
31,Hypnotized,"Purple Disco Machine",162895,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
32,"Prisoner (feat. Dua Lipa)","Miley Cyrus",160688,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
33,"KEINE FANTASIE (feat. Nimo)","Celo & Abdi",157302,https://open.spotify.com/track/71LgAA6z8AOl6ZK56GarQS
34,"What You Know Bout Love","Pop Smoke",155837,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
35,"Roses - Imanbek Remix","SAINt JHN",155593,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
36,SHAWTY,Luciano,152355,https://open.spotify.com/track/2zeWbdSyAcN0O0r7em4j3B
37,Beinchen,SSIO,151645,https://open.spotify.com/track/0VvM6tpinapBQNPXk2vEzN
38,Angeklagt,"Bonez MC",149676,https://open.spotify.com/track/5eu4Lxm5TlI0tKSTTDWJAT
39,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,144204,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
40,"Therefore I Am","Billie Eilish",142004,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
41,"Breaking Me",Topic,139641,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
42,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",137761,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
43,Habibi,"Ricky Rich",134835,https://open.spotify.com/track/4ECv88UJvcKFQX1HuLixjg
44,Lovefool,twocolors,134500,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
45,Monet,Alligatoah,134439,https://open.spotify.com/track/2vS1HmVoOpvWeFKf7HnWdJ
46,"ka je",Dardan,131404,https://open.spotify.com/track/0IhTszc48NK2EBCvvc1KKU
47,Bläulich,"Apache 207",130624,https://open.spotify.com/track/2WRTnY0slmFgWcrmEr8dPj
48,Unterwegs,KitschKrieg,129878,https://open.spotify.com/track/7mrWTjhYctgEQb0lJKrVWy
49,Europol,"Miami Yacine",128205,https://open.spotify.com/track/25UeoyPPgMgvmQVhUBhlow
50,"istanbul freestyle",Pashanim,127081,https://open.spotify.com/track/2ZiltmlAPVrh2ZSDlrxwsE
51,Elbe,Bozza,125831,https://open.spotify.com/track/2kvJnNMqnimkCZUUWjOINy
52,"Bayrisch Drip",Sääftig,121612,https://open.spotify.com/track/3ECbHfRSFMjfm99YFvAD4x
53,"Savage Love (Laxed - Siren Beat)","Jawsh 685",120946,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
54,Airwaves,Pashanim,119955,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
55,"Never Let Me Down",VIZE,119445,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
56,Habibi,Casar,117221,https://open.spotify.com/track/5wvuvSerLcNK5Xc8v2duWn
57,"Bist du Okay","Mark Forster",114970,https://open.spotify.com/track/1O2gOblgfyostGPbLzqghY
58,"Fly Away","Tones And I",114634,https://open.spotify.com/track/5ri4zqtWhG07hIuNNDWP76
59,positions,"Ariana Grande",113906,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
60,"Der letzte Tanz",Bosse,112975,https://open.spotify.com/track/3JtIS5WNPJokeMeEVnWWEM
61,"Rise Up (feat. Vamero)",VINAI,112939,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
62,"Take You Dancing","Jason Derulo",112773,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
63,"Dance Monkey","Tones And I",111627,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
64,"Centre Court",Bausa,109843,https://open.spotify.com/track/6Xlske5nAmkPb123IfyZ5S
65,DOWN,"KC Rebell",109366,https://open.spotify.com/track/0eu0G2tueICibVWy0sHaRb
66,"No Therapy","Felix Jaehn",108360,https://open.spotify.com/track/7tUTCcqkMCnC9qLqbQeI0T
67,"Astronaut In The Ocean","Masked Wolf",107595,https://open.spotify.com/track/3Ofmpyhv5UAQ70mENzB277
68,"drivers license","Olivia Rodrigo",105516,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
69,"Lonely (with benny blanco)","Justin Bieber",104325,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
70,"Wie es mal war","Wincent Weiss",103721,https://open.spotify.com/track/5iXOx6eqEtyuFLS6WeepSU
71,Alien,"Dennis Lloyd",102935,https://open.spotify.com/track/1Tqshmc0rnQPaIGJfRp2Da
72,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",102775,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
73,"Bitte geh",MERO,101691,https://open.spotify.com/track/1zvr6BNcHaRkBDMNjgFQI4
74,Fame,"Apache 207",98037,https://open.spotify.com/track/0QjjaCaXE45mvhCnV3C0TA
75,"Kein Hunger",Loredana,96631,https://open.spotify.com/track/09neQCQwBgcu9r2QHE6YpP
76,Giants,"Dermot Kennedy",95659,https://open.spotify.com/track/43CHdbHYdcbUWP10UFKyZ7
77,Übermorgen,"Mark Forster",94845,https://open.spotify.com/track/1NP7bzm8UksJUWXsuFoOwE
78,34+35,"Ariana Grande",93566,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
79,Dynamite,BTS,92994,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
80,"Best of Us",WIER,92643,https://open.spotify.com/track/5DhcEJWVdkPNkJUVnbiUKo
81,"Close Your Eyes","Felix Jaehn",92572,https://open.spotify.com/track/7N06jo3EnV792VFaG8vuW6
82,"junge ceos",Pashanim,92385,https://open.spotify.com/track/7BBmK5XPK2nKfWMFtxgOJJ
83,"In meinem Benz","AK AUSSERKONTROLLE",91497,https://open.spotify.com/track/3dy7SaVShdnjwtx9IXhtzg
84,"Watermelon Sugar","Harry Styles",91397,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
85,"Some Say - Felix Jaehn Remix",Nea,91363,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
86,willow,"Taylor Swift",90664,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
87,"For a Second","Michael Schulte",89810,https://open.spotify.com/track/5qYf19BLOheApfe6NqhDPg
88,"Let's Love","David Guetta",89651,https://open.spotify.com/track/6lhZLbb0czULpjb2kFryPS
89,"Kings & Queens","Ava Max",88618,https://open.spotify.com/track/7a53HqqArd4b9NF4XAmlbI
90,"Tick Tock (feat. 24kGoldn)","Clean Bandit",88453,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3
91,"i miss u (with Au/Ra)","Jax Jones",86960,https://open.spotify.com/track/7CH8J4ulT49UfZwSDSkSZA
92,Alane,"Robin Schulz",86056,https://open.spotify.com/track/2u6Jm2klS4yvAlbSHlxUwI
93,"1,50",KASIMIR1441,85552,https://open.spotify.com/track/0FUDSjFuqeVwGFVsZMByZp
